"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","positive regulation of trophoblast cell migration","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_BP_DIRECT","meiotic sister chromatid cohesion","0.14%","3","1359","7","19478","8.07e-2","1.00e+0","6.14","1.00e+0","9.93e-1","9.58e-3"
"GOTERM_CC_DIRECT","lumenal side of endoplasmic reticulum membrane","0.28%","6","1388","35","20795","8.07e-2","6.01e-1","2.57","1.00e+0","5.71e-1","2.68e-2"
"GOTERM_BP_DIRECT","mitotic cytokinesis","0.42%","9","1359","65","19478","8.14e-2","1.00e+0","1.98","1.00e+0","9.93e-1","3.58e-2"
"GOTERM_BP_DIRECT","positive regulation of protein ubiquitination","0.47%","10","1359","76","19478","8.14e-2","1.00e+0","1.89","1.00e+0","9.93e-1","3.79e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum quality control compartment","0.23%","5","1388","25","20795","8.14e-2","6.01e-1","3.00","1.00e+0","5.71e-1","2.28e-2"
"GOTERM_BP_DIRECT","positive regulation of intracellular protein transport","0.23%","5","1359","24","19478","8.19e-2","1.00e+0","2.99","1.00e+0","9.93e-1","2.29e-2"
"GOTERM_BP_DIRECT","negative regulation of hippo signaling","0.23%","5","1359","24","19478","8.19e-2","1.00e+0","2.99","1.00e+0","9.93e-1","2.29e-2"
"GOTERM_BP_DIRECT","regulation of cytoskeleton organization","0.23%","5","1359","24","19478","8.19e-2","1.00e+0","2.99","1.00e+0","9.93e-1","2.29e-2"
"GOTERM_BP_DIRECT","regulation of cardiac muscle contraction","0.23%","5","1359","24","19478","8.19e-2","1.00e+0","2.99","1.00e+0","9.93e-1","2.29e-2"
"GOTERM_BP_DIRECT","positive regulation of exosomal secretion","0.19%","4","1359","15","19478","8.20e-2","1.00e+0","3.82","1.00e+0","9.93e-1","1.73e-2"
"GOTERM_BP_DIRECT","negative regulation of intracellular estrogen receptor signaling pathway","0.19%","4","1359","15","19478","8.20e-2","1.00e+0","3.82","1.00e+0","9.93e-1","1.73e-2"
"GOTERM_BP_DIRECT","microtubule anchoring","0.19%","4","1359","15","19478","8.20e-2","1.00e+0","3.82","1.00e+0","9.93e-1","1.73e-2"
"GOTERM_CC_DIRECT","peroxisomal membrane","0.42%","9","1388","68","20795","8.20e-2","6.01e-1","1.98","1.00e+0","5.71e-1","3.62e-2"
"GOTERM_MF_DIRECT","ATP hydrolysis activity","1.87%","40","1383","432","19253","8.26e-2","7.21e-1","1.29","1.00e+0","7.12e-1","5.95e-2"
"GOTERM_BP_DIRECT","endoplasmic reticulum to Golgi vesicle-mediated transport","0.66%","14","1359","122","19478","8.30e-2","1.00e+0","1.64","1.00e+0","9.93e-1","4.50e-2"
"GOTERM_CC_DIRECT","cyclin-dependent protein kinase holoenzyme complex","0.33%","7","1388","46","20795","8.36e-2","6.08e-1","2.28","1.00e+0","5.77e-1","3.17e-2"
"GOTERM_BP_DIRECT","membrane fusion","0.28%","6","1359","34","19478","8.47e-2","1.00e+0","2.53","1.00e+0","9.93e-1","2.85e-2"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","0.28%","6","1359","34","19478","8.47e-2","1.00e+0","2.53","1.00e+0","9.93e-1","2.85e-2"
"GOTERM_MF_DIRECT","mitochondrial ribosome binding","0.14%","3","1383","7","19253","8.49e-2","7.21e-1","5.97","1.00e+0","7.12e-1","1.04e-2"
"GOTERM_MF_DIRECT","deSUMOylase activity","0.14%","3","1383","7","19253","8.49e-2","7.21e-1","5.97","1.00e+0","7.12e-1","1.04e-2"
"GOTERM_MF_DIRECT","ATP-dependent activity, acting on RNA","0.14%","3","1383","7","19253","8.49e-2","7.21e-1","5.97","1.00e+0","7.12e-1","1.04e-2"
"GOTERM_MF_DIRECT","structural constituent of muscle","0.33%","7","1383","43","19253","8.50e-2","7.21e-1","2.27","1.00e+0","7.12e-1","3.22e-2"
"GOTERM_MF_DIRECT","nuclear receptor binding","0.33%","7","1383","43","19253","8.50e-2","7.21e-1","2.27","1.00e+0","7.12e-1","3.22e-2"
"GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway","0.37%","8","1359","55","19478","8.63e-2","1.00e+0","2.08","1.00e+0","9.93e-1","3.59e-2"
"GOTERM_CC_DIRECT","organelle","0.19%","4","1388","16","20795","8.65e-2","6.23e-1","3.75","1.00e+0","5.92e-1","1.88e-2"
"GOTERM_BP_DIRECT","regulation of cell growth","0.47%","10","1359","77","19478","8.68e-2","1.00e+0","1.86","1.00e+0","9.93e-1","4.10e-2"
"GOTERM_BP_DIRECT","Golgi organization","0.66%","14","1359","123","19478","8.72e-2","1.00e+0","1.63","1.00e+0","9.93e-1","4.77e-2"
"GOTERM_BP_DIRECT","positive regulation of canonical NF-kappaB signal transduction","1.08%","23","1359","232","19478","8.78e-2","1.00e+0","1.42","1.00e+0","9.93e-1","5.63e-2"
"GOTERM_MF_DIRECT","calcium,diacylglycerol-dependent serine/threonine kinase activity","0.19%","4","1383","15","19253","8.78e-2","7.28e-1","3.71","1.00e+0","7.19e-1","1.91e-2"
"GOTERM_MF_DIRECT","diacylglycerol-dependent, calcium-independent serine/threonine kinase activity","0.19%","4","1383","15","19253","8.78e-2","7.28e-1","3.71","1.00e+0","7.19e-1","1.91e-2"
"GOTERM_MF_DIRECT","diacylglycerol-dependent serine/threonine kinase activity","0.19%","4","1383","15","19253","8.78e-2","7.28e-1","3.71","1.00e+0","7.19e-1","1.91e-2"
"GOTERM_MF_DIRECT","sodium:proton antiporter activity","0.19%","4","1383","15","19253","8.78e-2","7.28e-1","3.71","1.00e+0","7.19e-1","1.91e-2"
"GOTERM_CC_DIRECT","recycling endosome","0.70%","15","1388","141","20795","8.80e-2","6.28e-1","1.59","1.00e+0","5.97e-1","4.95e-2"
"GOTERM_MF_DIRECT","histone H4K16 acetyltransferase activity","0.23%","5","1383","24","19253","8.91e-2","7.30e-1","2.90","1.00e+0","7.21e-1","2.56e-2"
"GOTERM_MF_DIRECT","protein-disulfide reductase activity","0.23%","5","1383","24","19253","8.91e-2","7.30e-1","2.90","1.00e+0","7.21e-1","2.56e-2"
"GOTERM_CC_DIRECT","cortical actin cytoskeleton","0.37%","8","1388","58","20795","8.99e-2","6.28e-1","2.07","1.00e+0","5.97e-1","3.79e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum membrane","4.31%","92","1388","1186","20795","8.99e-2","6.28e-1","1.16","1.00e+0","5.97e-1","7.14e-2"
"GOTERM_BP_DIRECT","phosphatidylinositol biosynthetic process","0.33%","7","1359","45","19478","9.07e-2","1.00e+0","2.23","1.00e+0","9.93e-1","3.50e-2"
"GOTERM_BP_DIRECT","positive regulation of peptidyl-serine phosphorylation","0.33%","7","1359","45","19478","9.07e-2","1.00e+0","2.23","1.00e+0","9.93e-1","3.50e-2"
"GOTERM_BP_DIRECT","negative regulation of protein kinase activity","0.33%","7","1359","45","19478","9.07e-2","1.00e+0","2.23","1.00e+0","9.93e-1","3.50e-2"
"GOTERM_CC_DIRECT","cell-cell junction","0.89%","19","1388","192","20795","9.07e-2","6.28e-1","1.48","1.00e+0","5.97e-1","5.54e-2"
"GOTERM_CC_DIRECT","synaptic membrane","0.33%","7","1388","47","20795","9.07e-2","6.28e-1","2.23","1.00e+0","5.97e-1","3.51e-2"
"GOTERM_BP_DIRECT","cell-cell adhesion","0.94%","20","1359","196","19478","9.08e-2","1.00e+0","1.46","1.00e+0","9.93e-1","5.62e-2"
"GOTERM_MF_DIRECT","single-stranded DNA binding","0.61%","13","1383","109","19253","9.11e-2","7.42e-1","1.66","1.00e+0","7.33e-1","4.87e-2"
"GOTERM_BP_DIRECT","RNA splicing, via transesterification reactions","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","glycosphingolipid biosynthetic process","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","platelet dense granule organization","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","early endosome to late endosome transport","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","hematopoietic stem cell proliferation","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","positive regulation of dendritic spine development","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","homeostasis of number of cells","0.23%","5","1359","25","19478","9.24e-2","1.00e+0","2.87","1.00e+0","9.93e-1","2.70e-2"
"GOTERM_BP_DIRECT","cell migration","1.22%","26","1359","271","19478","9.25e-2","1.00e+0","1.38","1.00e+0","9.93e-1","6.13e-2"
"GOTERM_MF_DIRECT","kinesin binding","0.33%","7","1383","44","19253","9.28e-2","7.52e-1","2.21","1.00e+0","7.42e-1","3.60e-2"
"GOTERM_BP_DIRECT","chromosome segregation","0.56%","12","1359","101","19478","9.32e-2","1.00e+0","1.70","1.00e+0","9.93e-1","4.85e-2"
"GOTERM_BP_DIRECT","positive regulation of mitotic cell cycle","0.28%","6","1359","35","19478","9.34e-2","1.00e+0","2.46","1.00e+0","9.93e-1","3.24e-2"
"GOTERM_BP_DIRECT","intracellular zinc ion homeostasis","0.28%","6","1359","35","19478","9.34e-2","1.00e+0","2.46","1.00e+0","9.93e-1","3.24e-2"
"GOTERM_CC_DIRECT","ATPase complex","0.14%","3","1388","8","20795","9.52e-2","6.48e-1","5.62","1.00e+0","6.16e-1","1.29e-2"
"GOTERM_CC_DIRECT","mitochondrial crista junction","0.14%","3","1388","8","20795","9.52e-2","6.48e-1","5.62","1.00e+0","6.16e-1","1.29e-2"
"GOTERM_BP_DIRECT","formation of cytoplasmic translation initiation complex","0.19%","4","1359","16","19478","9.59e-2","1.00e+0","3.58","1.00e+0","9.93e-1","2.18e-2"
"GOTERM_BP_DIRECT","mitochondrial calcium ion homeostasis","0.19%","4","1359","16","19478","9.59e-2","1.00e+0","3.58","1.00e+0","9.93e-1","2.18e-2"
"GOTERM_BP_DIRECT","dendritic spine development","0.19%","4","1359","16","19478","9.59e-2","1.00e+0","3.58","1.00e+0","9.93e-1","2.18e-2"
"GOTERM_BP_DIRECT","keratan sulfate proteoglycan biosynthetic process","0.19%","4","1359","16","19478","9.59e-2","1.00e+0","3.58","1.00e+0","9.93e-1","2.18e-2"
"GOTERM_BP_DIRECT","sarcomere organization","0.33%","7","1359","46","19478","9.85e-2","1.00e+0","2.18","1.00e+0","9.93e-1","3.89e-2"
"GOTERM_BP_DIRECT","cellular response to transforming growth factor beta stimulus","0.42%","9","1359","68","19478","9.97e-2","1.00e+0","1.90","1.00e+0","9.93e-1","4.59e-2"
"GOTERM_CC_DIRECT","nuclear body","1.55%","33","1388","379","20795","9.99e-2","6.66e-1","1.30","1.00e+0","6.33e-1","7.21e-2"
"GOTERM_MF_DIRECT","actin filament binding","1.03%","22","1383","217","19253","9.99e-2","8.04e-1","1.41","1.00e+0","7.94e-1","6.43e-2"

