"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_CC_DIRECT","eukaryotic 43S preinitiation complex","0.15%","5","1728","19","20795","6.72e-2","4.68e-1","3.17","1.00e+0","4.38e-1","1.71e-2"
"GOTERM_MF_DIRECT","methyl-CpG binding","0.21%","7","1709","33","19253","6.73e-2","7.96e-1","2.39","1.00e+0","7.82e-1","2.35e-2"
"GOTERM_BP_DIRECT","central nervous system development","0.57%","19","1683","143","19478","6.74e-2","1.00e+0","1.54","1.00e+0","9.95e-1","3.93e-2"
"GOTERM_BP_DIRECT","double-strand break repair via homologous recombination","0.45%","15","1683","105","19478","6.76e-2","1.00e+0","1.65","1.00e+0","9.95e-1","3.62e-2"
"GOTERM_CC_DIRECT","clathrin-coated vesicle","0.33%","11","1728","71","20795","6.79e-2","4.69e-1","1.86","1.00e+0","4.39e-1","3.17e-2"
"GOTERM_MF_DIRECT","G protein activity","0.30%","10","1709","58","19253","6.83e-2","7.96e-1","1.94","1.00e+0","7.82e-1","3.03e-2"
"GOTERM_BP_DIRECT","positive regulation of telomere maintenance via telomerase","0.18%","6","1683","26","19478","6.84e-2","1.00e+0","2.67","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","alternative mRNA splicing, via spliceosome","0.18%","6","1683","26","19478","6.84e-2","1.00e+0","2.67","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","negative regulation of Rho protein signal transduction","0.18%","6","1683","26","19478","6.84e-2","1.00e+0","2.67","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","positive regulation of cell-matrix adhesion","0.18%","6","1683","26","19478","6.84e-2","1.00e+0","2.67","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","0.21%","7","1683","34","19478","6.84e-2","1.00e+0","2.38","1.00e+0","9.95e-1","2.40e-2"
"GOTERM_CC_DIRECT","U12-type spliceosomal complex","0.18%","6","1728","27","20795","6.84e-2","4.70e-1","2.67","1.00e+0","4.39e-1","2.12e-2"
"GOTERM_MF_DIRECT","cadherin binding involved in cell-cell adhesion","0.15%","5","1709","18","19253","6.91e-2","7.96e-1","3.13","1.00e+0","7.82e-1","1.76e-2"
"GOTERM_MF_DIRECT","protein serine/threonine kinase binding","0.15%","5","1709","18","19253","6.91e-2","7.96e-1","3.13","1.00e+0","7.82e-1","1.76e-2"
"GOTERM_MF_DIRECT","deubiquitinase activity","0.15%","5","1709","18","19253","6.91e-2","7.96e-1","3.13","1.00e+0","7.82e-1","1.76e-2"
"GOTERM_BP_DIRECT","intracellular transport","0.27%","9","1683","51","19478","6.95e-2","1.00e+0","2.04","1.00e+0","9.95e-1","2.91e-2"
"GOTERM_BP_DIRECT","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","0.27%","9","1683","51","19478","6.95e-2","1.00e+0","2.04","1.00e+0","9.95e-1","2.91e-2"
"GOTERM_CC_DIRECT","actin filament","0.42%","14","1728","100","20795","7.03e-2","4.79e-1","1.68","1.00e+0","4.48e-1","3.69e-2"
"GOTERM_BP_DIRECT","bone development","0.30%","10","1683","60","19478","7.11e-2","1.00e+0","1.93","1.00e+0","9.95e-1","3.18e-2"
"GOTERM_CC_DIRECT","organelle membrane contact site","0.12%","4","1728","12","20795","7.14e-2","4.81e-1","4.01","1.00e+0","4.51e-1","1.37e-2"
"GOTERM_CC_DIRECT","early endosome membrane","0.74%","25","1728","211","20795","7.16e-2","4.81e-1","1.43","1.00e+0","4.51e-1","4.56e-2"
"GOTERM_MF_DIRECT","alpha-tubulin binding","0.27%","9","1709","50","19253","7.17e-2","8.13e-1","2.03","1.00e+0","7.99e-1","3.02e-2"
"GOTERM_MF_DIRECT","chromatin DNA binding","0.39%","13","1709","85","19253","7.17e-2","8.13e-1","1.72","1.00e+0","7.99e-1","3.65e-2"
"GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway via death domain receptors","0.24%","8","1683","43","19478","7.35e-2","1.00e+0","2.15","1.00e+0","9.95e-1","2.90e-2"
"GOTERM_BP_DIRECT","establishment of cell polarity","0.24%","8","1683","43","19478","7.35e-2","1.00e+0","2.15","1.00e+0","9.95e-1","2.90e-2"
"GOTERM_MF_DIRECT","integrin binding","0.63%","21","1709","160","19253","7.42e-2","8.23e-1","1.48","1.00e+0","8.08e-1","4.51e-2"
"GOTERM_MF_DIRECT","phosphatidylinositol-3,4,5-trisphosphate binding","0.24%","8","1709","42","19253","7.44e-2","8.23e-1","2.15","1.00e+0","8.08e-1","2.94e-2"
"GOTERM_CC_DIRECT","Schaffer collateral - CA1 synapse","0.42%","14","1728","101","20795","7.48e-2","4.99e-1","1.67","1.00e+0","4.67e-1","3.97e-2"
"GOTERM_MF_DIRECT","nuclear androgen receptor binding","0.18%","6","1709","26","19253","7.50e-2","8.23e-1","2.60","1.00e+0","8.08e-1","2.37e-2"
"GOTERM_MF_DIRECT","structural constituent of nuclear pore","0.18%","6","1709","26","19253","7.50e-2","8.23e-1","2.60","1.00e+0","8.08e-1","2.37e-2"
"GOTERM_MF_DIRECT","R-SMAD binding","0.18%","6","1709","26","19253","7.50e-2","8.23e-1","2.60","1.00e+0","8.08e-1","2.37e-2"
"GOTERM_BP_DIRECT","melanosome assembly","0.15%","5","1683","19","19478","7.55e-2","1.00e+0","3.05","1.00e+0","9.95e-1","1.99e-2"
"GOTERM_BP_DIRECT","positive regulation of protein autophosphorylation","0.15%","5","1683","19","19478","7.55e-2","1.00e+0","3.05","1.00e+0","9.95e-1","1.99e-2"
"GOTERM_BP_DIRECT","regulation of cell motility","0.15%","5","1683","19","19478","7.55e-2","1.00e+0","3.05","1.00e+0","9.95e-1","1.99e-2"
"GOTERM_CC_DIRECT","PML body","0.45%","15","1728","111","20795","7.58e-2","5.02e-1","1.63","1.00e+0","4.70e-1","4.14e-2"
"GOTERM_MF_DIRECT","cyclin binding","0.21%","7","1709","34","19253","7.59e-2","8.27e-1","2.32","1.00e+0","8.12e-1","2.74e-2"
"GOTERM_BP_DIRECT","positive regulation of protein phosphorylation","0.51%","17","1683","126","19478","7.63e-2","1.00e+0","1.56","1.00e+0","9.95e-1","4.35e-2"
"GOTERM_BP_DIRECT","regulation of heart rate","0.21%","7","1683","35","19478","7.68e-2","1.00e+0","2.31","1.00e+0","9.95e-1","2.79e-2"
"GOTERM_BP_DIRECT","positive regulation of mitotic cell cycle","0.21%","7","1683","35","19478","7.68e-2","1.00e+0","2.31","1.00e+0","9.95e-1","2.79e-2"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation","0.33%","11","1683","70","19478","7.73e-2","1.00e+0","1.82","1.00e+0","9.95e-1","3.70e-2"
"GOTERM_CC_DIRECT","calcium channel complex","0.18%","6","1728","28","20795","7.78e-2","5.12e-1","2.58","1.00e+0","4.79e-1","2.51e-2"
"GOTERM_BP_DIRECT","regulation of cell morphogenesis","0.18%","6","1683","27","19478","7.82e-2","1.00e+0","2.57","1.00e+0","9.95e-1","2.51e-2"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway by p53 class mediator","0.18%","6","1683","27","19478","7.82e-2","1.00e+0","2.57","1.00e+0","9.95e-1","2.51e-2"
"GOTERM_BP_DIRECT","positive regulation of mitotic cell cycle spindle assembly checkpoint","0.12%","4","1683","12","19478","7.84e-2","1.00e+0","3.86","1.00e+0","9.95e-1","1.56e-2"
"GOTERM_BP_DIRECT","synaptic vesicle clustering","0.12%","4","1683","12","19478","7.84e-2","1.00e+0","3.86","1.00e+0","9.95e-1","1.56e-2"
"GOTERM_BP_DIRECT","positive regulation by host of viral process","0.12%","4","1683","12","19478","7.84e-2","1.00e+0","3.86","1.00e+0","9.95e-1","1.56e-2"
"GOTERM_BP_DIRECT","peroxisome fission","0.12%","4","1683","12","19478","7.84e-2","1.00e+0","3.86","1.00e+0","9.95e-1","1.56e-2"
"GOTERM_BP_DIRECT","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","0.12%","4","1683","12","19478","7.84e-2","1.00e+0","3.86","1.00e+0","9.95e-1","1.56e-2"
"GOTERM_BP_DIRECT","positive regulation of mRNA catabolic process","0.12%","4","1683","12","19478","7.84e-2","1.00e+0","3.86","1.00e+0","9.95e-1","1.56e-2"
"GOTERM_CC_DIRECT","outer kinetochore","0.15%","5","1728","20","20795","7.87e-2","5.14e-1","3.01","1.00e+0","4.82e-1","2.13e-2"
"GOTERM_CC_DIRECT","ruffle membrane","0.42%","14","1728","102","20795","7.96e-2","5.16e-1","1.65","1.00e+0","4.83e-1","4.26e-2"
"GOTERM_BP_DIRECT","positive regulation of apoptotic process","1.10%","37","1683","328","19478","8.07e-2","1.00e+0","1.31","1.00e+0","9.95e-1","5.71e-2"
"GOTERM_BP_DIRECT","cell motility","0.24%","8","1683","44","19478","8.13e-2","1.00e+0","2.10","1.00e+0","9.95e-1","3.29e-2"
"GOTERM_BP_DIRECT","regulatory ncRNA-mediated gene silencing","0.24%","8","1683","44","19478","8.13e-2","1.00e+0","2.10","1.00e+0","9.95e-1","3.29e-2"
"GOTERM_MF_DIRECT","protein phosphatase activator activity","0.15%","5","1709","19","19253","8.17e-2","8.70e-1","2.96","1.00e+0","8.55e-1","2.22e-2"
"GOTERM_MF_DIRECT","proline-rich region binding","0.15%","5","1709","19","19253","8.17e-2","8.70e-1","2.96","1.00e+0","8.55e-1","2.22e-2"
"GOTERM_MF_DIRECT","beta-tubulin binding","0.24%","8","1709","43","19253","8.24e-2","8.70e-1","2.10","1.00e+0","8.55e-1","3.34e-2"
"GOTERM_CC_DIRECT","myelin sheath abaxonal region","0.09%","3","1728","6","20795","8.26e-2","5.29e-1","6.02","1.00e+0","4.95e-1","9.46e-3"
"GOTERM_CC_DIRECT","protein phosphatase 4 complex","0.09%","3","1728","6","20795","8.26e-2","5.29e-1","6.02","1.00e+0","4.95e-1","9.46e-3"
"GOTERM_BP_DIRECT","negative regulation of signal transduction","0.27%","9","1683","53","19478","8.33e-2","1.00e+0","1.97","1.00e+0","9.95e-1","3.64e-2"
"GOTERM_CC_DIRECT","U4/U6 x U5 tri-snRNP complex","0.24%","8","1728","46","20795","8.36e-2","5.31e-1","2.09","1.00e+0","4.97e-1","3.41e-2"
"GOTERM_MF_DIRECT","MAP-kinase scaffold activity","0.12%","4","1709","12","19253","8.36e-2","8.70e-1","3.76","1.00e+0","8.55e-1","1.71e-2"
"GOTERM_MF_DIRECT","histone H4 acetyltransferase activity","0.12%","4","1709","12","19253","8.36e-2","8.70e-1","3.76","1.00e+0","8.55e-1","1.71e-2"
"GOTERM_MF_DIRECT","dynactin binding","0.12%","4","1709","12","19253","8.36e-2","8.70e-1","3.76","1.00e+0","8.55e-1","1.71e-2"
"GOTERM_MF_DIRECT","co-SMAD binding","0.12%","4","1709","12","19253","8.36e-2","8.70e-1","3.76","1.00e+0","8.55e-1","1.71e-2"
"GOTERM_BP_DIRECT","mRNA export from nucleus","0.30%","10","1683","62","19478","8.38e-2","1.00e+0","1.87","1.00e+0","9.95e-1","3.89e-2"
"GOTERM_BP_DIRECT","response to oxidative stress","0.51%","17","1683","128","19478","8.51e-2","1.00e+0","1.54","1.00e+0","9.95e-1","4.93e-2"
"GOTERM_MF_DIRECT","molecular function activator activity","0.18%","6","1709","27","19253","8.56e-2","8.85e-1","2.50","1.00e+0","8.69e-1","2.83e-2"
"GOTERM_BP_DIRECT","ribosomal large subunit biogenesis","0.21%","7","1683","36","19478","8.57e-2","1.00e+0","2.25","1.00e+0","9.95e-1","3.21e-2"
"GOTERM_BP_DIRECT","actin filament bundle assembly","0.21%","7","1683","36","19478","8.57e-2","1.00e+0","2.25","1.00e+0","9.95e-1","3.21e-2"
"GOTERM_MF_DIRECT","protein kinase C binding","0.27%","9","1709","52","19253","8.61e-2","8.85e-1","1.95","1.00e+0","8.69e-1","3.79e-2"
"GOTERM_CC_DIRECT","ciliary basal body","1.10%","37","1728","343","20795","8.66e-2","5.40e-1","1.30","1.00e+0","5.06e-1","6.11e-2"
"GOTERM_CC_DIRECT","methylosome","0.12%","4","1728","13","20795","8.72e-2","5.40e-1","3.70","1.00e+0","5.06e-1","1.85e-2"
"GOTERM_CC_DIRECT","respiratory chain complex III","0.12%","4","1728","13","20795","8.72e-2","5.40e-1","3.70","1.00e+0","5.06e-1","1.85e-2"
"GOTERM_CC_DIRECT","AP-3 adaptor complex","0.12%","4","1728","13","20795","8.72e-2","5.40e-1","3.70","1.00e+0","5.06e-1","1.85e-2"
"GOTERM_CC_DIRECT","U2 snRNP","0.18%","6","1728","29","20795","8.79e-2","5.41e-1","2.49","1.00e+0","5.07e-1","2.95e-2"
"GOTERM_BP_DIRECT","regulation of T cell differentiation in thymus","0.09%","3","1683","6","19478","8.85e-2","1.00e+0","5.79","1.00e+0","9.95e-1","1.05e-2"
"GOTERM_BP_DIRECT","regulation of dephosphorylation","0.09%","3","1683","6","19478","8.85e-2","1.00e+0","5.79","1.00e+0","9.95e-1","1.05e-2"
"GOTERM_BP_DIRECT","positive regulation of cytoplasmic mRNA processing body assembly","0.09%","3","1683","6","19478","8.85e-2","1.00e+0","5.79","1.00e+0","9.95e-1","1.05e-2"
"GOTERM_BP_DIRECT","Golgi localization","0.09%","3","1683","6","19478","8.85e-2","1.00e+0","5.79","1.00e+0","9.95e-1","1.05e-2"
"GOTERM_BP_DIRECT","ganglioside biosynthetic process via lactosylceramide","0.09%","3","1683","6","19478","8.85e-2","1.00e+0","5.79","1.00e+0","9.95e-1","1.05e-2"
"GOTERM_BP_DIRECT","positive regulation of muscle contraction","0.09%","3","1683","6","19478","8.85e-2","1.00e+0","5.79","1.00e+0","9.95e-1","1.05e-2"
"GOTERM_BP_DIRECT","spliceosomal complex assembly","0.18%","6","1683","28","19478","8.87e-2","1.00e+0","2.48","1.00e+0","9.95e-1","2.97e-2"
"GOTERM_BP_DIRECT","respiratory gaseous exchange by respiratory system","0.18%","6","1683","28","19478","8.87e-2","1.00e+0","2.48","1.00e+0","9.95e-1","2.97e-2"
"GOTERM_BP_DIRECT","cortical actin cytoskeleton organization","0.18%","6","1683","28","19478","8.87e-2","1.00e+0","2.48","1.00e+0","9.95e-1","2.97e-2"
"GOTERM_BP_DIRECT","negative regulation of protein kinase activity","0.24%","8","1683","45","19478","8.94e-2","1.00e+0","2.06","1.00e+0","9.95e-1","3.71e-2"
"GOTERM_CC_DIRECT","cytoplasmic side of plasma membrane","0.45%","15","1728","114","20795","8.99e-2","5.50e-1","1.58","1.00e+0","5.15e-1","5.04e-2"
"GOTERM_BP_DIRECT","regulation of G1/S transition of mitotic cell cycle","0.27%","9","1683","54","19478","9.08e-2","1.00e+0","1.93","1.00e+0","9.95e-1","4.05e-2"
"GOTERM_MF_DIRECT","tau protein binding","0.24%","8","1709","44","19253","9.09e-2","9.24e-1","2.05","1.00e+0","9.07e-1","3.77e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum tubular network","0.15%","5","1728","21","20795","9.11e-2","5.52e-1","2.87","1.00e+0","5.17e-1","2.60e-2"
"GOTERM_CC_DIRECT","synaptic membrane","0.24%","8","1728","47","20795","9.15e-2","5.52e-1","2.05","1.00e+0","5.17e-1","3.82e-2"
"GOTERM_MF_DIRECT","superoxide dismutase activity","0.09%","3","1709","6","19253","9.28e-2","9.24e-1","5.63","1.00e+0","9.07e-1","1.14e-2"
"GOTERM_MF_DIRECT","phosphate transmembrane transporter activity","0.09%","3","1709","6","19253","9.28e-2","9.24e-1","5.63","1.00e+0","9.07e-1","1.14e-2"
"GOTERM_MF_DIRECT","3',5'-cGMP-inhibited cyclic-nucleotide phosphodiesterase activity","0.09%","3","1709","6","19253","9.28e-2","9.24e-1","5.63","1.00e+0","9.07e-1","1.14e-2"
"GOTERM_MF_DIRECT","histone H3 demethylase activity","0.09%","3","1709","6","19253","9.28e-2","9.24e-1","5.63","1.00e+0","9.07e-1","1.14e-2"
"GOTERM_BP_DIRECT","positive regulation of translation","0.36%","12","1683","82","19478","9.42e-2","1.00e+0","1.69","1.00e+0","9.95e-1","4.87e-2"
"GOTERM_BP_DIRECT","cell migration","0.92%","31","1683","271","19478","9.52e-2","1.00e+0","1.32","1.00e+0","9.95e-1","6.57e-2"
"GOTERM_BP_DIRECT","placenta development","0.21%","7","1683","37","19478","9.52e-2","1.00e+0","2.19","1.00e+0","9.95e-1","3.68e-2"
"GOTERM_MF_DIRECT","cytoskeletal anchor activity","0.15%","5","1709","20","19253","9.52e-2","9.24e-1","2.82","1.00e+0","9.07e-1","2.75e-2"
"GOTERM_MF_DIRECT","GTP-dependent protein binding","0.15%","5","1709","20","19253","9.52e-2","9.24e-1","2.82","1.00e+0","9.07e-1","2.75e-2"
"GOTERM_MF_DIRECT","histone demethylase activity","0.15%","5","1709","20","19253","9.52e-2","9.24e-1","2.82","1.00e+0","9.07e-1","2.75e-2"
"GOTERM_MF_DIRECT","enzyme activator activity","0.33%","11","1709","71","19253","9.56e-2","9.24e-1","1.75","1.00e+0","9.07e-1","4.77e-2"
"GOTERM_MF_DIRECT","manganese ion binding","0.33%","11","1709","71","19253","9.56e-2","9.24e-1","1.75","1.00e+0","9.07e-1","4.77e-2"
"GOTERM_BP_DIRECT","renal system process","0.12%","4","1683","13","19478","9.56e-2","1.00e+0","3.56","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","regulation of glycolytic process","0.12%","4","1683","13","19478","9.56e-2","1.00e+0","3.56","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","positive regulation of positive chemotaxis","0.12%","4","1683","13","19478","9.56e-2","1.00e+0","3.56","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","regulation of exit from mitosis","0.12%","4","1683","13","19478","9.56e-2","1.00e+0","3.56","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","negative regulation of activin receptor signaling pathway","0.12%","4","1683","13","19478","9.56e-2","1.00e+0","3.56","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_BP_DIRECT","regulation of receptor signaling pathway via JAK-STAT","0.12%","4","1683","13","19478","9.56e-2","1.00e+0","3.56","1.00e+0","9.95e-1","2.11e-2"
"GOTERM_CC_DIRECT","autophagosome membrane","0.27%","9","1728","57","20795","9.76e-2","5.85e-1","1.90","1.00e+0","5.47e-1","4.43e-2"
"GOTERM_CC_DIRECT","axon","1.13%","38","1728","358","20795","9.83e-2","5.85e-1","1.28","1.00e+0","5.47e-1","7.06e-2"
"GOTERM_BP_DIRECT","extrinsic apoptotic signaling pathway","0.27%","9","1683","55","19478","9.86e-2","1.00e+0","1.89","1.00e+0","9.95e-1","4.48e-2"
"GOTERM_CC_DIRECT","SWI/SNF complex","0.18%","6","1728","30","20795","9.87e-2","5.85e-1","2.41","1.00e+0","5.47e-1","3.43e-2"
"GOTERM_MF_DIRECT","calcium channel regulator activity","0.24%","8","1709","45","19253","9.98e-2","9.58e-1","2.00","1.00e+0","9.41e-1","4.25e-2"
"GOTERM_BP_DIRECT","regulation of intracellular pH","0.18%","6","1683","29","19478","1.00e-1","1.00e+0","2.39","1.00e+0","9.95e-1","3.48e-2"
"GOTERM_BP_DIRECT","clathrin-dependent endocytosis","0.18%","6","1683","29","19478","1.00e-1","1.00e+0","2.39","1.00e+0","9.95e-1","3.48e-2"
"GOTERM_BP_DIRECT","multicellular organismal-level iron ion homeostasis","0.18%","6","1683","29","19478","1.00e-1","1.00e+0","2.39","1.00e+0","9.95e-1","3.48e-2"
"GOTERM_BP_DIRECT","cAMP-mediated signaling","0.18%","6","1683","29","19478","1.00e-1","1.00e+0","2.39","1.00e+0","9.95e-1","3.48e-2"

