"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","endodermal cell differentiation","0.26%","8","2824","33","29712","3.27e-2","7.36e-1","2.55","1.00e+0","7.31e-1","1.05e-2"
"GOTERM_BP_DIRECT","membrane organization","0.26%","8","2824","33","29712","3.27e-2","7.36e-1","2.55","1.00e+0","7.31e-1","1.05e-2"
"GOTERM_BP_DIRECT","anterograde axonal protein transport","0.13%","4","2824","8","29712","3.33e-2","7.38e-1","5.26","1.00e+0","7.32e-1","4.16e-3"
"GOTERM_BP_DIRECT","mitochondrial outer membrane permeabilization","0.13%","4","2824","8","29712","3.33e-2","7.38e-1","5.26","1.00e+0","7.32e-1","4.16e-3"
"GOTERM_BP_DIRECT","establishment of Golgi localization","0.13%","4","2824","8","29712","3.33e-2","7.38e-1","5.26","1.00e+0","7.32e-1","4.16e-3"
"GOTERM_BP_DIRECT","regulation of mitochondrial membrane permeability involved in apoptotic process","0.13%","4","2824","8","29712","3.33e-2","7.38e-1","5.26","1.00e+0","7.32e-1","4.16e-3"
"GOTERM_CC_DIRECT","mitochondrial outer membrane","0.93%","29","2823","206","29722","3.39e-2","2.59e-1","1.48","1.00e+0","2.38e-1","2.07e-2"
"GOTERM_MF_DIRECT","protein kinase C binding","0.39%","12","2795","62","28924","3.39e-2","4.94e-1","2.00","1.00e+0","4.77e-1","1.45e-2"
"GOTERM_CC_DIRECT","phagocytic vesicle","0.48%","15","2823","87","29722","3.44e-2","2.61e-1","1.82","1.00e+0","2.40e-1","1.66e-2"
"GOTERM_MF_DIRECT","protein-macromolecule adaptor activity","0.93%","29","2795","203","28924","3.48e-2","5.02e-1","1.48","1.00e+0","4.85e-1","2.13e-2"
"GOTERM_CC_DIRECT","axolemma","0.19%","6","2823","20","29722","3.55e-2","2.67e-1","3.16","1.00e+0","2.46e-1","8.78e-3"
"GOTERM_BP_DIRECT","prepulse inhibition","0.19%","6","2824","20","29712","3.56e-2","7.80e-1","3.16","1.00e+0","7.74e-1","8.81e-3"
"GOTERM_BP_DIRECT","hippo signaling","0.19%","6","2824","20","29712","3.56e-2","7.80e-1","3.16","1.00e+0","7.74e-1","8.81e-3"
"GOTERM_BP_DIRECT","telomere maintenance via telomerase","0.19%","6","2824","20","29712","3.56e-2","7.80e-1","3.16","1.00e+0","7.74e-1","8.81e-3"
"GOTERM_MF_DIRECT","cysteine-type deubiquitinase activity","0.51%","16","2795","94","28924","3.57e-2","5.11e-1","1.76","1.00e+0","4.94e-1","1.78e-2"
"GOTERM_BP_DIRECT","neuron apoptotic process","0.64%","20","2824","129","29712","3.61e-2","7.87e-1","1.63","1.00e+0","7.81e-1","1.97e-2"
"GOTERM_CC_DIRECT","microtubule cytoskeleton","1.03%","32","2823","234","29722","3.64e-2","2.72e-1","1.44","1.00e+0","2.50e-1","2.31e-2"
"GOTERM_MF_DIRECT","histone deacetylase binding","0.71%","22","2795","144","28924","3.68e-2","5.23e-1","1.58","1.00e+0","5.05e-1","2.08e-2"
"GOTERM_CC_DIRECT","9+0 non-motile cilium","0.16%","5","2823","14","29722","3.74e-2","2.77e-1","3.76","1.00e+0","2.55e-1","7.41e-3"
"GOTERM_BP_DIRECT","calcium import into the mitochondrion","0.16%","5","2824","14","29712","3.75e-2","8.06e-1","3.76","1.00e+0","8.00e-1","7.43e-3"
"GOTERM_BP_DIRECT","positive regulation of potassium ion transport","0.16%","5","2824","14","29712","3.75e-2","8.06e-1","3.76","1.00e+0","8.00e-1","7.43e-3"
"GOTERM_BP_DIRECT","regulation of tumor necrosis factor-mediated signaling pathway","0.16%","5","2824","14","29712","3.75e-2","8.06e-1","3.76","1.00e+0","8.00e-1","7.43e-3"
"GOTERM_MF_DIRECT","single-stranded DNA binding","0.58%","18","2795","111","28924","3.77e-2","5.26e-1","1.68","1.00e+0","5.08e-1","1.99e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum exit site","0.26%","8","2823","34","29722","3.78e-2","2.78e-1","2.48","1.00e+0","2.56e-1","1.26e-2"
"GOTERM_MF_DIRECT","GTPase activating protein binding","0.19%","6","2795","20","28924","3.79e-2","5.26e-1","3.10","1.00e+0","5.08e-1","9.54e-3"
"GOTERM_MF_DIRECT","proline-rich region binding","0.19%","6","2795","20","28924","3.79e-2","5.26e-1","3.10","1.00e+0","5.08e-1","9.54e-3"
"GOTERM_BP_DIRECT","regulation of G0 to G1 transition","0.23%","7","2824","27","29712","3.79e-2","8.06e-1","2.73","1.00e+0","8.00e-1","1.12e-2"
"GOTERM_BP_DIRECT","neurotransmitter receptor localization to postsynaptic specialization membrane","0.23%","7","2824","27","29712","3.79e-2","8.06e-1","2.73","1.00e+0","8.00e-1","1.12e-2"
"GOTERM_BP_DIRECT","cell volume homeostasis","0.23%","7","2824","27","29712","3.79e-2","8.06e-1","2.73","1.00e+0","8.00e-1","1.12e-2"
"GOTERM_BP_DIRECT","chaperone cofactor-dependent protein refolding","0.26%","8","2824","34","29712","3.79e-2","8.06e-1","2.48","1.00e+0","8.00e-1","1.26e-2"
"GOTERM_MF_DIRECT","nuclear receptor binding","0.32%","10","2795","48","28924","3.82e-2","5.26e-1","2.16","1.00e+0","5.09e-1","1.50e-2"
"GOTERM_MF_DIRECT","protein tyrosine phosphatase activity","0.42%","13","2795","71","28924","3.85e-2","5.26e-1","1.89","1.00e+0","5.09e-1","1.76e-2"
"GOTERM_MF_DIRECT","ubiquitin-ubiquitin ligase activity","0.16%","5","2795","14","28924","3.95e-2","5.31e-1","3.70","1.00e+0","5.14e-1","7.97e-3"
"GOTERM_MF_DIRECT","enzyme-substrate adaptor activity","0.16%","5","2795","14","28924","3.95e-2","5.31e-1","3.70","1.00e+0","5.14e-1","7.97e-3"
"GOTERM_MF_DIRECT","ubiquitin conjugating enzyme activity","0.29%","9","2795","41","28924","4.00e-2","5.34e-1","2.27","1.00e+0","5.16e-1","1.47e-2"
"GOTERM_CC_DIRECT","brush border","0.48%","15","2823","89","29722","4.07e-2","2.97e-1","1.77","1.00e+0","2.74e-1","2.01e-2"
"GOTERM_BP_DIRECT","locomotory behavior","0.64%","20","2824","131","29712","4.13e-2","8.75e-1","1.61","1.00e+0","8.68e-1","2.29e-2"
"GOTERM_CC_DIRECT","heterochromatin","0.39%","12","2823","65","29722","4.13e-2","2.99e-1","1.94","1.00e+0","2.75e-1","1.83e-2"
"GOTERM_CC_DIRECT","endocytic vesicle","0.42%","13","2823","73","29722","4.15e-2","2.99e-1","1.87","1.00e+0","2.75e-1","1.92e-2"
"GOTERM_BP_DIRECT","cerebellum development","0.39%","12","2824","65","29712","4.15e-2","8.76e-1","1.94","1.00e+0","8.69e-1","1.84e-2"
"GOTERM_MF_DIRECT","kinase binding","0.64%","20","2795","129","28924","4.16e-2","5.48e-1","1.60","1.00e+0","5.30e-1","2.31e-2"
"GOTERM_MF_DIRECT","phosphoprotein phosphatase activity","0.39%","12","2795","64","28924","4.17e-2","5.48e-1","1.94","1.00e+0","5.30e-1","1.84e-2"
"GOTERM_BP_DIRECT","neutral amino acid transport","0.19%","6","2824","21","29712","4.32e-2","8.77e-1","3.01","1.00e+0","8.70e-1","1.14e-2"
"GOTERM_BP_DIRECT","postsynapse organization","0.19%","6","2824","21","29712","4.32e-2","8.77e-1","3.01","1.00e+0","8.70e-1","1.14e-2"
"GOTERM_BP_DIRECT","regulation of stem cell differentiation","0.19%","6","2824","21","29712","4.32e-2","8.77e-1","3.01","1.00e+0","8.70e-1","1.14e-2"
"GOTERM_BP_DIRECT","establishment or maintenance of epithelial cell apical/basal polarity","0.19%","6","2824","21","29712","4.32e-2","8.77e-1","3.01","1.00e+0","8.70e-1","1.14e-2"
"GOTERM_BP_DIRECT","dendritic spine morphogenesis","0.19%","6","2824","21","29712","4.32e-2","8.77e-1","3.01","1.00e+0","8.70e-1","1.14e-2"
"GOTERM_BP_DIRECT","negative regulation of cilium assembly","0.19%","6","2824","21","29712","4.32e-2","8.77e-1","3.01","1.00e+0","8.70e-1","1.14e-2"
"GOTERM_BP_DIRECT","protein autophosphorylation","0.71%","22","2824","149","29712","4.35e-2","8.77e-1","1.55","1.00e+0","8.70e-1","2.51e-2"
"GOTERM_CC_DIRECT","filamentous actin","0.26%","8","2823","35","29722","4.35e-2","3.11e-1","2.41","1.00e+0","2.86e-1","1.50e-2"
"GOTERM_BP_DIRECT","cell redox homeostasis","0.26%","8","2824","35","29712","4.37e-2","8.77e-1","2.40","1.00e+0","8.70e-1","1.50e-2"
"GOTERM_BP_DIRECT","base-excision repair","0.26%","8","2824","35","29712","4.37e-2","8.77e-1","2.40","1.00e+0","8.70e-1","1.50e-2"
"GOTERM_BP_DIRECT","positive regulation of endocytosis","0.26%","8","2824","35","29712","4.37e-2","8.77e-1","2.40","1.00e+0","8.70e-1","1.50e-2"
"GOTERM_CC_DIRECT","actin cytoskeleton","1.16%","36","2823","274","29722","4.38e-2","3.11e-1","1.38","1.00e+0","2.86e-1","2.90e-2"
"GOTERM_BP_DIRECT","adult walking behavior","0.32%","10","2824","50","29712","4.40e-2","8.77e-1","2.10","1.00e+0","8.70e-1","1.77e-2"
"GOTERM_BP_DIRECT","phosphatidylinositol dephosphorylation","0.23%","7","2824","28","29712","4.45e-2","8.77e-1","2.63","1.00e+0","8.70e-1","1.38e-2"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle endocytosis","0.23%","7","2824","28","29712","4.45e-2","8.77e-1","2.63","1.00e+0","8.70e-1","1.38e-2"
"GOTERM_BP_DIRECT","positive regulation of intracellular protein transport","0.23%","7","2824","28","29712","4.45e-2","8.77e-1","2.63","1.00e+0","8.70e-1","1.38e-2"
"GOTERM_BP_DIRECT","cellular response to vascular endothelial growth factor stimulus","0.23%","7","2824","28","29712","4.45e-2","8.77e-1","2.63","1.00e+0","8.70e-1","1.38e-2"
"GOTERM_BP_DIRECT","brain morphogenesis","0.23%","7","2824","28","29712","4.45e-2","8.77e-1","2.63","1.00e+0","8.70e-1","1.38e-2"
"GOTERM_BP_DIRECT","negative regulation of mitotic cell cycle","0.23%","7","2824","28","29712","4.45e-2","8.77e-1","2.63","1.00e+0","8.70e-1","1.38e-2"
"GOTERM_MF_DIRECT","G protein activity","0.35%","11","2795","57","28924","4.49e-2","5.86e-1","2.00","1.00e+0","5.67e-1","1.92e-2"
"GOTERM_CC_DIRECT","ciliary basal body","1.25%","39","2823","302","29722","4.49e-2","3.14e-1","1.36","1.00e+0","2.90e-1","3.04e-2"
"GOTERM_CC_DIRECT","basal plasma membrane","0.45%","14","2823","82","29722","4.50e-2","3.14e-1","1.80","1.00e+0","2.90e-1","2.18e-2"
"GOTERM_BP_DIRECT","positive regulation of synapse assembly","0.45%","14","2824","82","29712","4.52e-2","8.77e-1","1.80","1.00e+0","8.70e-1","2.19e-2"
"GOTERM_BP_DIRECT","regulation of cell growth","0.35%","11","2824","58","29712","4.53e-2","8.77e-1","2.00","1.00e+0","8.70e-1","1.94e-2"
"GOTERM_CC_DIRECT","chromosome, centromeric region","0.42%","13","2823","74","29722","4.54e-2","3.16e-1","1.85","1.00e+0","2.91e-1","2.13e-2"
"GOTERM_CC_DIRECT","myelin sheath abaxonal region","0.13%","4","2823","9","29722","4.64e-2","3.18e-1","4.68","1.00e+0","2.93e-1","6.92e-3"
"GOTERM_CC_DIRECT","granular component","0.13%","4","2823","9","29722","4.64e-2","3.18e-1","4.68","1.00e+0","2.93e-1","6.92e-3"
"GOTERM_BP_DIRECT","modification of postsynaptic structure","0.13%","4","2824","9","29712","4.65e-2","8.77e-1","4.68","1.00e+0","8.70e-1","6.93e-3"
"GOTERM_BP_DIRECT","regulation of early endosome to late endosome transport","0.13%","4","2824","9","29712","4.65e-2","8.77e-1","4.68","1.00e+0","8.70e-1","6.93e-3"
"GOTERM_BP_DIRECT","growth hormone receptor signaling pathway via JAK-STAT","0.13%","4","2824","9","29712","4.65e-2","8.77e-1","4.68","1.00e+0","8.70e-1","6.93e-3"
"GOTERM_BP_DIRECT","forebrain radial glial cell differentiation","0.13%","4","2824","9","29712","4.65e-2","8.77e-1","4.68","1.00e+0","8.70e-1","6.93e-3"
"GOTERM_BP_DIRECT","positive regulation of mitochondrial calcium ion concentration","0.13%","4","2824","9","29712","4.65e-2","8.77e-1","4.68","1.00e+0","8.70e-1","6.93e-3"
"GOTERM_BP_DIRECT","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","0.96%","30","2824","221","29712","4.68e-2","8.77e-1","1.43","1.00e+0","8.70e-1","2.98e-2"
"GOTERM_BP_DIRECT","positive regulation of substrate adhesion-dependent cell spreading","0.29%","9","2824","43","29712","4.72e-2","8.77e-1","2.20","1.00e+0","8.70e-1","1.80e-2"
"GOTERM_BP_DIRECT","G2/M transition of mitotic cell cycle","0.29%","9","2824","43","29712","4.72e-2","8.77e-1","2.20","1.00e+0","8.70e-1","1.80e-2"
"GOTERM_CC_DIRECT","autolysosome","0.16%","5","2823","15","29722","4.72e-2","3.21e-1","3.51","1.00e+0","2.96e-1","1.03e-2"
"GOTERM_BP_DIRECT","alpha-linolenic acid metabolic process","0.16%","5","2824","15","29712","4.73e-2","8.77e-1","3.51","1.00e+0","8.70e-1","1.03e-2"
"GOTERM_BP_DIRECT","fatty acid derivative biosynthetic process","0.16%","5","2824","15","29712","4.73e-2","8.77e-1","3.51","1.00e+0","8.70e-1","1.03e-2"
"GOTERM_BP_DIRECT","membraneless organelle assembly","0.16%","5","2824","15","29712","4.73e-2","8.77e-1","3.51","1.00e+0","8.70e-1","1.03e-2"
"GOTERM_BP_DIRECT","positive regulation of protein localization","0.16%","5","2824","15","29712","4.73e-2","8.77e-1","3.51","1.00e+0","8.70e-1","1.03e-2"
"GOTERM_BP_DIRECT","positive regulation of T cell chemotaxis","0.16%","5","2824","15","29712","4.73e-2","8.77e-1","3.51","1.00e+0","8.70e-1","1.03e-2"
"GOTERM_BP_DIRECT","postsynapse to nucleus signaling pathway","0.16%","5","2824","15","29712","4.73e-2","8.77e-1","3.51","1.00e+0","8.70e-1","1.03e-2"
"GOTERM_BP_DIRECT","pinocytosis","0.10%","3","2824","4","29712","4.75e-2","8.77e-1","7.89","1.00e+0","8.70e-1","3.19e-3"
"GOTERM_BP_DIRECT","regulation of Golgi inheritance","0.10%","3","2824","4","29712","4.75e-2","8.77e-1","7.89","1.00e+0","8.70e-1","3.19e-3"
"GOTERM_BP_DIRECT","regulation of retrograde transport, endosome to Golgi","0.10%","3","2824","4","29712","4.75e-2","8.77e-1","7.89","1.00e+0","8.70e-1","3.19e-3"
"GOTERM_BP_DIRECT","negative regulation of serotonin uptake","0.10%","3","2824","4","29712","4.75e-2","8.77e-1","7.89","1.00e+0","8.70e-1","3.19e-3"
"GOTERM_BP_DIRECT","regulation of cellular hyperosmotic salinity response","0.10%","3","2824","4","29712","4.75e-2","8.77e-1","7.89","1.00e+0","8.70e-1","3.19e-3"
"GOTERM_BP_DIRECT","regulation of actin filament length","0.10%","3","2824","4","29712","4.75e-2","8.77e-1","7.89","1.00e+0","8.70e-1","3.19e-3"
"GOTERM_MF_DIRECT","telomeric DNA binding","0.23%","7","2795","28","28924","4.77e-2","6.09e-1","2.59","1.00e+0","5.89e-1","1.50e-2"
"GOTERM_MF_DIRECT","protein serine/threonine kinase binding","0.23%","7","2795","28","28924","4.77e-2","6.09e-1","2.59","1.00e+0","5.89e-1","1.50e-2"
"GOTERM_CC_DIRECT","mitotic spindle","0.68%","21","2823","142","29722","4.79e-2","3.24e-1","1.56","1.00e+0","2.98e-1","2.75e-2"
"GOTERM_BP_DIRECT","epithelial cell proliferation","0.48%","15","2824","91","29712","4.81e-2","8.84e-1","1.73","1.00e+0","8.77e-1","2.43e-2"
"GOTERM_MF_DIRECT","ceramide binding","0.13%","4","2795","9","28924","4.85e-2","6.09e-1","4.60","1.00e+0","5.89e-1","7.36e-3"
"GOTERM_MF_DIRECT","phospholipid transporter activity","0.13%","4","2795","9","28924","4.85e-2","6.09e-1","4.60","1.00e+0","5.89e-1","7.36e-3"
"GOTERM_MF_DIRECT","cupric ion binding","0.10%","3","2795","4","28924","4.90e-2","6.09e-1","7.76","1.00e+0","5.89e-1","3.34e-3"
"GOTERM_MF_DIRECT","peroxiredoxin activity","0.10%","3","2795","4","28924","4.90e-2","6.09e-1","7.76","1.00e+0","5.89e-1","3.34e-3"
"GOTERM_MF_DIRECT","mu-type opioid receptor binding","0.10%","3","2795","4","28924","4.90e-2","6.09e-1","7.76","1.00e+0","5.89e-1","3.34e-3"
"GOTERM_BP_DIRECT","negative regulation of protein catabolic process","0.32%","10","2824","51","29712","4.91e-2","8.95e-1","2.06","1.00e+0","8.88e-1","2.02e-2"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle exocytosis","0.32%","10","2824","51","29712","4.91e-2","8.95e-1","2.06","1.00e+0","8.88e-1","2.02e-2"
"GOTERM_MF_DIRECT","RNA polymerase II-specific DNA-binding transcription factor binding","0.90%","28","2795","201","28924","4.97e-2","6.13e-1","1.44","1.00e+0","5.93e-1","3.12e-2"
"GOTERM_BP_DIRECT","ephrin receptor signaling pathway","0.42%","13","2824","75","29712","4.98e-2","8.95e-1","1.82","1.00e+0","8.88e-1","2.37e-2"
"GOTERM_BP_DIRECT","positive regulation of DNA replication","0.26%","8","2824","36","29712","4.99e-2","8.95e-1","2.34","1.00e+0","8.88e-1","1.78e-2"
"GOTERM_BP_DIRECT","motor behavior","0.26%","8","2824","36","29712","4.99e-2","8.95e-1","2.34","1.00e+0","8.88e-1","1.78e-2"
"GOTERM_BP_DIRECT","regulation of multicellular organism growth","0.26%","8","2824","36","29712","4.99e-2","8.95e-1","2.34","1.00e+0","8.88e-1","1.78e-2"
"GOTERM_BP_DIRECT","cellular response to nutrient levels","0.26%","8","2824","36","29712","4.99e-2","8.95e-1","2.34","1.00e+0","8.88e-1","1.78e-2"
"GOTERM_BP_DIRECT","platelet aggregation","0.26%","8","2824","36","29712","4.99e-2","8.95e-1","2.34","1.00e+0","8.88e-1","1.78e-2"
"GOTERM_BP_DIRECT","cerebral cortex development","0.51%","16","2824","100","29712","5.05e-2","9.03e-1","1.68","1.00e+0","8.96e-1","2.64e-2"
"GOTERM_MF_DIRECT","heat shock protein binding","0.42%","13","2795","74","28924","5.07e-2","6.21e-1","1.82","1.00e+0","6.01e-1","2.42e-2"
"GOTERM_CC_DIRECT","somatodendritic compartment","0.19%","6","2823","22","29722","5.16e-2","3.43e-1","2.87","1.00e+0","3.15e-1","1.43e-2"
"GOTERM_CC_DIRECT","inhibitory synapse","0.23%","7","2823","29","29722","5.16e-2","3.43e-1","2.54","1.00e+0","3.15e-1","1.66e-2"
"GOTERM_BP_DIRECT","regulation of ARF protein signal transduction","0.19%","6","2824","22","29712","5.17e-2","9.17e-1","2.87","1.00e+0","9.10e-1","1.44e-2"
"GOTERM_CC_DIRECT","microtubule organizing center","0.48%","15","2823","92","29722","5.17e-2","3.43e-1","1.72","1.00e+0","3.15e-1","2.64e-2"
"GOTERM_BP_DIRECT","intermembrane lipid transfer","0.23%","7","2824","29","29712","5.18e-2","9.17e-1","2.54","1.00e+0","9.10e-1","1.67e-2"
"GOTERM_BP_DIRECT","positive regulation of G2/M transition of mitotic cell cycle","0.23%","7","2824","29","29712","5.18e-2","9.17e-1","2.54","1.00e+0","9.10e-1","1.67e-2"
"GOTERM_BP_DIRECT","response to wounding","0.61%","19","2824","126","29712","5.22e-2","9.21e-1","1.59","1.00e+0","9.14e-1","2.93e-2"
"GOTERM_BP_DIRECT","smoothened signaling pathway","0.55%","17","2824","109","29712","5.26e-2","9.24e-1","1.64","1.00e+0","9.17e-1","2.83e-2"
"GOTERM_BP_DIRECT","positive regulation of angiogenesis","0.74%","23","2824","161","29712","5.27e-2","9.24e-1","1.50","1.00e+0","9.17e-1","3.15e-2"
"GOTERM_CC_DIRECT","parallel fiber to Purkinje cell synapse","0.29%","9","2823","44","29722","5.29e-2","3.48e-1","2.15","1.00e+0","3.20e-1","2.07e-2"
"GOTERM_MF_DIRECT","gamma-tubulin binding","0.26%","8","2795","36","28924","5.38e-2","6.50e-1","2.30","1.00e+0","6.29e-1","1.94e-2"
"GOTERM_MF_DIRECT","disordered domain specific binding","0.26%","8","2795","36","28924","5.38e-2","6.50e-1","2.30","1.00e+0","6.29e-1","1.94e-2"
"GOTERM_BP_DIRECT","protein monoubiquitination","0.32%","10","2824","52","29712","5.46e-2","9.50e-1","2.02","1.00e+0","9.43e-1","2.30e-2"
"GOTERM_MF_DIRECT","protein-disulfide reductase activity","0.19%","6","2795","22","28924","5.49e-2","6.59e-1","2.82","1.00e+0","6.37e-1","1.55e-2"
"GOTERM_BP_DIRECT","neuromuscular process controlling balance","0.39%","12","2824","68","29712","5.50e-2","9.50e-1","1.86","1.00e+0","9.43e-1","2.56e-2"
"GOTERM_BP_DIRECT","stem cell population maintenance","0.35%","11","2824","60","29712","5.51e-2","9.50e-1","1.93","1.00e+0","9.43e-1","2.45e-2"
"GOTERM_BP_DIRECT","cellular response to insulin stimulus","0.55%","17","2824","110","29712","5.63e-2","9.50e-1","1.63","1.00e+0","9.43e-1","3.06e-2"
"GOTERM_BP_DIRECT","regulation of actin filament polymerization","0.26%","8","2824","37","29712","5.67e-2","9.50e-1","2.27","1.00e+0","9.43e-1","2.08e-2"
"GOTERM_MF_DIRECT","ubiquitin binding","0.51%","16","2795","100","28924","5.68e-2","6.78e-1","1.66","1.00e+0","6.56e-1","3.02e-2"
"GOTERM_BP_DIRECT","peptidyl-tyrosine phosphorylation","0.45%","14","2824","85","29712","5.76e-2","9.50e-1","1.73","1.00e+0","9.43e-1","2.91e-2"
"GOTERM_CC_DIRECT","bicellular tight junction","0.71%","22","2823","154","29722","5.80e-2","3.79e-1","1.50","1.00e+0","3.49e-1","3.46e-2"
"GOTERM_BP_DIRECT","muscle structure development","0.16%","5","2824","16","29712","5.85e-2","9.50e-1","3.29","1.00e+0","9.43e-1","1.38e-2"
"GOTERM_BP_DIRECT","layer formation in cerebral cortex","0.16%","5","2824","16","29712","5.85e-2","9.50e-1","3.29","1.00e+0","9.43e-1","1.38e-2"
"GOTERM_BP_DIRECT","regulation of stem cell population maintenance","0.16%","5","2824","16","29712","5.85e-2","9.50e-1","3.29","1.00e+0","9.43e-1","1.38e-2"
"GOTERM_BP_DIRECT","negative regulation of focal adhesion assembly","0.16%","5","2824","16","29712","5.85e-2","9.50e-1","3.29","1.00e+0","9.43e-1","1.38e-2"
"GOTERM_BP_DIRECT","positive regulation of cyclin-dependent protein serine/threonine kinase activity","0.16%","5","2824","16","29712","5.85e-2","9.50e-1","3.29","1.00e+0","9.43e-1","1.38e-2"
"GOTERM_BP_DIRECT","cerebral cortex radially oriented cell migration","0.16%","5","2824","16","29712","5.85e-2","9.50e-1","3.29","1.00e+0","9.43e-1","1.38e-2"
"GOTERM_CC_DIRECT","photoreceptor inner segment","0.42%","13","2823","77","29722","5.87e-2","3.81e-1","1.78","1.00e+0","3.51e-1","2.87e-2"
"GOTERM_BP_DIRECT","retrograde transport, endosome to Golgi","0.42%","13","2824","77","29712","5.90e-2","9.50e-1","1.78","1.00e+0","9.43e-1","2.89e-2"
"GOTERM_BP_DIRECT","adult behavior","0.29%","9","2824","45","29712","5.94e-2","9.50e-1","2.10","1.00e+0","9.43e-1","2.39e-2"
"GOTERM_BP_DIRECT","centrosome cycle","0.29%","9","2824","45","29712","5.94e-2","9.50e-1","2.10","1.00e+0","9.43e-1","2.39e-2"
"GOTERM_BP_DIRECT","regulation of neuron projection development","0.29%","9","2824","45","29712","5.94e-2","9.50e-1","2.10","1.00e+0","9.43e-1","2.39e-2"
"GOTERM_CC_DIRECT","SWI/SNF complex","0.23%","7","2823","30","29722","5.96e-2","3.84e-1","2.46","1.00e+0","3.54e-1","2.00e-2"
"GOTERM_BP_DIRECT","phospholipid translocation","0.23%","7","2824","30","29712","5.97e-2","9.50e-1","2.45","1.00e+0","9.43e-1","2.00e-2"
"GOTERM_BP_DIRECT","negative regulation of axon extension","0.23%","7","2824","30","29712","5.97e-2","9.50e-1","2.45","1.00e+0","9.43e-1","2.00e-2"
"GOTERM_BP_DIRECT","regulation of long-term neuronal synaptic plasticity","0.23%","7","2824","30","29712","5.97e-2","9.50e-1","2.45","1.00e+0","9.43e-1","2.00e-2"
"GOTERM_BP_DIRECT","nervous system process","0.23%","7","2824","30","29712","5.97e-2","9.50e-1","2.45","1.00e+0","9.43e-1","2.00e-2"
"GOTERM_BP_DIRECT","positive regulation of cell-cell adhesion","0.23%","7","2824","30","29712","5.97e-2","9.50e-1","2.45","1.00e+0","9.43e-1","2.00e-2"
"GOTERM_BP_DIRECT","regulation of myelination","0.23%","7","2824","30","29712","5.97e-2","9.50e-1","2.45","1.00e+0","9.43e-1","2.00e-2"
"GOTERM_MF_DIRECT","cell adhesion molecule binding","0.42%","13","2795","76","28924","6.01e-2","7.12e-1","1.77","1.00e+0","6.89e-1","2.95e-2"
"GOTERM_BP_DIRECT","negative regulation of autophagy","0.32%","10","2824","53","29712","6.05e-2","9.50e-1","1.99","1.00e+0","9.43e-1","2.60e-2"
"GOTERM_BP_DIRECT","endosomal transport","0.35%","11","2824","61","29712","6.06e-2","9.50e-1","1.90","1.00e+0","9.43e-1","2.75e-2"
"GOTERM_BP_DIRECT","lysosomal transport","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","positive regulation of dendrite development","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","synaptic vesicle priming","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","regulation of JNK cascade","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","bicarbonate transport","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","regulation of dendrite development","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","regulation of protein ubiquitination","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","androgen receptor signaling pathway","0.19%","6","2824","23","29712","6.11e-2","9.50e-1","2.74","1.00e+0","9.43e-1","1.79e-2"
"GOTERM_BP_DIRECT","vesicle-mediated transport","1.03%","32","2824","245","29712","6.14e-2","9.50e-1","1.37","1.00e+0","9.43e-1","4.07e-2"
"GOTERM_MF_DIRECT","histone demethylase activity","0.16%","5","2795","16","28924","6.16e-2","7.15e-1","3.23","1.00e+0","6.92e-1","1.48e-2"
"GOTERM_MF_DIRECT","phosphatidylinositol-3-phosphate phosphatase activity","0.16%","5","2795","16","28924","6.16e-2","7.15e-1","3.23","1.00e+0","6.92e-1","1.48e-2"
"GOTERM_MF_DIRECT","neurexin family protein binding","0.16%","5","2795","16","28924","6.16e-2","7.15e-1","3.23","1.00e+0","6.92e-1","1.48e-2"
"GOTERM_CC_DIRECT","eukaryotic translation initiation factor 4F complex","0.13%","4","2823","10","29722","6.17e-2","3.93e-1","4.21","1.00e+0","3.62e-1","1.07e-2"
"GOTERM_CC_DIRECT","paraspeckles","0.13%","4","2823","10","29722","6.17e-2","3.93e-1","4.21","1.00e+0","3.62e-1","1.07e-2"
