"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","regulation of receptor signaling pathway via JAK-STAT","0.14%","4","1512","13","19478","7.41e-2","1.00e+0","3.96","1.00e+0","9.94e-1","1.46e-2"
"GOTERM_BP_DIRECT","endoplasmic reticulum tubular network organization","0.14%","4","1512","13","19478","7.41e-2","1.00e+0","3.96","1.00e+0","9.94e-1","1.46e-2"
"GOTERM_BP_DIRECT","regulation of exit from mitosis","0.14%","4","1512","13","19478","7.41e-2","1.00e+0","3.96","1.00e+0","9.94e-1","1.46e-2"
"GOTERM_BP_DIRECT","regulation of glycolytic process","0.14%","4","1512","13","19478","7.41e-2","1.00e+0","3.96","1.00e+0","9.94e-1","1.46e-2"
"GOTERM_BP_DIRECT","regulation of transforming growth factor beta receptor signaling pathway","0.17%","5","1512","21","19478","7.48e-2","1.00e+0","3.07","1.00e+0","9.94e-1","2.00e-2"
"GOTERM_BP_DIRECT","regulation of mitotic spindle organization","0.17%","5","1512","21","19478","7.48e-2","1.00e+0","3.07","1.00e+0","9.94e-1","2.00e-2"
"GOTERM_BP_DIRECT","negative regulation of epidermal growth factor receptor signaling pathway","0.17%","5","1512","21","19478","7.48e-2","1.00e+0","3.07","1.00e+0","9.94e-1","2.00e-2"
"GOTERM_BP_DIRECT","regulation of centrosome duplication","0.17%","5","1512","21","19478","7.48e-2","1.00e+0","3.07","1.00e+0","9.94e-1","2.00e-2"
"GOTERM_BP_DIRECT","positive regulation of peptidyl-threonine phosphorylation","0.17%","5","1512","21","19478","7.48e-2","1.00e+0","3.07","1.00e+0","9.94e-1","2.00e-2"
"GOTERM_BP_DIRECT","regulation of gene expression","0.85%","25","1512","227","19478","7.53e-2","1.00e+0","1.42","1.00e+0","9.94e-1","4.83e-2"
"GOTERM_BP_DIRECT","mitotic metaphase chromosome alignment","0.27%","8","1512","48","19478","7.54e-2","1.00e+0","2.15","1.00e+0","9.94e-1","3.02e-2"
"GOTERM_MF_DIRECT","ATP hydrolysis activity","1.50%","44","1532","432","19253","7.57e-2","7.53e-1","1.28","1.00e+0","7.39e-1","5.42e-2"
"GOTERM_MF_DIRECT","histone H3K14 acetyltransferase activity","0.20%","6","1532","29","19253","7.60e-2","7.53e-1","2.60","1.00e+0","7.39e-1","2.44e-2"
"GOTERM_CC_DIRECT","spindle","0.61%","18","1548","157","20795","7.60e-2","5.48e-1","1.54","1.00e+0","5.17e-1","4.44e-2"
"GOTERM_CC_DIRECT","mitotic spindle","0.61%","18","1548","157","20795","7.60e-2","5.48e-1","1.54","1.00e+0","5.17e-1","4.44e-2"
"GOTERM_CC_DIRECT","Sin3-type complex","0.17%","5","1548","22","20795","7.62e-2","5.48e-1","3.05","1.00e+0","5.17e-1","2.06e-2"
"GOTERM_CC_DIRECT","cortical cytoskeleton","0.17%","5","1548","22","20795","7.62e-2","5.48e-1","3.05","1.00e+0","5.17e-1","2.06e-2"
"GOTERM_MF_DIRECT","superoxide dismutase activity","0.10%","3","1532","6","19253","7.64e-2","7.53e-1","6.28","1.00e+0","7.39e-1","8.37e-3"
"GOTERM_MF_DIRECT","phosphate transmembrane transporter activity","0.10%","3","1532","6","19253","7.64e-2","7.53e-1","6.28","1.00e+0","7.39e-1","8.37e-3"
"GOTERM_MF_DIRECT","histone H3 demethylase activity","0.10%","3","1532","6","19253","7.64e-2","7.53e-1","6.28","1.00e+0","7.39e-1","8.37e-3"
"GOTERM_MF_DIRECT","histone H2A deubiquitinase activity","0.10%","3","1532","6","19253","7.64e-2","7.53e-1","6.28","1.00e+0","7.39e-1","8.37e-3"
"GOTERM_CC_DIRECT","protein folding chaperone complex","0.20%","6","1548","31","20795","7.65e-2","5.48e-1","2.60","1.00e+0","5.17e-1","2.48e-2"
"GOTERM_MF_DIRECT","protein phosphatase regulator activity","0.24%","7","1532","38","19253","7.75e-2","7.55e-1","2.32","1.00e+0","7.41e-1","2.84e-2"
"GOTERM_BP_DIRECT","positive regulation of neuron differentiation","0.41%","12","1512","88","19478","7.78e-2","1.00e+0","1.76","1.00e+0","9.94e-1","3.90e-2"
"GOTERM_BP_DIRECT","negative regulation of protein ubiquitination","0.31%","9","1512","58","19478","7.79e-2","1.00e+0","2.00","1.00e+0","9.94e-1","3.37e-2"
"GOTERM_CC_DIRECT","ciliary basal body","1.16%","34","1548","343","20795","7.81e-2","5.56e-1","1.33","1.00e+0","5.23e-1","5.36e-2"
"GOTERM_BP_DIRECT","positive regulation of mRNA splicing, via spliceosome","0.20%","6","1512","30","19478","7.86e-2","1.00e+0","2.58","1.00e+0","9.94e-1","2.56e-2"
"GOTERM_BP_DIRECT","neuron projection extension","0.20%","6","1512","30","19478","7.86e-2","1.00e+0","2.58","1.00e+0","9.94e-1","2.56e-2"
"GOTERM_BP_DIRECT","cellular response to calcium ion","0.37%","11","1512","78","19478","7.86e-2","1.00e+0","1.82","1.00e+0","9.94e-1","3.79e-2"
"GOTERM_MF_DIRECT","poly(A)-specific ribonuclease activity","0.14%","4","1532","13","19253","7.87e-2","7.55e-1","3.87","1.00e+0","7.41e-1","1.59e-2"
"GOTERM_MF_DIRECT","nuclear retinoic acid receptor binding","0.14%","4","1532","13","19253","7.87e-2","7.55e-1","3.87","1.00e+0","7.41e-1","1.59e-2"
"GOTERM_MF_DIRECT","insulin-like growth factor binding","0.14%","4","1532","13","19253","7.87e-2","7.55e-1","3.87","1.00e+0","7.41e-1","1.59e-2"
"GOTERM_CC_DIRECT","clathrin-coated vesicle","0.34%","10","1548","71","20795","7.97e-2","5.61e-1","1.89","1.00e+0","5.28e-1","3.68e-2"
"GOTERM_CC_DIRECT","oligosaccharyltransferase complex","0.14%","4","1548","14","20795","8.07e-2","5.61e-1","3.84","1.00e+0","5.28e-1","1.67e-2"
"GOTERM_CC_DIRECT","Cul4A-RING E3 ubiquitin ligase complex","0.14%","4","1548","14","20795","8.07e-2","5.61e-1","3.84","1.00e+0","5.28e-1","1.67e-2"
"GOTERM_CC_DIRECT","sarcomere","0.27%","8","1548","51","20795","8.21e-2","5.66e-1","2.11","1.00e+0","5.33e-1","3.36e-2"
"GOTERM_MF_DIRECT","myosin phosphatase activity","0.41%","12","1532","87","19253","8.36e-2","7.98e-1","1.73","1.00e+0","7.83e-1","4.24e-2"
"GOTERM_BP_DIRECT","regulation of DNA repair","0.31%","9","1512","59","19478","8.43e-2","1.00e+0","1.97","1.00e+0","9.94e-1","3.72e-2"
"GOTERM_CC_DIRECT","Z disc","0.54%","16","1548","137","20795","8.49e-2","5.77e-1","1.57","1.00e+0","5.44e-1","4.84e-2"
"GOTERM_CC_DIRECT","catenin complex","0.20%","6","1548","32","20795","8.54e-2","5.77e-1","2.52","1.00e+0","5.44e-1","2.86e-2"
"GOTERM_MF_DIRECT","bHLH transcription factor binding","0.20%","6","1532","30","19253","8.55e-2","8.01e-1","2.51","1.00e+0","7.86e-1","2.85e-2"
"GOTERM_MF_DIRECT","ubiquitin conjugating enzyme binding","0.20%","6","1532","30","19253","8.55e-2","8.01e-1","2.51","1.00e+0","7.86e-1","2.85e-2"
"GOTERM_MF_DIRECT","protein serine/threonine/tyrosine kinase activity","0.20%","6","1532","30","19253","8.55e-2","8.01e-1","2.51","1.00e+0","7.86e-1","2.85e-2"
"GOTERM_CC_DIRECT","axon","1.19%","35","1548","358","20795","8.57e-2","5.77e-1","1.31","1.00e+0","5.44e-1","5.96e-2"
"GOTERM_BP_DIRECT","peptidyl-threonine phosphorylation","0.24%","7","1512","40","19478","8.61e-2","1.00e+0","2.25","1.00e+0","9.94e-1","3.25e-2"
"GOTERM_BP_DIRECT","O-glycan processing","0.24%","7","1512","40","19478","8.61e-2","1.00e+0","2.25","1.00e+0","9.94e-1","3.25e-2"
"GOTERM_CC_DIRECT","pericentriolar material","0.17%","5","1548","23","20795","8.71e-2","5.78e-1","2.92","1.00e+0","5.45e-1","2.47e-2"
"GOTERM_CC_DIRECT","melanosome membrane","0.17%","5","1548","23","20795","8.71e-2","5.78e-1","2.92","1.00e+0","5.45e-1","2.47e-2"
"GOTERM_MF_DIRECT","G protein activity","0.31%","9","1532","58","19253","8.71e-2","8.11e-1","1.95","1.00e+0","7.96e-1","3.86e-2"
"GOTERM_CC_DIRECT","podosome","0.24%","7","1548","42","20795","8.88e-2","5.83e-1","2.24","1.00e+0","5.49e-1","3.39e-2"
"GOTERM_CC_DIRECT","bicellular tight junction","0.54%","16","1548","138","20795","8.90e-2","5.83e-1","1.56","1.00e+0","5.49e-1","5.12e-2"
"GOTERM_BP_DIRECT","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","positive regulation of RNA splicing","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","commissural neuron axon guidance","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","regulation of respiratory gaseous exchange by nervous system process","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","regulation of proteasomal ubiquitin-dependent protein catabolic process","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","detection of calcium ion","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","synaptic vesicle recycling","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","signal peptide processing","0.14%","4","1512","14","19478","8.91e-2","1.00e+0","3.68","1.00e+0","9.94e-1","1.93e-2"
"GOTERM_BP_DIRECT","endoplasmic reticulum to Golgi vesicle-mediated transport","0.51%","15","1512","122","19478","9.03e-2","1.00e+0","1.58","1.00e+0","9.94e-1","5.08e-2"
"GOTERM_MF_DIRECT","tau-protein kinase activity","0.17%","5","1532","22","19253","9.24e-2","8.25e-1","2.86","1.00e+0","8.09e-1","2.66e-2"
"GOTERM_MF_DIRECT","mitogen-activated protein kinase binding","0.17%","5","1532","22","19253","9.24e-2","8.25e-1","2.86","1.00e+0","8.09e-1","2.66e-2"
"GOTERM_MF_DIRECT","telomerase RNA binding","0.17%","5","1532","22","19253","9.24e-2","8.25e-1","2.86","1.00e+0","8.09e-1","2.66e-2"
"GOTERM_MF_DIRECT","translation factor activity, RNA binding","0.17%","5","1532","22","19253","9.24e-2","8.25e-1","2.86","1.00e+0","8.09e-1","2.66e-2"
"GOTERM_CC_DIRECT","cytoplasmic vesicle","1.02%","30","1548","301","20795","9.37e-2","6.09e-1","1.34","1.00e+0","5.74e-1","6.25e-2"
"GOTERM_MF_DIRECT","N6-methyladenosine-containing RNA reader activity","0.14%","4","1532","14","19253","9.44e-2","8.25e-1","3.59","1.00e+0","8.09e-1","2.09e-2"
"GOTERM_MF_DIRECT","S100 protein binding","0.14%","4","1532","14","19253","9.44e-2","8.25e-1","3.59","1.00e+0","8.09e-1","2.09e-2"
"GOTERM_MF_DIRECT","ribosomal large subunit binding","0.14%","4","1532","14","19253","9.44e-2","8.25e-1","3.59","1.00e+0","8.09e-1","2.09e-2"
"GOTERM_BP_DIRECT","positive regulation of cytokinesis","0.24%","7","1512","41","19478","9.46e-2","1.00e+0","2.20","1.00e+0","9.94e-1","3.67e-2"
"GOTERM_BP_DIRECT","cellular respiration","0.24%","7","1512","41","19478","9.46e-2","1.00e+0","2.20","1.00e+0","9.94e-1","3.67e-2"
"GOTERM_CC_DIRECT","dendritic spine","0.61%","18","1548","162","20795","9.48e-2","6.12e-1","1.49","1.00e+0","5.76e-1","5.72e-2"
"GOTERM_MF_DIRECT","protein serine/threonine kinase activator activity","0.34%","10","1532","69","19253","9.53e-2","8.25e-1","1.82","1.00e+0","8.09e-1","4.56e-2"
"GOTERM_CC_DIRECT","small nuclear ribonucleoprotein complex","0.14%","4","1548","15","20795","9.55e-2","6.12e-1","3.58","1.00e+0","5.76e-1","2.15e-2"
"GOTERM_MF_DIRECT","histone H4K8 acetyltransferase activity","0.20%","6","1532","31","19253","9.56e-2","8.25e-1","2.43","1.00e+0","8.09e-1","3.30e-2"
"GOTERM_MF_DIRECT","histone H4K12 acetyltransferase activity","0.20%","6","1532","31","19253","9.56e-2","8.25e-1","2.43","1.00e+0","8.09e-1","3.30e-2"
"GOTERM_MF_DIRECT","histone H4K5 acetyltransferase activity","0.20%","6","1532","31","19253","9.56e-2","8.25e-1","2.43","1.00e+0","8.09e-1","3.30e-2"
"GOTERM_MF_DIRECT","actin filament binding","0.82%","24","1532","217","19253","9.64e-2","8.25e-1","1.39","1.00e+0","8.09e-1","6.29e-2"
"GOTERM_CC_DIRECT","intermediate filament cytoskeleton","0.27%","8","1548","53","20795","9.64e-2","6.13e-1","2.03","1.00e+0","5.77e-1","4.11e-2"
"GOTERM_CC_DIRECT","protein-DNA complex","0.24%","7","1548","43","20795","9.70e-2","6.13e-1","2.19","1.00e+0","5.77e-1","3.80e-2"
"GOTERM_BP_DIRECT","regulation of cardiac muscle cell action potential","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","detection of muscle stretch","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","apical junction assembly","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","protein geranylgeranylation","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","establishment of vesicle localization","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","ribosomal large subunit export from nucleus","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","mitotic recombination","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","positive regulation of protein localization to centrosome","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","regulation of MAP kinase activity","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","meiotic sister chromatid cohesion","0.10%","3","1512","7","19478","9.72e-2","1.00e+0","5.52","1.00e+0","9.94e-1","1.29e-2"
"GOTERM_BP_DIRECT","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","0.27%","8","1512","51","19478","9.74e-2","1.00e+0","2.02","1.00e+0","9.94e-1","4.15e-2"
"GOTERM_BP_DIRECT","cellular response to glucose starvation","0.27%","8","1512","51","19478","9.74e-2","1.00e+0","2.02","1.00e+0","9.94e-1","4.15e-2"
"GOTERM_BP_DIRECT","intracellular transport","0.27%","8","1512","51","19478","9.74e-2","1.00e+0","2.02","1.00e+0","9.94e-1","4.15e-2"
"GOTERM_BP_DIRECT","chaperone cofactor-dependent protein refolding","0.20%","6","1512","32","19478","9.81e-2","1.00e+0","2.42","1.00e+0","9.94e-1","3.43e-2"
"GOTERM_BP_DIRECT","multivesicular body assembly","0.20%","6","1512","32","19478","9.81e-2","1.00e+0","2.42","1.00e+0","9.94e-1","3.43e-2"
"GOTERM_BP_DIRECT","vacuolar acidification","0.17%","5","1512","23","19478","9.81e-2","1.00e+0","2.80","1.00e+0","9.94e-1","2.90e-2"
"GOTERM_MF_DIRECT","protein-macromolecule adaptor activity","0.72%","21","1532","185","19253","9.91e-2","8.25e-1","1.43","1.00e+0","8.09e-1","6.27e-2"
"GOTERM_MF_DIRECT","phosphatase activity","0.27%","8","1532","50","19253","9.92e-2","8.25e-1","2.01","1.00e+0","8.09e-1","4.24e-2"

