"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","type I pneumocyte differentiation","0.18%","4","2079","10","29712","2.83e-2","5.55e-1","5.72","1.00e+0","5.47e-1","3.56e-3"
"GOTERM_BP_DIRECT","positive regulation of substrate adhesion-dependent cell spreading","0.36%","8","2079","43","29712","2.84e-2","5.56e-1","2.66","1.00e+0","5.47e-1","9.08e-3"
"GOTERM_CC_DIRECT","terminal bouton","0.58%","13","2079","93","29722","2.85e-2","2.05e-1","2.00","1.00e+0","1.87e-1","1.26e-2"
"GOTERM_BP_DIRECT","cellular response to starvation","0.58%","13","2079","93","29712","2.86e-2","5.58e-1","2.00","1.00e+0","5.49e-1","1.27e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum exit site","0.31%","7","2079","34","29722","2.88e-2","2.05e-1","2.94","1.00e+0","1.88e-1","8.18e-3"
"GOTERM_BP_DIRECT","chaperone cofactor-dependent protein refolding","0.31%","7","2079","34","29712","2.88e-2","5.58e-1","2.94","1.00e+0","5.49e-1","8.20e-3"
"GOTERM_BP_DIRECT","postsynaptic modulation of chemical synaptic transmission","0.31%","7","2079","34","29712","2.88e-2","5.58e-1","2.94","1.00e+0","5.49e-1","8.20e-3"
"GOTERM_MF_DIRECT","protein kinase B binding","0.22%","5","2060","17","28924","2.88e-2","3.46e-1","4.13","1.00e+0","3.28e-1","5.47e-3"
"GOTERM_MF_DIRECT","chromatin extrusion motor activity","0.80%","18","2060","145","28924","2.91e-2","3.46e-1","1.74","1.00e+0","3.28e-1","1.50e-2"
"GOTERM_MF_DIRECT","ATP-dependent H3-H4 histone complex chaperone activity","0.80%","18","2060","145","28924","2.91e-2","3.46e-1","1.74","1.00e+0","3.28e-1","1.50e-2"
"GOTERM_MF_DIRECT","ATP-dependent H2AZ histone chaperone activity","0.80%","18","2060","145","28924","2.91e-2","3.46e-1","1.74","1.00e+0","3.28e-1","1.50e-2"
"GOTERM_MF_DIRECT","signaling receptor complex adaptor activity","0.27%","6","2060","25","28924","2.92e-2","3.46e-1","3.37","1.00e+0","3.28e-1","7.07e-3"
"GOTERM_MF_DIRECT","phosphatidic acid binding","0.27%","6","2060","25","28924","2.92e-2","3.46e-1","3.37","1.00e+0","3.28e-1","7.07e-3"
"GOTERM_MF_DIRECT","cAMP binding","0.27%","6","2060","25","28924","2.92e-2","3.46e-1","3.37","1.00e+0","3.28e-1","7.07e-3"
"GOTERM_MF_DIRECT","L-aspartate transmembrane transporter activity","0.18%","4","2060","10","28924","2.96e-2","3.46e-1","5.62","1.00e+0","3.28e-1","3.80e-3"
"GOTERM_MF_DIRECT","nuclear estrogen receptor binding","0.40%","9","2060","52","28924","2.97e-2","3.46e-1","2.43","1.00e+0","3.28e-1","1.05e-2"
"GOTERM_BP_DIRECT","negative regulation of autophagy","0.40%","9","2079","53","29712","3.00e-2","5.78e-1","2.43","1.00e+0","5.69e-1","1.06e-2"
"GOTERM_BP_DIRECT","Rho protein signal transduction","0.45%","10","2079","63","29712","3.05e-2","5.85e-1","2.27","1.00e+0","5.76e-1","1.17e-2"
"GOTERM_MF_DIRECT","protein kinase C binding","0.45%","10","2060","62","28924","3.07e-2","3.55e-1","2.26","1.00e+0","3.36e-1","1.17e-2"
"GOTERM_CC_DIRECT","mitochondrial outer membrane","1.03%","23","2079","206","29722","3.15e-2","2.23e-1","1.60","1.00e+0","2.04e-1","1.80e-2"
"GOTERM_BP_DIRECT","protein autophosphorylation","0.80%","18","2079","149","29712","3.16e-2","5.97e-1","1.73","1.00e+0","5.88e-1","1.65e-2"
"GOTERM_BP_DIRECT","positive regulation of Wnt signaling pathway","0.36%","8","2079","44","29712","3.18e-2","5.97e-1","2.60","1.00e+0","5.88e-1","1.04e-2"
"GOTERM_BP_DIRECT","neuron differentiation","1.20%","27","2079","253","29712","3.18e-2","5.97e-1","1.53","1.00e+0","5.88e-1","1.91e-2"
"GOTERM_BP_DIRECT","intracellular calcium ion homeostasis","0.67%","15","2079","116","29712","3.19e-2","5.97e-1","1.85","1.00e+0","5.88e-1","1.54e-2"
"GOTERM_BP_DIRECT","negative regulation of mRNA splicing, via spliceosome","0.27%","6","2079","26","29712","3.19e-2","5.97e-1","3.30","1.00e+0","5.88e-1","7.95e-3"
"GOTERM_BP_DIRECT","stress fiber assembly","0.27%","6","2079","26","29712","3.19e-2","5.97e-1","3.30","1.00e+0","5.88e-1","7.95e-3"
"GOTERM_BP_DIRECT","post-translational protein modification","0.27%","6","2079","26","29712","3.19e-2","5.97e-1","3.30","1.00e+0","5.88e-1","7.95e-3"
"GOTERM_BP_DIRECT","cell migration","1.43%","32","2079","313","29712","3.21e-2","5.99e-1","1.46","1.00e+0","5.89e-1","2.05e-2"
"GOTERM_MF_DIRECT","phospholipid binding","0.71%","16","2060","125","28924","3.24e-2","3.72e-1","1.80","1.00e+0","3.52e-1","1.61e-2"
"GOTERM_MF_DIRECT","cohesin loader activity","0.80%","18","2060","147","28924","3.26e-2","3.72e-1","1.72","1.00e+0","3.53e-1","1.71e-2"
"GOTERM_BP_DIRECT","cell redox homeostasis","0.31%","7","2079","35","29712","3.28e-2","6.04e-1","2.86","1.00e+0","5.94e-1","9.64e-3"
"GOTERM_CC_DIRECT","chromosome, centromeric region","0.49%","11","2079","74","29722","3.28e-2","2.27e-1","2.13","1.00e+0","2.07e-1","1.35e-2"
"GOTERM_BP_DIRECT","positive regulation of cell adhesion","0.49%","11","2079","74","29712","3.28e-2","6.04e-1","2.12","1.00e+0","5.94e-1","1.35e-2"
"GOTERM_CC_DIRECT","FAR/SIN/STRIPAK complex","0.22%","5","2079","18","29722","3.31e-2","2.27e-1","3.97","1.00e+0","2.07e-1","6.61e-3"
"GOTERM_CC_DIRECT","paranode region of axon","0.22%","5","2079","18","29722","3.31e-2","2.27e-1","3.97","1.00e+0","2.07e-1","6.61e-3"
"GOTERM_CC_DIRECT","photoreceptor ribbon synapse","0.22%","5","2079","18","29722","3.31e-2","2.27e-1","3.97","1.00e+0","2.07e-1","6.61e-3"
"GOTERM_BP_DIRECT","positive regulation of insulin secretion involved in cellular response to glucose stimulus","0.40%","9","2079","54","29712","3.31e-2","6.04e-1","2.38","1.00e+0","5.94e-1","1.20e-2"
"GOTERM_BP_DIRECT","ear development","0.22%","5","2079","18","29712","3.31e-2","6.04e-1","3.97","1.00e+0","5.94e-1","6.62e-3"
"GOTERM_BP_DIRECT","positive regulation of ATP biosynthetic process","0.22%","5","2079","18","29712","3.31e-2","6.04e-1","3.97","1.00e+0","5.94e-1","6.62e-3"
"GOTERM_BP_DIRECT","estrogen receptor signaling pathway","0.22%","5","2079","18","29712","3.31e-2","6.04e-1","3.97","1.00e+0","5.94e-1","6.62e-3"
"GOTERM_MF_DIRECT","mRNA 5'-UTR binding","0.27%","6","2060","26","28924","3.41e-2","3.86e-1","3.24","1.00e+0","3.66e-1","8.65e-3"
"GOTERM_BP_DIRECT","peptidyl-tyrosine phosphorylation","0.54%","12","2079","85","29712","3.45e-2","6.26e-1","2.02","1.00e+0","6.16e-1","1.51e-2"
"GOTERM_MF_DIRECT","ATP-dependent chromatin remodeler activity","0.22%","5","2060","18","28924","3.50e-2","3.91e-1","3.90","1.00e+0","3.70e-1","7.13e-3"
"GOTERM_MF_DIRECT","protein disulfide isomerase activity","0.22%","5","2060","18","28924","3.50e-2","3.91e-1","3.90","1.00e+0","3.70e-1","7.13e-3"
"GOTERM_CC_DIRECT","trans-Golgi network","1.07%","24","2079","220","29722","3.50e-2","2.39e-1","1.56","1.00e+0","2.18e-1","2.05e-2"
"GOTERM_BP_DIRECT","adult behavior","0.36%","8","2079","45","29712","3.55e-2","6.38e-1","2.54","1.00e+0","6.28e-1","1.19e-2"
"GOTERM_BP_DIRECT","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","0.36%","8","2079","45","29712","3.55e-2","6.38e-1","2.54","1.00e+0","6.28e-1","1.19e-2"
"GOTERM_BP_DIRECT","protein glycosylation","0.76%","17","2079","140","29712","3.58e-2","6.38e-1","1.74","1.00e+0","6.28e-1","1.85e-2"
"GOTERM_BP_DIRECT","cerebellum development","0.45%","10","2079","65","29712","3.64e-2","6.38e-1","2.20","1.00e+0","6.28e-1","1.44e-2"
"GOTERM_MF_DIRECT","heat shock protein binding","0.49%","11","2060","74","28924","3.64e-2","4.03e-1","2.09","1.00e+0","3.82e-1","1.53e-2"
"GOTERM_BP_DIRECT","brain-derived neurotrophic factor receptor signaling pathway","0.40%","9","2079","55","29712","3.65e-2","6.38e-1","2.34","1.00e+0","6.28e-1","1.35e-2"
"GOTERM_BP_DIRECT","regulation of apoptotic process","1.07%","24","2079","221","29712","3.67e-2","6.38e-1","1.55","1.00e+0","6.28e-1","2.16e-2"
"GOTERM_CC_DIRECT","extrinsic component of postsynaptic density membrane","0.18%","4","2079","11","29722","3.68e-2","2.49e-1","5.20","1.00e+0","2.28e-1","5.29e-3"
"GOTERM_BP_DIRECT","negative regulation of PERK-mediated unfolded protein response","0.18%","4","2079","11","29712","3.69e-2","6.38e-1","5.20","1.00e+0","6.28e-1","5.29e-3"
"GOTERM_BP_DIRECT","radial glial cell differentiation","0.18%","4","2079","11","29712","3.69e-2","6.38e-1","5.20","1.00e+0","6.28e-1","5.29e-3"
"GOTERM_BP_DIRECT","regulation of ventricular cardiac muscle cell action potential","0.18%","4","2079","11","29712","3.69e-2","6.38e-1","5.20","1.00e+0","6.28e-1","5.29e-3"
"GOTERM_BP_DIRECT","signaling","0.18%","4","2079","11","29712","3.69e-2","6.38e-1","5.20","1.00e+0","6.28e-1","5.29e-3"
"GOTERM_BP_DIRECT","positive regulation of cardiac muscle cell apoptotic process","0.27%","6","2079","27","29712","3.70e-2","6.38e-1","3.18","1.00e+0","6.28e-1","9.63e-3"
"GOTERM_BP_DIRECT","cell volume homeostasis","0.27%","6","2079","27","29712","3.70e-2","6.38e-1","3.18","1.00e+0","6.28e-1","9.63e-3"
"GOTERM_BP_DIRECT","Rac protein signal transduction","0.27%","6","2079","27","29712","3.70e-2","6.38e-1","3.18","1.00e+0","6.28e-1","9.63e-3"
"GOTERM_BP_DIRECT","positive regulation of mesenchymal cell proliferation","0.31%","7","2079","36","29712","3.71e-2","6.38e-1","2.78","1.00e+0","6.28e-1","1.13e-2"
"GOTERM_BP_DIRECT","cellular response to nutrient levels","0.31%","7","2079","36","29712","3.71e-2","6.38e-1","2.78","1.00e+0","6.28e-1","1.13e-2"
"GOTERM_BP_DIRECT","negative regulation of epithelial cell proliferation","0.54%","12","2079","86","29712","3.71e-2","6.38e-1","1.99","1.00e+0","6.28e-1","1.64e-2"
"GOTERM_BP_DIRECT","positive regulation of cell growth","0.62%","14","2079","108","29712","3.84e-2","6.58e-1","1.85","1.00e+0","6.47e-1","1.85e-2"
"GOTERM_MF_DIRECT","translation factor activity, RNA binding","0.18%","4","2060","11","28924","3.86e-2","4.21e-1","5.11","1.00e+0","3.99e-1","5.64e-3"
"GOTERM_MF_DIRECT","G-rich strand telomeric DNA binding","0.18%","4","2060","11","28924","3.86e-2","4.21e-1","5.11","1.00e+0","3.99e-1","5.64e-3"
"GOTERM_BP_DIRECT","regulation of embryonic development","0.36%","8","2079","46","29712","3.94e-2","6.66e-1","2.49","1.00e+0","6.56e-1","1.36e-2"
"GOTERM_BP_DIRECT","cell proliferation in forebrain","0.22%","5","2079","19","29712","3.97e-2","6.66e-1","3.76","1.00e+0","6.56e-1","8.48e-3"
"GOTERM_BP_DIRECT","response to antibiotic","0.22%","5","2079","19","29712","3.97e-2","6.66e-1","3.76","1.00e+0","6.56e-1","8.48e-3"
"GOTERM_BP_DIRECT","mRNA splice site recognition","0.22%","5","2079","19","29712","3.97e-2","6.66e-1","3.76","1.00e+0","6.56e-1","8.48e-3"
"GOTERM_BP_DIRECT","embryonic camera-type eye morphogenesis","0.22%","5","2079","19","29712","3.97e-2","6.66e-1","3.76","1.00e+0","6.56e-1","8.48e-3"
"GOTERM_BP_DIRECT","vesicle docking","0.22%","5","2079","19","29712","3.97e-2","6.66e-1","3.76","1.00e+0","6.56e-1","8.48e-3"
"GOTERM_MF_DIRECT","gamma-tubulin binding","0.31%","7","2060","36","28924","3.99e-2","4.33e-1","2.73","1.00e+0","4.10e-1","1.23e-2"
"GOTERM_BP_DIRECT","synaptic transmission, glutamatergic","0.40%","9","2079","56","29712","4.00e-2","6.67e-1","2.30","1.00e+0","6.57e-1","1.51e-2"
"GOTERM_BP_DIRECT","cellular response to reactive oxygen species","0.40%","9","2079","56","29712","4.00e-2","6.67e-1","2.30","1.00e+0","6.57e-1","1.51e-2"
"GOTERM_BP_DIRECT","regulation of cell population proliferation","0.94%","21","2079","188","29712","4.03e-2","6.70e-1","1.60","1.00e+0","6.59e-1","2.29e-2"
"GOTERM_MF_DIRECT","apolipoprotein binding","0.22%","5","2060","19","28924","4.20e-2","4.51e-1","3.69","1.00e+0","4.28e-1","9.12e-3"
"GOTERM_CC_DIRECT","GABA receptor complex","0.13%","3","2079","5","29722","4.24e-2","2.83e-1","8.58","1.00e+0","2.58e-1","3.07e-3"
"GOTERM_CC_DIRECT","calcium- and calmodulin-dependent protein kinase complex","0.13%","3","2079","5","29722","4.24e-2","2.83e-1","8.58","1.00e+0","2.58e-1","3.07e-3"
"GOTERM_BP_DIRECT","mRNA transcription","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","regulation of hormone levels","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","limb joint morphogenesis","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","basolateral protein secretion","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","epithelial cell proliferation involved in lung morphogenesis","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","positive regulation of synaptic vesicle recycling","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","regulation of cholesterol transport","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","regulation of cell projection organization","0.13%","3","2079","5","29712","4.24e-2","6.81e-1","8.57","1.00e+0","6.70e-1","3.07e-3"
"GOTERM_BP_DIRECT","negative regulation of mitotic cell cycle","0.27%","6","2079","28","29712","4.25e-2","6.81e-1","3.06","1.00e+0","6.70e-1","1.15e-2"
"GOTERM_BP_DIRECT","regulation of epithelial cell proliferation","0.27%","6","2079","28","29712","4.25e-2","6.81e-1","3.06","1.00e+0","6.70e-1","1.15e-2"
"GOTERM_BP_DIRECT","mitochondrion organization","0.85%","19","2079","166","29712","4.26e-2","6.81e-1","1.64","1.00e+0","6.70e-1","2.35e-2"
"GOTERM_CC_DIRECT","SCF ubiquitin ligase complex","0.45%","10","2079","67","29722","4.29e-2","2.84e-1","2.13","1.00e+0","2.60e-1","1.76e-2"
"GOTERM_BP_DIRECT","response to calcium ion","0.45%","10","2079","67","29712","4.30e-2","6.86e-1","2.13","1.00e+0","6.75e-1","1.76e-2"
"GOTERM_BP_DIRECT","regulation of cell migration","0.67%","15","2079","121","29712","4.34e-2","6.89e-1","1.77","1.00e+0","6.78e-1","2.19e-2"
"GOTERM_BP_DIRECT","cellular response to insulin stimulus","0.62%","14","2079","110","29712","4.36e-2","6.90e-1","1.82","1.00e+0","6.79e-1","2.13e-2"
"GOTERM_MF_DIRECT","ATP-dependent protein disaggregase activity","0.13%","3","2060","5","28924","4.38e-2","4.65e-1","8.42","1.00e+0","4.41e-1","3.23e-3"
"GOTERM_MF_DIRECT","phosphatidylserine flippase activity","0.13%","3","2060","5","28924","4.38e-2","4.65e-1","8.42","1.00e+0","4.41e-1","3.23e-3"
"GOTERM_CC_DIRECT","lateral plasma membrane","0.49%","11","2079","78","29722","4.48e-2","2.94e-1","2.02","1.00e+0","2.69e-1","1.95e-2"
"GOTERM_BP_DIRECT","erythrocyte differentiation","0.49%","11","2079","78","29712","4.49e-2","7.09e-1","2.02","1.00e+0","6.97e-1","1.96e-2"
"GOTERM_MF_DIRECT","telomeric DNA binding","0.27%","6","2060","28","28924","4.53e-2","4.78e-1","3.01","1.00e+0","4.53e-1","1.25e-2"
"GOTERM_BP_DIRECT","canonical Wnt signaling pathway","0.62%","14","2079","111","29712","4.63e-2","7.19e-1","1.80","1.00e+0","7.07e-1","2.29e-2"
"GOTERM_CC_DIRECT","juxtaparanode region of axon","0.18%","4","2079","12","29722","4.66e-2","2.98e-1","4.77","1.00e+0","2.72e-1","7.49e-3"
"GOTERM_CC_DIRECT","endoplasmic reticulum chaperone complex","0.18%","4","2079","12","29722","4.66e-2","2.98e-1","4.77","1.00e+0","2.72e-1","7.49e-3"
"GOTERM_CC_DIRECT","actomyosin","0.18%","4","2079","12","29722","4.66e-2","2.98e-1","4.77","1.00e+0","2.72e-1","7.49e-3"
"GOTERM_CC_DIRECT","paranodal junction","0.18%","4","2079","12","29722","4.66e-2","2.98e-1","4.77","1.00e+0","2.72e-1","7.49e-3"
"GOTERM_BP_DIRECT","aspartate transmembrane transport","0.18%","4","2079","12","29712","4.67e-2","7.19e-1","4.76","1.00e+0","7.07e-1","7.50e-3"
"GOTERM_BP_DIRECT","positive regulation of ubiquitin-protein transferase activity","0.18%","4","2079","12","29712","4.67e-2","7.19e-1","4.76","1.00e+0","7.07e-1","7.50e-3"
"GOTERM_BP_DIRECT","excitatory chemical synaptic transmission","0.18%","4","2079","12","29712","4.67e-2","7.19e-1","4.76","1.00e+0","7.07e-1","7.50e-3"
"GOTERM_BP_DIRECT","sphingomyelin biosynthetic process","0.18%","4","2079","12","29712","4.67e-2","7.19e-1","4.76","1.00e+0","7.07e-1","7.50e-3"
"GOTERM_BP_DIRECT","mesenchymal cell differentiation","0.18%","4","2079","12","29712","4.67e-2","7.19e-1","4.76","1.00e+0","7.07e-1","7.50e-3"
"GOTERM_BP_DIRECT","astral microtubule organization","0.18%","4","2079","12","29712","4.67e-2","7.19e-1","4.76","1.00e+0","7.07e-1","7.50e-3"
"GOTERM_BP_DIRECT","regulation of protein binding","0.31%","7","2079","38","29712","4.67e-2","7.19e-1","2.63","1.00e+0","7.07e-1","1.51e-2"
"GOTERM_BP_DIRECT","prepulse inhibition","0.22%","5","2079","20","29712","4.69e-2","7.19e-1","3.57","1.00e+0","7.07e-1","1.07e-2"
"GOTERM_BP_DIRECT","positive regulation of Rac protein signal transduction","0.22%","5","2079","20","29712","4.69e-2","7.19e-1","3.57","1.00e+0","7.07e-1","1.07e-2"
"GOTERM_BP_DIRECT","negative regulation of extrinsic apoptotic signaling pathway","0.36%","8","2079","48","29712","4.81e-2","7.32e-1","2.38","1.00e+0","7.20e-1","1.74e-2"
"GOTERM_BP_DIRECT","positive regulation of protein ubiquitination","0.49%","11","2079","79","29712","4.83e-2","7.32e-1","1.99","1.00e+0","7.20e-1","2.14e-2"
"GOTERM_CC_DIRECT","inhibitory synapse","0.27%","6","2079","29","29722","4.85e-2","3.07e-1","2.96","1.00e+0","2.81e-1","1.37e-2"
"GOTERM_BP_DIRECT","positive regulation of Rho protein signal transduction","0.27%","6","2079","29","29712","4.85e-2","7.32e-1","2.96","1.00e+0","7.20e-1","1.37e-2"
"GOTERM_BP_DIRECT","positive regulation of G2/M transition of mitotic cell cycle","0.27%","6","2079","29","29712","4.85e-2","7.32e-1","2.96","1.00e+0","7.20e-1","1.37e-2"
"GOTERM_BP_DIRECT","intermembrane lipid transfer","0.27%","6","2079","29","29712","4.85e-2","7.32e-1","2.96","1.00e+0","7.20e-1","1.37e-2"
"GOTERM_MF_DIRECT","1-acylglycerol-3-phosphate O-acyltransferase activity","0.18%","4","2060","12","28924","4.88e-2","5.03e-1","4.68","1.00e+0","4.77e-1","7.99e-3"
"GOTERM_MF_DIRECT","AP-2 adaptor complex binding","0.18%","4","2060","12","28924","4.88e-2","5.03e-1","4.68","1.00e+0","4.77e-1","7.99e-3"
"GOTERM_MF_DIRECT","platelet-derived growth factor binding","0.18%","4","2060","12","28924","4.88e-2","5.03e-1","4.68","1.00e+0","4.77e-1","7.99e-3"
"GOTERM_MF_DIRECT","JUN kinase kinase kinase activity","0.22%","5","2060","20","28924","4.96e-2","5.03e-1","3.51","1.00e+0","4.77e-1","1.15e-2"
"GOTERM_MF_DIRECT","nuclear glucocorticoid receptor binding","0.22%","5","2060","20","28924","4.96e-2","5.03e-1","3.51","1.00e+0","4.77e-1","1.15e-2"
"GOTERM_MF_DIRECT","RNA polymerase II-specific DNA-binding transcription factor binding","0.98%","22","2060","201","28924","5.00e-2","5.03e-1","1.54","1.00e+0","4.77e-1","2.96e-2"
"GOTERM_MF_DIRECT","calcium channel regulator activity","0.31%","7","2060","38","28924","5.02e-2","5.03e-1","2.59","1.00e+0","4.77e-1","1.65e-2"
"GOTERM_MF_DIRECT","histone deacetylase binding","0.76%","17","2060","144","28924","5.08e-2","5.03e-1","1.66","1.00e+0","4.77e-1","2.76e-2"
"GOTERM_CC_DIRECT","cell body","0.67%","15","2079","124","29722","5.14e-2","3.24e-1","1.73","1.00e+0","2.95e-1","2.66e-2"
"GOTERM_BP_DIRECT","memory","0.67%","15","2079","124","29712","5.15e-2","7.72e-1","1.73","1.00e+0","7.60e-1","2.66e-2"
"GOTERM_CC_DIRECT","ciliary basal body","1.34%","30","2079","302","29722","5.17e-2","3.24e-1","1.42","1.00e+0","2.95e-1","3.36e-2"
"GOTERM_BP_DIRECT","visual learning","0.49%","11","2079","80","29712","5.19e-2","7.72e-1","1.97","1.00e+0","7.60e-1","2.32e-2"
"GOTERM_MF_DIRECT","single-stranded DNA binding","0.62%","14","2060","111","28924","5.20e-2","5.03e-1","1.77","1.00e+0","4.77e-1","2.62e-2"
"GOTERM_MF_DIRECT","forked DNA-dependent helicase activity","0.36%","8","2060","48","28924","5.20e-2","5.03e-1","2.34","1.00e+0","4.77e-1","1.91e-2"
"GOTERM_MF_DIRECT","GTPase binding","0.36%","8","2060","48","28924","5.20e-2","5.03e-1","2.34","1.00e+0","4.77e-1","1.91e-2"
"GOTERM_MF_DIRECT","nuclear receptor binding","0.36%","8","2060","48","28924","5.20e-2","5.03e-1","2.34","1.00e+0","4.77e-1","1.91e-2"
"GOTERM_MF_DIRECT","phosphotyrosine residue binding","0.36%","8","2060","48","28924","5.20e-2","5.03e-1","2.34","1.00e+0","4.77e-1","1.91e-2"
"GOTERM_BP_DIRECT","presynaptic modulation of chemical synaptic transmission","0.40%","9","2079","59","29712","5.21e-2","7.72e-1","2.18","1.00e+0","7.60e-1","2.08e-2"
"GOTERM_BP_DIRECT","midbrain development","0.31%","7","2079","39","29712","5.21e-2","7.72e-1","2.57","1.00e+0","7.60e-1","1.73e-2"
"GOTERM_BP_DIRECT","canonical NF-kappaB signal transduction","0.31%","7","2079","39","29712","5.21e-2","7.72e-1","2.57","1.00e+0","7.60e-1","1.73e-2"
"GOTERM_BP_DIRECT","protein K11-linked ubiquitination","0.31%","7","2079","39","29712","5.21e-2","7.72e-1","2.57","1.00e+0","7.60e-1","1.73e-2"
"GOTERM_BP_DIRECT","ERAD pathway","0.54%","12","2079","91","29712","5.25e-2","7.76e-1","1.88","1.00e+0","7.64e-1","2.47e-2"
"GOTERM_BP_DIRECT","skin development","0.45%","10","2079","70","29712","5.45e-2","7.89e-1","2.04","1.00e+0","7.77e-1","2.33e-2"
"GOTERM_BP_DIRECT","positive regulation of vascular endothelial cell proliferation","0.22%","5","2079","21","29712","5.49e-2","7.89e-1","3.40","1.00e+0","7.77e-1","1.32e-2"
"GOTERM_BP_DIRECT","regulation of stem cell differentiation","0.22%","5","2079","21","29712","5.49e-2","7.89e-1","3.40","1.00e+0","7.77e-1","1.32e-2"
"GOTERM_BP_DIRECT","dendritic spine morphogenesis","0.22%","5","2079","21","29712","5.49e-2","7.89e-1","3.40","1.00e+0","7.77e-1","1.32e-2"
"GOTERM_BP_DIRECT","vesicle-mediated transport in synapse","0.22%","5","2079","21","29712","5.49e-2","7.89e-1","3.40","1.00e+0","7.77e-1","1.32e-2"
"GOTERM_BP_DIRECT","barbed-end actin filament capping","0.22%","5","2079","21","29712","5.49e-2","7.89e-1","3.40","1.00e+0","7.77e-1","1.32e-2"
"GOTERM_CC_DIRECT","smooth endoplasmic reticulum","0.27%","6","2079","30","29722","5.49e-2","3.41e-1","2.86","1.00e+0","3.12e-1","1.61e-2"
"GOTERM_BP_DIRECT","nervous system process","0.27%","6","2079","30","29712","5.50e-2","7.89e-1","2.86","1.00e+0","7.77e-1","1.61e-2"
"GOTERM_BP_DIRECT","astrocyte differentiation","0.27%","6","2079","30","29712","5.50e-2","7.89e-1","2.86","1.00e+0","7.77e-1","1.61e-2"
"GOTERM_BP_DIRECT","regulation of long-term neuronal synaptic plasticity","0.27%","6","2079","30","29712","5.50e-2","7.89e-1","2.86","1.00e+0","7.77e-1","1.61e-2"
"GOTERM_BP_DIRECT","regulation of nucleotide-excision repair","0.27%","6","2079","30","29712","5.50e-2","7.89e-1","2.86","1.00e+0","7.77e-1","1.61e-2"
"GOTERM_BP_DIRECT","negative regulation of translation","0.58%","13","2079","103","29712","5.59e-2","7.93e-1","1.80","1.00e+0","7.81e-1","2.75e-2"
"GOTERM_BP_DIRECT","stem cell population maintenance","0.40%","9","2079","60","29712","5.66e-2","7.93e-1","2.14","1.00e+0","7.81e-1","2.30e-2"
"GOTERM_MF_DIRECT","potassium channel regulator activity","0.36%","8","2060","49","28924","5.72e-2","5.39e-1","2.29","1.00e+0","5.11e-1","2.15e-2"
"GOTERM_MF_DIRECT","single-stranded 3'-5' DNA helicase activity","0.36%","8","2060","49","28924","5.72e-2","5.39e-1","2.29","1.00e+0","5.11e-1","2.15e-2"
"GOTERM_MF_DIRECT","phosphatidylinositol-3-phosphate binding","0.36%","8","2060","49","28924","5.72e-2","5.39e-1","2.29","1.00e+0","5.11e-1","2.15e-2"
"GOTERM_MF_DIRECT","four-way junction helicase activity","0.36%","8","2060","49","28924","5.72e-2","5.39e-1","2.29","1.00e+0","5.11e-1","2.15e-2"
"GOTERM_CC_DIRECT","AP-2 adaptor complex","0.18%","4","2079","13","29722","5.75e-2","3.47e-1","4.40","1.00e+0","3.17e-1","1.02e-2"
"GOTERM_CC_DIRECT","neuron spine","0.18%","4","2079","13","29722","5.75e-2","3.47e-1","4.40","1.00e+0","3.17e-1","1.02e-2"
"GOTERM_CC_DIRECT","dendritic growth cone","0.18%","4","2079","13","29722","5.75e-2","3.47e-1","4.40","1.00e+0","3.17e-1","1.02e-2"
"GOTERM_CC_DIRECT","pore complex","0.18%","4","2079","13","29722","5.75e-2","3.47e-1","4.40","1.00e+0","3.17e-1","1.02e-2"
"GOTERM_BP_DIRECT","regulation of cell fate specification","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
"GOTERM_BP_DIRECT","supramolecular fiber organization","0.18%","4","2079","13","29712","5.76e-2","7.93e-1","4.40","1.00e+0","7.81e-1","1.02e-2"
