"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","mRNA splicing, via spliceosome","0.83%","29","3218","168","29712","1.37e-2","3.56e-1","1.59","1.00e+0","3.50e-1","7.70e-3"
"GOTERM_CC_DIRECT","basal plasma membrane","0.49%","17","3218","82","29722","1.38e-2","1.19e-1","1.91","1.00e+0","1.08e-1","6.21e-3"
"GOTERM_MF_DIRECT","histone methyltransferase activity","0.29%","10","3181","36","28924","1.39e-2","1.88e-1","2.53","1.00e+0","1.79e-1","4.39e-3"
"GOTERM_BP_DIRECT","integrin-mediated signaling pathway","0.60%","21","3218","110","29712","1.40e-2","3.62e-1","1.76","1.00e+0","3.55e-1","6.95e-3"
"GOTERM_BP_DIRECT","positive regulation of protein localization to cell surface","0.23%","8","3218","25","29712","1.44e-2","3.68e-1","2.95","1.00e+0","3.61e-1","3.73e-3"
"GOTERM_BP_DIRECT","basement membrane organization","0.23%","8","3218","25","29712","1.44e-2","3.68e-1","2.95","1.00e+0","3.61e-1","3.73e-3"
"GOTERM_BP_DIRECT","negative regulation of cell growth","0.69%","24","3218","132","29712","1.46e-2","3.72e-1","1.68","1.00e+0","3.65e-1","7.67e-3"
"GOTERM_BP_DIRECT","regulation of DNA replication","0.31%","11","3218","43","29712","1.47e-2","3.72e-1","2.36","1.00e+0","3.66e-1","5.09e-3"
"GOTERM_BP_DIRECT","endothelial cell migration","0.31%","11","3218","43","29712","1.47e-2","3.72e-1","2.36","1.00e+0","3.66e-1","5.09e-3"
"GOTERM_BP_DIRECT","regulation of Rho protein signal transduction","0.26%","9","3218","31","29712","1.51e-2","3.78e-1","2.68","1.00e+0","3.71e-1","4.44e-3"
"GOTERM_BP_DIRECT","focal adhesion assembly","0.26%","9","3218","31","29712","1.51e-2","3.78e-1","2.68","1.00e+0","3.71e-1","4.44e-3"
"GOTERM_BP_DIRECT","liver regeneration","0.29%","10","3218","37","29712","1.51e-2","3.78e-1","2.50","1.00e+0","3.71e-1","4.87e-3"
"GOTERM_BP_DIRECT","synaptic transmission, glutamatergic","0.37%","13","3218","56","29712","1.53e-2","3.80e-1","2.14","1.00e+0","3.73e-1","5.95e-3"
"GOTERM_BP_DIRECT","bone development","0.54%","19","3218","97","29712","1.57e-2","3.88e-1","1.81","1.00e+0","3.81e-1","7.52e-3"
"GOTERM_MF_DIRECT","GTP binding","1.66%","58","3181","390","28924","1.61e-2","2.17e-1","1.35","1.00e+0","2.07e-1","1.09e-2"
"GOTERM_CC_DIRECT","filopodium tip","0.20%","7","3218","20","29722","1.63e-2","1.38e-1","3.23","1.00e+0","1.26e-1","3.75e-3"
"GOTERM_MF_DIRECT","ADP binding","0.31%","11","3181","43","28924","1.63e-2","2.17e-1","2.33","1.00e+0","2.07e-1","5.71e-3"
"GOTERM_BP_DIRECT","prepulse inhibition","0.20%","7","3218","20","29712","1.63e-2","4.01e-1","3.23","1.00e+0","3.93e-1","3.76e-3"
"GOTERM_BP_DIRECT","positive regulation of Rac protein signal transduction","0.20%","7","3218","20","29712","1.63e-2","4.01e-1","3.23","1.00e+0","3.93e-1","3.76e-3"
"GOTERM_BP_DIRECT","skin development","0.43%","15","3218","70","29712","1.67e-2","4.06e-1","1.98","1.00e+0","3.99e-1","7.19e-3"
"GOTERM_BP_DIRECT","synapse assembly","0.43%","15","3218","70","29712","1.67e-2","4.06e-1","1.98","1.00e+0","3.99e-1","7.19e-3"
"GOTERM_CC_DIRECT","eukaryotic translation initiation factor 4F complex","0.14%","5","3218","10","29722","1.68e-2","1.41e-1","4.62","1.00e+0","1.28e-1","2.34e-3"
"GOTERM_CC_DIRECT","paraspeckles","0.14%","5","3218","10","29722","1.68e-2","1.41e-1","4.62","1.00e+0","1.28e-1","2.34e-3"
"GOTERM_BP_DIRECT","negative regulation of protein kinase activity by regulation of protein phosphorylation","0.14%","5","3218","10","29712","1.68e-2","4.06e-1","4.62","1.00e+0","3.99e-1","2.34e-3"
"GOTERM_BP_DIRECT","postsynaptic density assembly","0.14%","5","3218","10","29712","1.68e-2","4.06e-1","4.62","1.00e+0","3.99e-1","2.34e-3"
"GOTERM_BP_DIRECT","interleukin-15-mediated signaling pathway","0.14%","5","3218","10","29712","1.68e-2","4.06e-1","4.62","1.00e+0","3.99e-1","2.34e-3"
"GOTERM_BP_DIRECT","retrograde transport, endosome to Golgi","0.46%","16","3218","77","29712","1.71e-2","4.11e-1","1.92","1.00e+0","4.04e-1","7.64e-3"
"GOTERM_MF_DIRECT","p53 binding","0.46%","16","3181","76","28924","1.73e-2","2.29e-1","1.91","1.00e+0","2.18e-1","7.75e-3"
"GOTERM_MF_DIRECT","proline-rich region binding","0.20%","7","3181","20","28924","1.75e-2","2.29e-1","3.18","1.00e+0","2.18e-1","4.10e-3"
"GOTERM_MF_DIRECT","clathrin adaptor activity","0.20%","7","3181","20","28924","1.75e-2","2.29e-1","3.18","1.00e+0","2.18e-1","4.10e-3"
"GOTERM_BP_DIRECT","neural tube development","0.37%","13","3218","57","29712","1.75e-2","4.17e-1","2.11","1.00e+0","4.10e-1","6.96e-3"
"GOTERM_CC_DIRECT","autolysosome","0.17%","6","3218","15","29722","1.75e-2","1.46e-1","3.69","1.00e+0","1.33e-1","3.37e-3"
"GOTERM_BP_DIRECT","neural crest cell differentiation","0.17%","6","3218","15","29712","1.76e-2","4.17e-1","3.69","1.00e+0","4.10e-1","3.38e-3"
"GOTERM_BP_DIRECT","cell growth involved in cardiac muscle cell development","0.17%","6","3218","15","29712","1.76e-2","4.17e-1","3.69","1.00e+0","4.10e-1","3.38e-3"
"GOTERM_MF_DIRECT","ribosome binding","0.49%","17","3181","83","28924","1.77e-2","2.30e-1","1.86","1.00e+0","2.20e-1","8.19e-3"
"GOTERM_BP_DIRECT","stress fiber assembly","0.23%","8","3218","26","29712","1.78e-2","4.18e-1","2.84","1.00e+0","4.10e-1","4.88e-3"
"GOTERM_BP_DIRECT","neuron fate specification","0.23%","8","3218","26","29712","1.78e-2","4.18e-1","2.84","1.00e+0","4.10e-1","4.88e-3"
"GOTERM_BP_DIRECT","apoptotic mitochondrial changes","0.23%","8","3218","26","29712","1.78e-2","4.18e-1","2.84","1.00e+0","4.10e-1","4.88e-3"
"GOTERM_BP_DIRECT","negative regulation of mRNA splicing, via spliceosome","0.23%","8","3218","26","29712","1.78e-2","4.18e-1","2.84","1.00e+0","4.10e-1","4.88e-3"
"GOTERM_CC_DIRECT","sarcoplasmic reticulum membrane","0.29%","10","3218","38","29722","1.79e-2","1.46e-1","2.43","1.00e+0","1.33e-1","5.97e-3"
"GOTERM_CC_DIRECT","Golgi stack","0.29%","10","3218","38","29722","1.79e-2","1.46e-1","2.43","1.00e+0","1.33e-1","5.97e-3"
"GOTERM_BP_DIRECT","lung development","0.71%","25","3218","142","29712","1.82e-2","4.23e-1","1.63","1.00e+0","4.16e-1","9.93e-3"
"GOTERM_CC_DIRECT","phagophore assembly site","0.26%","9","3218","32","29722","1.82e-2","1.47e-1","2.60","1.00e+0","1.34e-1","5.58e-3"
"GOTERM_CC_DIRECT","synaptic cleft","0.26%","9","3218","32","29722","1.82e-2","1.47e-1","2.60","1.00e+0","1.34e-1","5.58e-3"
"GOTERM_BP_DIRECT","regulation of neuron apoptotic process","0.26%","9","3218","32","29712","1.82e-2","4.23e-1","2.60","1.00e+0","4.16e-1","5.59e-3"
"GOTERM_BP_DIRECT","nucleocytoplasmic transport","0.40%","14","3218","64","29712","1.83e-2","4.23e-1","2.02","1.00e+0","4.16e-1","7.66e-3"
"GOTERM_CC_DIRECT","mitochondrial matrix","1.23%","43","3218","280","29722","1.85e-2","1.48e-1","1.42","1.00e+0","1.35e-1","1.19e-2"
"GOTERM_CC_DIRECT","anchoring junction","0.43%","15","3218","71","29722","1.88e-2","1.49e-1","1.95","1.00e+0","1.36e-1","8.20e-3"
"GOTERM_CC_DIRECT","recycling endosome membrane","0.54%","19","3218","99","29722","1.90e-2","1.50e-1","1.77","1.00e+0","1.36e-1","9.33e-3"
"GOTERM_BP_DIRECT","protein K48-linked ubiquitination","0.54%","19","3218","99","29712","1.91e-2","4.39e-1","1.77","1.00e+0","4.31e-1","9.37e-3"
"GOTERM_MF_DIRECT","G protein activity","0.37%","13","3181","57","28924","1.95e-2","2.50e-1","2.07","1.00e+0","2.38e-1","7.89e-3"
"GOTERM_MF_DIRECT","SMAD binding","0.37%","13","3181","57","28924","1.95e-2","2.50e-1","2.07","1.00e+0","2.38e-1","7.89e-3"
"GOTERM_BP_DIRECT","angiogenesis involved in coronary vascular morphogenesis","0.11%","4","3218","6","29712","1.97e-2","4.49e-1","6.16","1.00e+0","4.41e-1","1.72e-3"
"GOTERM_BP_DIRECT","postsynaptic density organization","0.11%","4","3218","6","29712","1.97e-2","4.49e-1","6.16","1.00e+0","4.41e-1","1.72e-3"
"GOTERM_BP_DIRECT","synaptic vesicle cycle","0.11%","4","3218","6","29712","1.97e-2","4.49e-1","6.16","1.00e+0","4.41e-1","1.72e-3"
"GOTERM_MF_DIRECT","histone H3K27 methyltransferase activity","0.11%","4","3181","6","28924","2.06e-2","2.60e-1","6.06","1.00e+0","2.48e-1","1.82e-3"
"GOTERM_MF_DIRECT","sodium:bicarbonate symporter activity","0.11%","4","3181","6","28924","2.06e-2","2.60e-1","6.06","1.00e+0","2.48e-1","1.82e-3"
"GOTERM_BP_DIRECT","postsynapse organization","0.20%","7","3218","21","29712","2.08e-2","4.63e-1","3.08","1.00e+0","4.55e-1","5.11e-3"
"GOTERM_BP_DIRECT","establishment or maintenance of epithelial cell apical/basal polarity","0.20%","7","3218","21","29712","2.08e-2","4.63e-1","3.08","1.00e+0","4.55e-1","5.11e-3"
"GOTERM_BP_DIRECT","dendritic spine morphogenesis","0.20%","7","3218","21","29712","2.08e-2","4.63e-1","3.08","1.00e+0","4.55e-1","5.11e-3"
"GOTERM_BP_DIRECT","regulation of stem cell differentiation","0.20%","7","3218","21","29712","2.08e-2","4.63e-1","3.08","1.00e+0","4.55e-1","5.11e-3"
"GOTERM_BP_DIRECT","negative regulation of cilium assembly","0.20%","7","3218","21","29712","2.08e-2","4.63e-1","3.08","1.00e+0","4.55e-1","5.11e-3"
"GOTERM_BP_DIRECT","negative regulation of gene expression via chromosomal CpG island methylation","0.20%","7","3218","21","29712","2.08e-2","4.63e-1","3.08","1.00e+0","4.55e-1","5.11e-3"
"GOTERM_BP_DIRECT","receptor clustering","0.29%","10","3218","39","29712","2.12e-2","4.69e-1","2.37","1.00e+0","4.60e-1","7.28e-3"
"GOTERM_BP_DIRECT","DNA damage response, signal transduction by p53 class mediator","0.29%","10","3218","39","29712","2.12e-2","4.69e-1","2.37","1.00e+0","4.60e-1","7.28e-3"
"GOTERM_BP_DIRECT","negative regulation of epithelial cell proliferation","0.49%","17","3218","86","29712","2.13e-2","4.69e-1","1.83","1.00e+0","4.61e-1","1.01e-2"
"GOTERM_BP_DIRECT","learning or memory","0.49%","17","3218","86","29712","2.13e-2","4.69e-1","1.83","1.00e+0","4.61e-1","1.01e-2"
"GOTERM_BP_DIRECT","cellular response to epidermal growth factor stimulus","0.34%","12","3218","52","29712","2.16e-2","4.73e-1","2.13","1.00e+0","4.65e-1","8.47e-3"
"GOTERM_CC_DIRECT","neuron projection terminus","0.23%","8","3218","27","29722","2.19e-2","1.71e-1","2.74","1.00e+0","1.56e-1","6.27e-3"
"GOTERM_BP_DIRECT","tricarboxylic acid cycle","0.26%","9","3218","33","29712","2.19e-2","4.73e-1","2.52","1.00e+0","4.65e-1","6.97e-3"
"GOTERM_BP_DIRECT","positive regulation of DNA binding","0.23%","8","3218","27","29712","2.19e-2","4.73e-1","2.74","1.00e+0","4.65e-1","6.28e-3"
"GOTERM_BP_DIRECT","positive regulation of viral genome replication","0.23%","8","3218","27","29712","2.19e-2","4.73e-1","2.74","1.00e+0","4.65e-1","6.28e-3"
"GOTERM_BP_DIRECT","neurotransmitter receptor localization to postsynaptic specialization membrane","0.23%","8","3218","27","29712","2.19e-2","4.73e-1","2.74","1.00e+0","4.65e-1","6.28e-3"
"GOTERM_BP_DIRECT","endoplasmic reticulum to Golgi vesicle-mediated transport","0.60%","21","3218","115","29712","2.21e-2","4.75e-1","1.69","1.00e+0","4.67e-1","1.15e-2"
"GOTERM_MF_DIRECT","microtubule plus-end binding","0.20%","7","3181","21","28924","2.22e-2","2.79e-1","3.03","1.00e+0","2.66e-1","5.57e-3"
"GOTERM_MF_DIRECT","molecular adaptor activity","1.00%","35","3181","218","28924","2.30e-2","2.87e-1","1.46","1.00e+0","2.74e-1","1.43e-2"
"GOTERM_CC_DIRECT","mitochondrial outer membrane","0.94%","33","3218","206","29722","2.32e-2","1.80e-1","1.48","1.00e+0","1.64e-1","1.42e-2"
"GOTERM_BP_DIRECT","negative regulation of TORC1 signaling","0.31%","11","3218","46","29712","2.32e-2","4.95e-1","2.21","1.00e+0","4.86e-1","8.72e-3"
"GOTERM_BP_DIRECT","negative regulation of protein binding","0.40%","14","3218","66","29712","2.33e-2","4.95e-1","1.96","1.00e+0","4.86e-1","1.01e-2"
"GOTERM_BP_DIRECT","layer formation in cerebral cortex","0.17%","6","3218","16","29712","2.33e-2","4.95e-1","3.46","1.00e+0","4.86e-1","4.92e-3"
"GOTERM_BP_DIRECT","negative regulation of focal adhesion assembly","0.17%","6","3218","16","29712","2.33e-2","4.95e-1","3.46","1.00e+0","4.86e-1","4.92e-3"
"GOTERM_CC_DIRECT","phagocytic vesicle","0.49%","17","3218","87","29722","2.35e-2","1.81e-1","1.80","1.00e+0","1.65e-1","1.13e-2"
"GOTERM_BP_DIRECT","positive regulation of autophagy","0.46%","16","3218","80","29712","2.37e-2","5.01e-1","1.85","1.00e+0","4.93e-1","1.11e-2"
"GOTERM_MF_DIRECT","receptor tyrosine kinase binding","0.43%","15","3181","72","28924","2.38e-2","2.95e-1","1.89","1.00e+0","2.81e-1","1.07e-2"
"GOTERM_MF_DIRECT","structural constituent of ribosome","1.06%","37","3181","234","28924","2.39e-2","2.95e-1","1.44","1.00e+0","2.81e-1","1.51e-2"
"GOTERM_BP_DIRECT","negative regulation of PERK-mediated unfolded protein response","0.14%","5","3218","11","29712","2.42e-2","5.06e-1","4.20","1.00e+0","4.97e-1","3.91e-3"
"GOTERM_BP_DIRECT","endosomal vesicle fusion","0.14%","5","3218","11","29712","2.42e-2","5.06e-1","4.20","1.00e+0","4.97e-1","3.91e-3"
"GOTERM_BP_DIRECT","mitochondrial transmembrane transport","0.14%","5","3218","11","29712","2.42e-2","5.06e-1","4.20","1.00e+0","4.97e-1","3.91e-3"
"GOTERM_BP_DIRECT","regulation of behavior","0.14%","5","3218","11","29712","2.42e-2","5.06e-1","4.20","1.00e+0","4.97e-1","3.91e-3"
"GOTERM_BP_DIRECT","smoothened signaling pathway","0.57%","20","3218","109","29712","2.46e-2","5.10e-1","1.69","1.00e+0","5.01e-1","1.28e-2"
"GOTERM_CC_DIRECT","sarcolemma","0.71%","25","3218","146","29722","2.47e-2","1.89e-1","1.58","1.00e+0","1.72e-1","1.39e-2"
"GOTERM_BP_DIRECT","tumor necrosis factor-mediated signaling pathway","0.34%","12","3218","53","29712","2.47e-2","5.10e-1","2.09","1.00e+0","5.01e-1","9.89e-3"
"GOTERM_BP_DIRECT","positive regulation of mitotic cell cycle","0.29%","10","3218","40","29712","2.47e-2","5.10e-1","2.31","1.00e+0","5.01e-1","8.79e-3"
"GOTERM_BP_DIRECT","positive regulation of telomere maintenance via telomerase","0.29%","10","3218","40","29712","2.47e-2","5.10e-1","2.31","1.00e+0","5.01e-1","8.79e-3"
"GOTERM_CC_DIRECT","chromosome","1.20%","42","3218","278","29722","2.54e-2","1.93e-1","1.40","1.00e+0","1.76e-1","1.66e-2"
"GOTERM_MF_DIRECT","extracellular matrix structural constituent conferring tensile strength","0.31%","11","3181","46","28924","2.56e-2","3.13e-1","2.17","1.00e+0","2.98e-1","9.74e-3"
"GOTERM_BP_DIRECT","spermatogenesis","2.06%","72","3218","522","29712","2.59e-2","5.24e-1","1.27","1.00e+0","5.15e-1","1.91e-2"
"GOTERM_CC_DIRECT","pericentric heterochromatin","0.26%","9","3218","34","29722","2.59e-2","1.96e-1","2.44","1.00e+0","1.78e-1","8.56e-3"
"GOTERM_BP_DIRECT","negative regulation of stress fiber assembly","0.26%","9","3218","34","29712","2.60e-2","5.24e-1","2.44","1.00e+0","5.15e-1","8.58e-3"
"GOTERM_BP_DIRECT","chaperone cofactor-dependent protein refolding","0.26%","9","3218","34","29712","2.60e-2","5.24e-1","2.44","1.00e+0","5.15e-1","8.58e-3"
"GOTERM_BP_DIRECT","regulation of synapse maturation","0.20%","7","3218","22","29712","2.60e-2","5.24e-1","2.94","1.00e+0","5.15e-1","6.81e-3"
"GOTERM_BP_DIRECT","synapse maturation","0.20%","7","3218","22","29712","2.60e-2","5.24e-1","2.94","1.00e+0","5.15e-1","6.81e-3"
"GOTERM_BP_DIRECT","regulation of ARF protein signal transduction","0.20%","7","3218","22","29712","2.60e-2","5.24e-1","2.94","1.00e+0","5.15e-1","6.81e-3"
"GOTERM_BP_DIRECT","positive regulation of protein kinase activity","0.40%","14","3218","67","29712","2.61e-2","5.24e-1","1.93","1.00e+0","5.15e-1","1.15e-2"
"GOTERM_BP_DIRECT","protein dephosphorylation","0.43%","15","3218","74","29712","2.63e-2","5.24e-1","1.87","1.00e+0","5.15e-1","1.21e-2"
"GOTERM_BP_DIRECT","Golgi to plasma membrane transport","0.23%","8","3218","28","29712","2.65e-2","5.24e-1","2.64","1.00e+0","5.15e-1","7.98e-3"
"GOTERM_BP_DIRECT","synaptic transmission, GABAergic","0.23%","8","3218","28","29712","2.65e-2","5.24e-1","2.64","1.00e+0","5.15e-1","7.98e-3"
"GOTERM_BP_DIRECT","clathrin-dependent endocytosis","0.23%","8","3218","28","29712","2.65e-2","5.24e-1","2.64","1.00e+0","5.15e-1","7.98e-3"
"GOTERM_BP_DIRECT","stress granule assembly","0.23%","8","3218","28","29712","2.65e-2","5.24e-1","2.64","1.00e+0","5.15e-1","7.98e-3"
"GOTERM_BP_DIRECT","negative regulation of mitotic cell cycle","0.23%","8","3218","28","29712","2.65e-2","5.24e-1","2.64","1.00e+0","5.15e-1","7.98e-3"
"GOTERM_BP_DIRECT","DNA replication","0.54%","19","3218","103","29712","2.75e-2","5.43e-1","1.70","1.00e+0","5.33e-1","1.42e-2"
"GOTERM_MF_DIRECT","protein-disulfide reductase activity","0.20%","7","3181","22","28924","2.78e-2","3.38e-1","2.89","1.00e+0","3.22e-1","7.40e-3"
"GOTERM_BP_DIRECT","positive regulation of protein import into nucleus","0.34%","12","3218","54","29712","2.80e-2","5.50e-1","2.05","1.00e+0","5.41e-1","1.15e-2"
"GOTERM_CC_DIRECT","brush border","0.49%","17","3218","89","29722","2.86e-2","2.14e-1","1.76","1.00e+0","1.95e-1","1.41e-2"
"GOTERM_BP_DIRECT","Wnt signaling pathway","1.00%","35","3218","225","29712","2.86e-2","5.60e-1","1.44","1.00e+0","5.50e-1","1.81e-2"
"GOTERM_CC_DIRECT","hippocampal mossy fiber to CA3 synapse","0.40%","14","3218","68","29722","2.91e-2","2.17e-1","1.90","1.00e+0","1.97e-1","1.31e-2"
"GOTERM_BP_DIRECT","response to ischemia","0.40%","14","3218","68","29712","2.92e-2","5.68e-1","1.90","1.00e+0","5.58e-1","1.31e-2"
"GOTERM_BP_DIRECT","positive regulation of insulin secretion","0.43%","15","3218","75","29712","2.92e-2","5.68e-1","1.85","1.00e+0","5.58e-1","1.36e-2"
"GOTERM_BP_DIRECT","heart development","1.34%","47","3218","321","29712","2.97e-2","5.71e-1","1.35","1.00e+0","5.61e-1","2.02e-2"
"GOTERM_CC_DIRECT","SWI/SNF superfamily-type complex","0.17%","6","3218","17","29722","3.01e-2","2.21e-1","3.26","1.00e+0","2.02e-1","6.90e-3"
"GOTERM_BP_DIRECT","regulation of synaptic transmission, GABAergic","0.17%","6","3218","17","29712","3.02e-2","5.71e-1","3.26","1.00e+0","5.61e-1","6.91e-3"
"GOTERM_BP_DIRECT","regulation of protein complex stability","0.17%","6","3218","17","29712","3.02e-2","5.71e-1","3.26","1.00e+0","5.61e-1","6.91e-3"
"GOTERM_BP_DIRECT","multicellular organismal response to stress","0.17%","6","3218","17","29712","3.02e-2","5.71e-1","3.26","1.00e+0","5.61e-1","6.91e-3"
"GOTERM_CC_DIRECT","microtubule cytoskeleton","1.03%","36","3218","234","29722","3.04e-2","2.21e-1","1.42","1.00e+0","2.02e-1","1.95e-2"
"GOTERM_BP_DIRECT","positive regulation of endocytosis","0.26%","9","3218","35","29712","3.06e-2","5.71e-1","2.37","1.00e+0","5.61e-1","1.05e-2"
"GOTERM_BP_DIRECT","cardiac muscle cell proliferation","0.26%","9","3218","35","29712","3.06e-2","5.71e-1","2.37","1.00e+0","5.61e-1","1.05e-2"
"GOTERM_BP_DIRECT","cell-matrix adhesion","0.51%","18","3218","97","29712","3.08e-2","5.71e-1","1.71","1.00e+0","5.61e-1","1.57e-2"
"GOTERM_MF_DIRECT","nuclear receptor activity","0.34%","12","3181","54","28924","3.10e-2","3.74e-1","2.02","1.00e+0","3.57e-1","1.29e-2"
"GOTERM_CC_DIRECT","actin cytoskeleton","1.17%","41","3218","274","29722","3.11e-2","2.21e-1","1.38","1.00e+0","2.02e-1","2.06e-2"
"GOTERM_MF_DIRECT","polyubiquitin modification-dependent protein binding","0.29%","10","3181","41","28924","3.14e-2","3.77e-1","2.22","1.00e+0","3.59e-1","1.17e-2"
"GOTERM_CC_DIRECT","dendritic branch","0.11%","4","3218","7","29722","3.17e-2","2.21e-1","5.28","1.00e+0","2.02e-1","3.66e-3"
"GOTERM_CC_DIRECT","Lsm2-8 complex","0.11%","4","3218","7","29722","3.17e-2","2.21e-1","5.28","1.00e+0","2.02e-1","3.66e-3"
"GOTERM_CC_DIRECT","MOZ/MORF histone acetyltransferase complex","0.11%","4","3218","7","29722","3.17e-2","2.21e-1","5.28","1.00e+0","2.02e-1","3.66e-3"
"GOTERM_CC_DIRECT","distal axon","0.11%","4","3218","7","29722","3.17e-2","2.21e-1","5.28","1.00e+0","2.02e-1","3.66e-3"
"GOTERM_CC_DIRECT","lateral loop","0.11%","4","3218","7","29722","3.17e-2","2.21e-1","5.28","1.00e+0","2.02e-1","3.66e-3"
"GOTERM_CC_DIRECT","signal peptidase complex","0.11%","4","3218","7","29722","3.17e-2","2.21e-1","5.28","1.00e+0","2.02e-1","3.66e-3"
"GOTERM_BP_DIRECT","neuromuscular process","0.34%","12","3218","55","29712","3.17e-2","5.71e-1","2.01","1.00e+0","5.61e-1","1.33e-2"
"GOTERM_BP_DIRECT","negative regulation of Wnt signaling pathway","0.34%","12","3218","55","29712","3.17e-2","5.71e-1","2.01","1.00e+0","5.61e-1","1.33e-2"
"GOTERM_BP_DIRECT","skeletal system morphogenesis","0.34%","12","3218","55","29712","3.17e-2","5.71e-1","2.01","1.00e+0","5.61e-1","1.33e-2"
"GOTERM_BP_DIRECT","hair follicle maturation","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation involved in lung morphogenesis","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","cornified envelope assembly","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","skeletal muscle tissue growth","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","radial glia guided migration of Purkinje cell","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","regulation of protein autophosphorylation","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","negative regulation of dopamine secretion","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","facultative heterochromatin formation","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","negative regulation of actin filament bundle assembly","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","Golgi localization","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","negative regulation of dendrite extension","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_BP_DIRECT","intracellular glutamate homeostasis","0.11%","4","3218","7","29712","3.17e-2","5.71e-1","5.28","1.00e+0","5.61e-1","3.67e-3"
"GOTERM_CC_DIRECT","inhibitory synapse","0.23%","8","3218","29","29722","3.18e-2","2.21e-1","2.55","1.00e+0","2.02e-1","9.97e-3"
"GOTERM_BP_DIRECT","regulation of cilium assembly","0.23%","8","3218","29","29712","3.18e-2","5.71e-1","2.55","1.00e+0","5.61e-1","9.99e-3"
"GOTERM_BP_DIRECT","negative regulation of JNK cascade","0.23%","8","3218","29","29712","3.18e-2","5.71e-1","2.55","1.00e+0","5.61e-1","9.99e-3"
"GOTERM_MF_DIRECT","neuropilin binding","0.17%","6","3181","17","28924","3.20e-2","3.79e-1","3.21","1.00e+0","3.62e-1","7.45e-3"
"GOTERM_MF_DIRECT","protein kinase B binding","0.17%","6","3181","17","28924","3.20e-2","3.79e-1","3.21","1.00e+0","3.62e-1","7.45e-3"
"GOTERM_BP_DIRECT","androgen receptor signaling pathway","0.20%","7","3218","23","29712","3.20e-2","5.71e-1","2.81","1.00e+0","5.61e-1","8.89e-3"
"GOTERM_BP_DIRECT","genomic imprinting","0.20%","7","3218","23","29712","3.20e-2","5.71e-1","2.81","1.00e+0","5.61e-1","8.89e-3"
"GOTERM_BP_DIRECT","lysosomal transport","0.20%","7","3218","23","29712","3.20e-2","5.71e-1","2.81","1.00e+0","5.61e-1","8.89e-3"
"GOTERM_BP_DIRECT","regulation of DNA-binding transcription factor activity","0.20%","7","3218","23","29712","3.20e-2","5.71e-1","2.81","1.00e+0","5.61e-1","8.89e-3"
"GOTERM_BP_DIRECT","response to interleukin-17","0.09%","3","3218","3","29712","3.26e-2","5.71e-1","9.23","1.00e+0","5.61e-1","1.27e-3"
"GOTERM_BP_DIRECT","regulation of autophagosome size","0.09%","3","3218","3","29712","3.26e-2","5.71e-1","9.23","1.00e+0","5.61e-1","1.27e-3"
"GOTERM_BP_DIRECT","regulation of extracellular exosome assembly","0.09%","3","3218","3","29712","3.26e-2","5.71e-1","9.23","1.00e+0","5.61e-1","1.27e-3"
"GOTERM_BP_DIRECT","L-aspartate transmembrane transport","0.09%","3","3218","3","29712","3.26e-2","5.71e-1","9.23","1.00e+0","5.61e-1","1.27e-3"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to hydrogen peroxide","0.09%","3","3218","3","29712","3.26e-2","5.71e-1","9.23","1.00e+0","5.61e-1","1.27e-3"
"GOTERM_MF_DIRECT","helicase activity","0.43%","15","3181","75","28924","3.27e-2","3.83e-1","1.82","1.00e+0","3.65e-1","1.55e-2"
"GOTERM_BP_DIRECT","DNA repair","1.23%","43","3218","291","29712","3.28e-2","5.71e-1","1.36","1.00e+0","5.61e-1","2.21e-2"
