lncRNA_id,chr,start,end,strand,gene_id,gene_name
lCYFIP1,chr15,22867051,22981063,-,NONHSAG016254,CYFIP1
lCYFIP2,chr5,157266078,157395595,+,NONHSAG042040;NONHSAG042041;NONHSAG042039;NONHSAG042038,CYFIP2
lCYGB,chr17,76527355,76551175,-,NONHSAG022822,CYGB
lCYLD,chr16,50742049,50801935,+,NONHSAG019430;NONHSAG019432,CYLD
lCYP11A1,chr15,74337758,74367646,-,NONHSAG017410,CYP11A1
lCYP17A1,chr10,102830530,102837472,-,NONHSAG006762,CYP17A1
lCYP1B1,chr2,38066972,38109902,-,NONHSAG027502,CYP1B1
lCYP24A1,chr20,54153445,54173986,-,NONHSAG032064;NONHSAG032065,CYP24A1
lCYP2E1,chr10,133520405,133561220,+,NONHSAG007262,CYP2E1
lCYP2R1,chr11,14877439,14892231,-,NONHSAG007725,CYP2R1
lCYP39A1,chr6,46549579,46652830,-,NONHSAG043875,CYP39A1
lCYP3A5,chr7,99648193,99679996,-,NONHSAG048326;NONHSAG048325,CYP3A5
lCYP3A7,chr7,99705035,99735196,-,NONHSAG048327,CYP3A7
lCYP46A1,chr14,99684297,99727301,+,NONHSAG015876,CYP46A1
lCYP4F12,chr19,15673017,15697174,+,NONHSAG025006,CYP4F12
lCYP4F2,chr19,15878022,15898077,-,NONHSAG025014,CYP4F2
lCYP4F59P,chr9,66049895,66050845,-,,CYP4F59P
lCYP4X1,chr1,47023668,47050751,+,NONHSAG001359,CYP4X1
lCYP4Z1,chr1,47067230,47118318,+,NONHSAG001361,CYP4Z1
lCYS1,chr2,10056472,10080944,-,NONHSAG026977,CYS1
lCYTH1,chr17,78674047,78782297,-,NONHSAG022898,CYTH1
lCYTH2,chr19,48469207,48482314,+,NONHSAG026171,CYTH2
lCYTH3,chr7,6161778,6272644,-,NONHSAG046876;NONHSAG046874,CYTH3
lCYTH4,chr22,37282026,37315341,+,NONHSAG033863,CYTH4
lD2HGDH,chr2,241734601,241768816,+,NONHSAG031050,D2HGDH
lDAAM1,chr14,59188645,59371405,+,NONHSAG015126;NONHSAG015125,DAAM1
lDAAM2,chr6,39792297,39904877,+,NONHSAG043734,DAAM2
lDAB1,chr1,56994777,58546734,-,NONHSAG001605;NONHSAG001602,DAB1
lDAB2,chr5,39371674,39462300,-,NONHSAG040242,DAB2
lDAB2IP,chr9,121567056,121785530,+,NONHSAG053357;NONHSAG053358,DAB2IP
lDAG1,chr3,49468712,49535618,+,NONHSAG035072,DAG1
lDALRD3,chr3,49015487,49022293,-,NONHSAG035053;NONHSAG035052,DALRD3
lDAO,chr12,108858931,108901043,+,NONHSAG012225,DAO
lDAP3,chr1,155687959,155739010,+,NONHSAG003083,DAP3
lDAPK1,chr9,87497227,87708634,+,NONHSAG052737;NONHSAG052733,DAPK1
lDAPK2,chr15,63907035,64072033,-,NONHSAG017147;NONHSAG017145,DAPK2
lDAPP1,chr4,99816826,99870190,+,NONHSAG038498;NONHSAG038497,DAPP1
lDARS2,chr1,173824652,173858808,+,NONHSAG003503,DARS2
lDAW1,chr2,227871053,227924344,+,NONHSAG030705,DAW1
lDBF4,chr7,87876215,87909553,+,NONHSAG048139;NONHSAG048140,DBF4
lDBF4B,chr17,44708607,44752264,+,NONHSAG021939,DBF4B
lDBNDD1,chr16,90004870,90019890,-,NONHSAG020384,DBNDD1
lDBNL,chr7,44044639,44069456,+,NONHSAG047470,DBNL
lDBR1,chr3,138160987,138174949,-,NONHSAG036190,DBR1
lDCAF10,chr9,37800553,37867666,+,NONHSAG052181,DCAF10
lDCAF15,chr19,13952508,13961449,+,NONHSAG024936,DCAF15
lDCAF17,chr2,171434216,171485052,+,NONHSAG029809,DCAF17
lDCAF4,chr14,72926376,72959703,+,NONHSAG015391;NONHSAG015394,DCAF4
lDCAF5,chr14,69050880,69153150,-,NONHSAG015315,DCAF5
lDCAF6,chr1,167935782,168075843,+,NONHSAG003386,DCAF6
lDCAF8,chr1,160215714,160262549,-,NONHSAG003208,DCAF8
lDCAF8L2,chrX,27590343,27749942,+,NONHSAG054191,DCAF8L2
lDCBLD1,chr6,117453816,117569858,+,NONHSAG044705;NONHSAG044704,DCBLD1
lDCBLD2,chr3,98795940,98901695,-,NONHSAG035577,DCBLD2
lDCC,chr18,52340196,53535899,+,NONHSAG023884;NONHSAG023883,DCC
lDCDC1,chr11,30830368,31369810,-,NONHSAG007958;NONHSAG007959,DCDC1
lDCDC2B,chr1,32209088,32216192,+,NONHSAG000935,DCDC2B
lDCLK1,chr13,35768651,36131382,-,NONHSAG013220,DCLK1
lDCLK2,chr4,150078444,150257438,+,NONHSAG039089,DCLK2
lDCLK3,chr3,36712420,36764553,-,NONHSAG034755,DCLK3
lDCLRE1A,chr10,113834724,113854383,-,NONHSAG006907,DCLRE1A
lDCLRE1C,chr10,14897358,14954432,-,NONHSAG005293,DCLRE1C
lDCN,chr12,91140483,91183217,-,NONHSAG011886,DCN
lDCP1A,chr3,53283428,53347586,-,NONHSAG035206,DCP1A
lDCP2,chr5,112976701,113022195,+,NONHSAG041263;NONHSAG041262,DCP2
lDCST1,chr1,155033823,155050930,+,NONHSAG003043,DCST1
lDCSTAMP,chr8,104339086,104356689,+,NONHSAG050997;NONHSAG050996,DCSTAMP
lDCTN1,chr2,74361153,74392087,-,NONHSAG028208;NONHSAG028209,DCTN1
lDCTN2,chr12,57529632,57547224,-,NONHSAG011436,DCTN2
lDCTN3,chr9,34613544,34620523,-,NONHSAG052076,DCTN3
lDCTN4,chr5,150706839,150759095,-,NONHSAG041950;NONHSAG041949,DCTN4
lDCUN1D2,chr13,113455818,113490951,-,NONHSAG014271;NONHSAG014273,DCUN1D2
lDCUN1D4,chr4,51842999,51916837,+,NONHSAG037924,DCUN1D4
lDCUN1D5,chr11,103050685,103092194,-,NONHSAG009489,DCUN1D5
lDDA1,chr19,17309517,17323298,+,NONHSAG025080,DDA1
lDDAH1,chr1,85318480,85578363,-,NONHSAG001971,DDAH1
lDDB1,chr11,61299450,61342596,-,NONHSAG008461,DDB1
lDDHD1,chr14,53036744,53153323,-,NONHSAG014989;NONHSAG014991,DDHD1
lDDI2,chr1,15617457,15669044,+,NONHSAG000441,DDI2
lDDIT4,chr10,72273918,72276036,+,NONHSAG006172,DDIT4
lDDOST,chr1,20651766,20661544,-,NONHSAG000580,DDOST
lDDR1,chr6,30876420,30900156,+,NONHSAG043442;NONHSAG043440,DDR1
lDDX1,chr2,15591177,15634346,+,NONHSAG027066,DDX1
lDDX10,chr11,108665057,108940999,+,NONHSAG009557;NONHSAG009559,DDX10
lDDX11,chr12,31073859,31104799,+,NONHSAG010799;NONHSAG010801;NONHSAG010800,DDX11
lDDX11L1,chr1,12009,13670,+,NONHSAG000005,DDX11L1
lDDX18,chr2,117814690,117832377,+,NONHSAG029065;NONHSAG029064,DDX18
lDDX20,chr1,111754831,111775602,+,NONHSAG002420,DDX20
lDDX23,chr12,48829755,48852842,-,NONHSAG011065;NONHSAG011064,DDX23
lDDX31,chr9,132592996,132670401,-,NONHSAG053671;NONHSAG053669,DDX31
lDDX39B,chr6,31530218,31542448,-,NONHSAG043487;NONHSAG043486,DDX39B
lDDX3Y,chrY,12904107,12920478,+,NONHSAG055788;NONHSAG055787,DDX3Y
lDDX4,chr5,55738016,55817157,+,NONHSAG040407,DDX4
lDDX42,chr17,63773602,63819317,+,NONHSAG022468;NONHSAG022467;NONHSAG022466,DDX42
lDDX43,chr6,73394827,73417566,+,NONHSAG044126,DDX43
lDDX46,chr5,134758770,134855133,+,NONHSAG041588;NONHSAG041590,DDX46
lDDX47,chr12,12813315,12829981,+,NONHSAG010536;NONHSAG010535;NONHSAG010537,DDX47
lDDX49,chr19,18919704,18929189,+,NONHSAG025154,DDX49
lDDX51,chr12,132136593,132144319,-,NONHSAG012795,DDX51
lDDX54,chr12,113157172,113185479,-,NONHSAG012354,DDX54
lDDX56,chr7,44565803,44575051,-,NONHSAG047488,DDX56
lDDX6,chr11,118747762,118791164,-,NONHSAG009781,DDX6
lDDX60L,chr4,168356734,168537786,-,NONHSAG039288;NONHSAG039287,DDX60L
lDEAF1,chr11,644232,707118,-,NONHSAG007334;NONHSAG007332;NONHSAG007335,DEAF1
lDECR1,chr8,90001404,90053633,+,NONHSAG050709,DECR1
lDECR2,chr16,401857,412487,+,NONHSAG018171,DECR2
lDEDD,chr1,161120973,161132688,-,NONHSAG003241,DEDD
lDEDD2,chr19,42198597,42220140,-,NONHSAG025898,DEDD2
lDEF8,chr16,89948696,89968060,+,NONHSAG020378,DEF8
lDEFB108B,chr11,71833199,71837710,+,NONHSAG008953,DEFB108B
lDEGS1,chr1,224175755,224193441,+,NONHSAG004426,DEGS1
lDENND1A,chr9,123379653,123930152,-,NONHSAG053395;NONHSAG053391,DENND1A
lDENND1B,chr1,197504747,197775696,-,NONHSAG003864;NONHSAG003863,DENND1B
lDENND1C,chr19,6467206,6482557,-,NONHSAG024604,DENND1C
lDENND2C,chr1,114582847,114670422,-,NONHSAG002494,DENND2C
lDENND3,chr8,141117277,141195808,+,NONHSAG051417;NONHSAG051416,DENND3
lDENND4A,chr15,65658045,65792293,-,NONHSAG017205;NONHSAG017204;NONHSAG017203,DENND4A
lDENND4B,chr1,153929500,153946718,-,NONHSAG002989,DENND4B
lDENND4C,chr9,19230434,19374281,+,NONHSAG051857,DENND4C
lDENND5A,chr11,9138824,9265959,-,NONHSAG007611,DENND5A
lDENND5B,chr12,31382225,31591136,-,NONHSAG010810,DENND5B
lDENND5B-AS1,chr12,31589919,31642466,+,NONHSAG010814,DENND5B-AS1
lDENND6A,chr3,57625453,57693077,-,NONHSAG035259;NONHSAG035258,DENND6A
lDENND6B,chr22,50309029,50327012,-,NONHSAG034240,DENND6B
lDENR,chr12,122752823,122771064,+,NONHSAG012587,DENR
lDEPDC1,chr1,68474151,68497221,-,NONHSAG001772,DEPDC1
lDEPDC1B,chr5,60596911,60700190,-,NONHSAG040475,DEPDC1B
lDEPDC4,chr12,100203668,100267079,-,NONHSAG012058,DEPDC4
lDEPDC5,chr22,31753866,31908033,+,NONHSAG033732;NONHSAG033730;NONHSAG033727,DEPDC5
lDERL2,chr17,5471253,5486811,-,NONHSAG020640;NONHSAG020641,DERL2
lDERL3,chr22,23834502,23839128,-,NONHSAG033490,DERL3
lDESI1,chr22,41598027,41621043,-,NONHSAG034019;NONHSAG034020,DESI1
lDGAT1,chr8,144314583,144326910,-,NONHSAG051543,DGAT1
lDGAT2,chr11,75759511,75801535,+,NONHSAG009113,DGAT2
lDGCR8,chr22,20080220,20111877,+,NONHSAG033300,DGCR8
lDGKA,chr12,55927318,55954027,+,NONHSAG011332;NONHSAG011329,DGKA
lDGKB,chr7,14145048,14974777,-,NONHSAG046983;NONHSAG046982,DGKB
lDGKD,chr2,233354493,233472104,+,NONHSAG030822;NONHSAG030821,DGKD
lDGKE,chr17,56834106,56869567,+,NONHSAG022279,DGKE
lDGKG,chr3,186105667,186362234,-,NONHSAG036904;NONHSAG036902;NONHSAG036901,DGKG
lDGKH,chr13,42040035,42256578,+,NONHSAG013342,DGKH
lDGKI,chr7,137381036,137847092,-,NONHSAG048907;NONHSAG048905,DGKI
lDGKK,chrX,50365408,50470825,-,,DGKK
lDGKZ,chr11,46332904,46380554,+,NONHSAG008205,DGKZ
lDGUOK-AS1,chr2,73927768,73986660,-,NONHSAG028193,DGUOK-AS1
lDHFR,chr5,80626225,80654983,-,NONHSAG040855,DHFR
lDHPS,chr19,12675716,12681880,-,NONHSAG024892;NONHSAG024893,DHPS
lDHRS1,chr14,24290597,24299780,-,NONHSAG014550,DHRS1
lDHRS11,chr17,36591878,36600804,+,NONHSAG021610,DHRS11
lDHRS13,chr17,28897780,28903079,-,NONHSAG021343;NONHSAG021344,DHRS13
lDHRS2,chr14,23630114,23645639,+,NONHSAG014507,DHRS2
lDHRS7,chr14,60144118,60169856,-,NONHSAG015146,DHRS7
lDHRS7B,chr17,21123363,21193265,+,NONHSAG021190,DHRS7B
lDHTKD1,chr10,12068953,12123221,+,NONHSAG005244,DHTKD1
lDHX15,chr4,24517440,24584554,-,NONHSAG037633;NONHSAG037631,DHX15
lDHX29,chr5,55256054,55307694,-,NONHSAG040396,DHX29
lDHX30,chr3,47802908,47850195,+,NONHSAG035001;NONHSAG035002,DHX30
lDHX35,chr20,38962298,39039723,+,NONHSAG031764,DHX35
lDHX36,chr3,154272545,154324487,-,NONHSAG036440;NONHSAG036441,DHX36
lDHX37,chr12,124946824,124989131,-,NONHSAG012656,DHX37
lDHX38,chr16,72093612,72112912,+,NONHSAG019915;NONHSAG019914,DHX38
lDHX40,chr17,59565557,59608345,+,NONHSAG022356,DHX40
lDHX57,chr2,38797728,38875934,-,NONHSAG027526,DHX57
lDHX58,chr17,42101403,42112714,-,NONHSAG021809,DHX58
lDHX9,chr1,182839346,182887982,+,NONHSAG003679,DHX9
lDIAPH1,chr5,141515015,141619055,-,NONHSAG041763,DIAPH1
lDICER1,chr14,95086227,95158010,-,NONHSAG015786,DICER1
lDIMT1,chr5,62347283,62403943,-,NONHSAG040503,DIMT1
lDIP2B,chr12,50504984,50748657,+,NONHSAG011140,DIP2B
lDIS3L,chr15,66293216,66333898,+,NONHSAG017217;NONHSAG017219,DIS3L
lDISC1,chr1,231626789,232041272,+,NONHSAG004624,DISC1
lDISP1,chr1,222815021,223005995,+,NONHSAG004395,DISP1
lDISP2,chr15,40358218,40378621,+,NONHSAG016592,DISP2
lDIXDC1,chr11,111927143,112022653,+,NONHSAG009607,DIXDC1
lDKC1,chrX,154762741,154777689,+,NONHSAG055609;NONHSAG055610,DKC1
lDKK1,chr10,52314280,52318042,+,NONHSAG005921,DKK1
lDLC1,chr8,13083360,13604610,-,NONHSAG049593,DLC1
lDLD,chr7,107891161,107931730,+,NONHSAG048528,DLD
lDLEC1,chr3,38039204,38124025,+,NONHSAG034786,DLEC1
lDLG1,chr3,197042559,197299330,-,NONHSAG037142;NONHSAG037141;NONHSAG037143,DLG1
lDLG2,chr11,83455011,85628335,-,NONHSAG009256;NONHSAG009249;NONHSAG009242;NONHSAG009246,DLG2
lDLG3,chrX,70444834,70505490,+,NONHSAG054700,DLG3
lDLG4,chr17,7187186,7219836,-,NONHSAG020691,DLG4
lDLG5,chr10,77790790,77926755,-,NONHSAG006298,DLG5
lDLGAP1,chr18,3496031,4455307,-,NONHSAG023241,DLGAP1
lDLGAP3,chr1,34865435,34929650,-,NONHSAG001002,DLGAP3
lDLGAP4,chr20,36306335,36528637,+,NONHSAG031702,DLGAP4
lDLGAP5,chr14,55148111,55191608,-,NONHSAG015031,DLGAP5
lDLST,chr14,74881890,74903743,+,NONHSAG015476,DLST
lDLX1,chr2,172084739,172089677,+,NONHSAG029825,DLX1
lDLX6-AS1,chr7,96955140,97014088,-,NONHSAG048268,DLX6-AS1
lDMD,chrX,31097676,33339609,-,NONHSAG054217,DMD
lDMPK,chr19,45769708,45782552,-,NONHSAG026055;NONHSAG026056,DMPK
lDMRTB1,chr1,53459398,53467488,+,NONHSAG001518,DMRTB1
lDMRTC2,chr19,41844742,41852333,+,NONHSAG025882;NONHSAG025884,DMRTC2
lDMTF1,chr7,87152408,87196337,+,NONHSAG048127;NONHSAG048126;NONHSAG048128,DMTF1
lDMTN,chr8,22048994,22082527,+,NONHSAG049704,DMTN
lDMWD,chr19,45782946,45792845,-,NONHSAG026058,DMWD
lDMXL2,chr15,51447710,51622833,-,NONHSAG016898;NONHSAG016895;NONHSAG016896,DMXL2
lDNA2,chr10,68414063,68472121,-,NONHSAG006080;NONHSAG006079,DNA2
lDNAAF1,chr16,84145286,84178767,+,NONHSAG020148;NONHSAG020149,DNAAF1
lDNAH11,chr7,21543038,21901839,+,NONHSAG047075,DNAH11
lDNAH14,chr1,224896261,225399292,+,NONHSAG004445,DNAH14
lDNAH17,chr17,78423696,78577396,-,NONHSAG022892,DNAH17
lDNAH7,chr2,195737702,196068837,-,NONHSAG030145,DNAH7
lDNAH9,chr17,11598469,11969748,+,NONHSAG020840,DNAH9
lDNAI1,chr9,34457413,34520988,+,NONHSAG052068,DNAI1
lDNAJA1,chr9,33025272,33039907,+,NONHSAG052013,DNAJA1
lDNAJA1P4,chr6,114349482,114350648,-,NONHSAG044671,DNAJA1P4
lDNAJB1,chr19,14513788,14560391,-,NONHSAG024963,DNAJB1
lDNAJB11,chr3,186567402,186585800,+,NONHSAG036910,DNAJB11
lDNAJB14,chr4,99896247,99946618,-,NONHSAG038500,DNAJB14
lDNAJB9,chr7,108569866,108574850,+,NONHSAG048537,DNAJB9
lDNAJC1,chr10,21756547,22003769,-,NONHSAG005380,DNAJC1
lDNAJC11,chr1,6634167,6701924,-,NONHSAG000252,DNAJC11
lDNAJC13,chr3,132417501,132539032,+,NONHSAG036108,DNAJC13
lDNAJC16,chr1,15526812,15592379,+,NONHSAG000437;NONHSAG000436,DNAJC16
lDNAJC17,chr15,40765160,40807478,-,NONHSAG016616;NONHSAG016615,DNAJC17
lDNAJC18,chr5,139408587,139444491,-,NONHSAG041699,DNAJC18
lDNAJC19P5,chr2,177229190,177229506,-,NONHSAG029931,DNAJC19P5
lDNAJC2,chr7,103312288,103344830,-,NONHSAG048450,DNAJC2
lDNAJC21,chr5,34929558,34958964,+,NONHSAG040173,DNAJC21
lDNAJC22,chr12,49346887,49357546,+,NONHSAG011096,DNAJC22
lDNAJC24,chr11,31369839,31432835,+,NONHSAG007962,DNAJC24
lDNAJC27,chr2,24943635,24972094,-,NONHSAG027245,DNAJC27
lDNAJC6,chr1,65248218,65415871,+,NONHSAG001728,DNAJC6
lDNAJC7,chr17,41976420,42021376,-,NONHSAG021804;NONHSAG021803;NONHSAG021801;NONHSAG021802,DNAJC7
lDNAJC8,chr1,28199455,28233029,-,NONHSAG000830;NONHSAG000829,DNAJC8
lDNAJC9,chr10,73183361,73247255,-,NONHSAG006192,DNAJC9
lDNAL4,chr22,38778507,38794198,-,NONHSAG033943,DNAL4
lDNASE1L3,chr3,58192256,58214697,-,NONHSAG035273,DNASE1L3
lDNHD1,chr11,6497259,6593758,+,NONHSAG007534,DNHD1
lDNM1L,chr12,32679199,32745650,+,NONHSAG010851;NONHSAG010854;NONHSAG010856;NONHSAG010855,DNM1L
lDNM2,chr19,10718054,10833488,+,NONHSAG024802;NONHSAG024806;NONHSAG024804;NONHSAG024803,DNM2
lDNM3,chr1,171817886,172418466,+,NONHSAG003472,DNM3
lDNMT1,chr19,10133341,10231286,-,NONHSAG024773;NONHSAG024772;NONHSAG024774,DNMT1
lDNMT3A,chr2,25227854,25342590,-,NONHSAG027254,DNMT3A
lDNPEP,chr2,219372028,219400022,-,NONHSAG030578,DNPEP
lDNTTIP1,chr20,45791953,45811427,+,NONHSAG031875,DNTTIP1
lDNTTIP2,chr1,93866283,93879918,-,NONHSAG002097,DNTTIP2
lDOC2A,chr16,30005513,30023270,-,NONHSAG019065,DOC2A
lDOC2B,chr17,142788,181650,-,NONHSAG020395,DOC2B
lDOCK1,chr10,126905408,127452517,+,NONHSAG007150,DOCK1
lDOCK10,chr2,224765089,225042468,-,NONHSAG030672,DOCK10
lDOCK4,chr7,111726109,112206407,-,NONHSAG048560;NONHSAG048558;NONHSAG048557,DOCK4
lDOCK5,chr8,25184688,25418082,+,NONHSAG049787;NONHSAG049785;NONHSAG049786,DOCK5
lDOCK6,chr19,11199294,11262524,-,NONHSAG024822;NONHSAG024819;NONHSAG024820,DOCK6
lDOCK7,chr1,62454297,62688386,-,NONHSAG001680,DOCK7
lDOCK8,chr9,214853,465259,+,NONHSAG051608,DOCK8
lDOCK9,chr13,98793428,99086625,-,NONHSAG014041,DOCK9
lDOK1,chr2,74549025,74557551,+,NONHSAG028230,DOK1
lDOK3,chr5,177501903,177511274,-,NONHSAG042361,DOK3
lDOK4,chr16,57471921,57487327,-,NONHSAG019572,DOK4
lDOK5,chr20,54475592,54651169,+,NONHSAG032067,DOK5
lDOLPP1,chr9,129081110,129090438,+,NONHSAG053569,DOLPP1
lDONSON,chr21,33559541,33588706,-,NONHSAG032713,DONSON
lDOT1L,chr19,2163932,2232578,+,NONHSAG024420,DOT1L
lDPAGT1,chr11,119096024,119108331,-,NONHSAG009805,DPAGT1
lDPCD,chr10,101570559,101609662,+,NONHSAG006724,DPCD
lDPEP2,chr16,67987393,68000586,-,NONHSAG019777,DPEP2
lDPF1,chr19,38211005,38229714,-,NONHSAG025722,DPF1
lDPF2,chr11,65333842,65354262,+,NONHSAG008666,DPF2
lDPF3,chr14,72609033,72894101,-,NONHSAG015388;NONHSAG015389,DPF3
lDPH2,chr1,43969999,43973369,+,NONHSAG001251,DPH2
lDPH7,chr9,137554443,137578925,-,NONHSAG053874,DPH7
lDPP10,chr2,114442298,115845780,+,NONHSAG029049,DPP10
lDPP3,chr11,66480012,66509657,+,NONHSAG008744,DPP3
lDPP4,chr2,161992244,162074394,-,NONHSAG029682;NONHSAG029681,DPP4
lDPP6,chr7,153748132,154894285,+,NONHSAG049221,DPP6
lDPP7,chr9,137110541,137118309,-,NONHSAG053847,DPP7
lDPP9,chr19,4674340,4724673,-,NONHSAG024538,DPP9
lDPY19L1,chr7,34927291,35038271,-,NONHSAG047324;NONHSAG047325,DPY19L1
lDPY19L2,chr12,63558912,63668939,-,NONHSAG011514;NONHSAG011512,DPY19L2
lDPY19L3,chr19,32405542,32485895,+,NONHSAG025456;NONHSAG025457,DPY19L3
lDPYD,chr1,97077742,97995000,-,NONHSAG002170,DPYD
lDPYS,chr8,104330323,104467055,-,NONHSAG050995,DPYS
lDPYSL2,chr8,26514030,26658178,+,NONHSAG049812;NONHSAG049811,DPYSL2
lDPYSL3,chr5,147390807,147510068,-,NONHSAG041866,DPYSL3
lDPYSL4,chr10,132186947,132205759,+,NONHSAG007211,DPYSL4
lDQX1,chr2,74518130,74526281,-,NONHSAG028228,DQX1
lDR1,chr1,93345906,93369493,+,NONHSAG002088,DR1
lDRAM1,chr12,101877579,102012130,+,NONHSAG012086,DRAM1
lDRD2,chr11,113409604,113475691,-,NONHSAG009646,DRD2
lDRG1,chr22,31399603,31528740,+,NONHSAG033710,DRG1
lDRG2,chr17,18087891,18107970,+,NONHSAG021037,DRG2
lDROSHA,chr5,31400493,31532196,-,NONHSAG040119;NONHSAG040116;NONHSAG040117;NONHSAG040118,DROSHA
lDSCR8,chr21,38121440,38156511,+,NONHSAG032832,DSCR8
lDSN1,chr20,36751790,36773818,-,NONHSAG031710,DSN1
lDTHD1,chr4,36281615,36347511,+,NONHSAG037744;NONHSAG037743,DTHD1
lDTL,chr1,212035552,212107400,+,NONHSAG004220,DTL
lDTNB,chr2,25377197,25673647,-,NONHSAG027259;NONHSAG027258,DTNB
lDTWD1,chr15,49621036,49656232,+,NONHSAG016851,DTWD1
lDTX1,chr12,113056729,113098028,+,NONHSAG012348,DTX1
lDTX2,chr7,76461675,76505995,+,NONHSAG048023,DTX2
lDTX2P1-UPK3BP1-PMS2P11,chr7,76959834,77198626,+,,DTX2P1-UPK3BP1-PMS2P11
lDTX4,chr11,59171429,59208588,+,NONHSAG008392,DTX4
lDTYMK,chr2,241675746,241686944,-,NONHSAG031041,DTYMK
lDUOX1,chr15,45129932,45165576,+,NONHSAG016766;NONHSAG016765,DUOX1
lDUOX2,chr15,45092649,45114172,-,NONHSAG016763,DUOX2
lDUS1L,chr17,82057505,82065887,-,NONHSAG023062,DUS1L
lDUS3L,chr19,5784831,5791225,-,NONHSAG024575;NONHSAG024574,DUS3L
lDUSP16,chr12,12473281,12562863,-,NONHSAG010526;NONHSAG010523,DUSP16
lDUSP18,chr22,30652050,30667887,-,NONHSAG033681,DUSP18
lDUSP19,chr2,183078558,183100008,+,NONHSAG030023,DUSP19
lDUSP22,chr6,291629,351355,+,NONHSAG042523,DUSP22
lDUSP28,chr2,240560053,240565256,+,NONHSAG030983,DUSP28
lDUSP3,chr17,43766124,43778977,-,NONHSAG021894,DUSP3
lDUSP9,chrX,153642491,153651326,+,NONHSAG055551,DUSP9
lDUT,chr15,48331010,48343373,+,NONHSAG016823;NONHSAG016824,DUT
lDVL2,chr17,7225341,7234517,-,NONHSAG020695,DVL2
lDVL3,chr3,184155376,184173614,+,NONHSAG036836,DVL3
lDYM,chr18,49036386,49461347,-,NONHSAG023833;NONHSAG023829;NONHSAG023832,DYM
lDYNC1H1,chr14,101964572,102056443,+,NONHSAG015970;NONHSAG015971,DYNC1H1
lDYNC1I2,chr2,171687408,171750158,+,NONHSAG029817;NONHSAG029816,DYNC1I2
lDYNC2H1,chr11,103109409,103479863,+,NONHSAG009497;NONHSAG009491;NONHSAG009490,DYNC2H1
lDYNLL1,chr12,120469849,120498493,+,NONHSAG012519,DYNLL1
lDYNLRB2,chr16,80540733,80550811,+,NONHSAG020078,DYNLRB2
lDYRK1A,chr21,37365572,37526358,+,NONHSAG032811,DYRK1A
lDYRK2,chr12,67648337,67665406,+,NONHSAG011592,DYRK2
lDYRK3,chr1,206635535,206684419,+,NONHSAG004096,DYRK3
lDYRK4,chr12,4562207,4615302,+,NONHSAG010248;NONHSAG010247,DYRK4
lDYSF,chr2,71453560,71686763,+,NONHSAG028154,DYSF
lDZIP1L,chr3,138061989,138115818,-,NONHSAG036188;NONHSAG036189,DZIP1L
lE2F2,chr1,23506437,23531233,-,NONHSAG000656,E2F2
lE2F4,chr16,67192154,67198918,+,NONHSAG019726,E2F4
lE2F6,chr2,11444374,11466177,-,NONHSAG027012,E2F6
lE2F8,chr11,19224062,19241620,-,NONHSAG007822,E2F8
lEAF2,chr3,121835182,121886526,+,NONHSAG035888,EAF2
lEARS2,chr16,23520753,23557731,-,NONHSAG018897;NONHSAG018898,EARS2
lEBAG9,chr8,109539710,109570072,+,NONHSAG051050;NONHSAG051051,EBAG9
lEBF1,chr5,158695919,159099916,-,NONHSAG042072,EBF1
lEBF4,chr20,2692779,2760108,+,NONHSAG031138,EBF4
lECE1,chr1,21217246,21345572,-,NONHSAG000592,ECE1
lECE2,chr3,184276010,184293031,+,NONHSAG036846,ECE2
lECH1,chr19,38815421,38831841,-,NONHSAG025757,ECH1
lECHDC1,chr6,127288711,127343609,-,NONHSAG044789,ECHDC1
lECT2,chr3,172750681,172821474,+,NONHSAG036683;NONHSAG036684,ECT2
lEDA,chrX,69616066,70039472,+,NONHSAG054687,EDA
lEDC3,chr15,74630557,74696292,-,NONHSAG017434,EDC3
lEDEM1,chr3,5187645,5219958,+,NONHSAG034327,EDEM1
lEED,chr11,86201211,86279807,+,NONHSAG009268,EED
lEEF1B2,chr2,206159584,206162928,+,NONHSAG030339,EEF1B2
lEEF1D,chr8,143579696,143599541,-,NONHSAG051504,EEF1D
lEEF2,chr19,3976055,3985463,-,NONHSAG024502,EEF2
lEEF2K,chr16,22206277,22288738,+,NONHSAG018864,EEF2K
lEFCAB11,chr14,89794668,89954777,-,NONHSAG015684;NONHSAG015682,EFCAB11
lEFCAB13,chr17,47323289,47441312,+,NONHSAG022038,EFCAB13
lEFCAB14,chr1,46674658,46719146,-,NONHSAG001352,EFCAB14
lEFCAB2,chr1,244969681,245127164,+,NONHSAG004874,EFCAB2
lEFCAB5,chr17,29929199,30108452,+,NONHSAG021381,EFCAB5
lEFCAB6,chr22,43528743,43812337,-,NONHSAG034089,EFCAB6
lEFCAB7,chr1,63523371,63572693,+,NONHSAG001704;NONHSAG001702,EFCAB7
lEFCAB8,chr20,32858922,32961845,+,NONHSAG031618,EFCAB8
lEFEMP1,chr2,55865966,55924139,-,NONHSAG027816,EFEMP1
lEFEMP2,chr11,65866440,65873592,-,NONHSAG008708;NONHSAG008709,EFEMP2
lEFHB,chr3,19879471,19947025,-,NONHSAG034573,EFHB
lEFNA3,chr1,155078836,155087538,+,NONHSAG003048,EFNA3
