lncRNA_id,chr,start,end,strand,gene_id,gene_name
lENSMUSG00000106639,chr3,100437833,100439138,+,ENSMUSG00000106639,Gm43121
lENSMUSG00000106640,chr3,95964028,95964388,-,ENSMUSG00000106640,Gm20940
lENSMUSG00000106644,chr5,126852756,126885316,+,ENSMUSG00000106644,Gm42954
lENSMUSG00000106647,chr9,111544003,111548940,-,ENSMUSG00000106647,Gm42523
lENSMUSG00000106652,chr5,10930422,10946571,-,ENSMUSG00000106652,Gm43358
lENSMUSG00000106656,chr5,44865148,44877138,+,ENSMUSG00000106656,Gm42750
lENSMUSG00000106659,chr5,113145327,113154368,+,ENSMUSG00000106659,Gm43095
lENSMUSG00000106663,chr5,125086840,125090359,+,ENSMUSG00000106663,Gm42839
lENSMUSG00000106666,chr3,112766808,112767012,-,ENSMUSG00000106666,Gm43587
lENSMUSG00000106674,chr5,149641609,149647790,+,ENSMUSG00000106674,Gm43153
lENSMUSG00000106679,chr5,39458096,39477679,+,ENSMUSG00000106679,Gm42524
lENSMUSG00000106692,chr5,150822858,150866601,+,ENSMUSG00000106692,Gm43299
lENSMUSG00000106698,chr5,92290051,92302760,+,ENSMUSG00000106698,Gm43599
lENSMUSG00000106702,chr5,34173886,34174887,+,ENSMUSG00000106702,Gm42846
lENSMUSG00000106709,chr6,21852417,21853483,+,ENSMUSG00000106709,Gm42582
lENSMUSG00000106710,chr5,131130020,131134711,-,ENSMUSG00000106710,Gm43166
lENSMUSG00000106719,chr5,150283994,150299441,-,ENSMUSG00000106719,Gm42556
lENSMUSG00000106730,chr1,173052831,173053690,-,ENSMUSG00000106730,Gm42472
lENSMUSG00000106733,chr5,148711465,148718397,+,ENSMUSG00000106733,Gm36186
lENSMUSG00000106734,chr6,3333193,3346128,-,ENSMUSG00000106734,Gm20559
lENSMUSG00000106737,chr6,38917097,38984325,-,ENSMUSG00000106737,Gm42962
lENSMUSG00000106738,chr5,150499746,150502304,-,ENSMUSG00000106738,Gm5
lENSMUSG00000106741,chr5,39461748,39603574,-,ENSMUSG00000106741,4930513D17Rik
lENSMUSG00000106745,chr5,118928122,118935962,+,ENSMUSG00000106745,Gm43342
lENSMUSG00000106750,chr5,149423362,149425099,-,ENSMUSG00000106750,Gm43151
lENSMUSG00000106754,chr5,75727604,75735967,+,ENSMUSG00000106754,Gm43101
lENSMUSG00000106756,chr5,76043097,76055899,+,ENSMUSG00000106756,Gm32780
lENSMUSG00000106759,chr5,151635990,151641268,+,ENSMUSG00000106759,RP24-211L21.1
lENSMUSG00000106760,chr5,75153054,75153653,-,ENSMUSG00000106760,Gm42802
lENSMUSG00000106762,chr5,35361540,35367677,+,ENSMUSG00000106762,4930478P22Rik
lENSMUSG00000106764,chr5,150560208,150566426,-,ENSMUSG00000106764,Gm42529
lENSMUSG00000106771,chr5,34096703,34097034,+,ENSMUSG00000106771,Gm43459
lENSMUSG00000106777,chr5,149425652,149428962,-,ENSMUSG00000106777,Gm43150
lENSMUSG00000106779,chr6,3288518,3317019,+,ENSMUSG00000106779,Gm8579
lENSMUSG00000106783,chr5,77138470,77140252,-,ENSMUSG00000106783,Gm42757
lENSMUSG00000106784,chr6,85889325,85889961,+,ENSMUSG00000106784,Gm43309
lENSMUSG00000106788,chr5,90499087,90515931,-,ENSMUSG00000106788,Gm43449
lENSMUSG00000106794,chr5,39253949,39307084,-,ENSMUSG00000106794,Gm43453
lENSMUSG00000106795,chr5,119826121,119832022,-,ENSMUSG00000106795,Gm43050
lENSMUSG00000106797,chr5,36584787,36613739,-,ENSMUSG00000106797,Gm42936
lENSMUSG00000106799,chr6,25931425,25977227,+,ENSMUSG00000106799,Gm20756
lENSMUSG00000106803,chr6,22733732,22734500,+,ENSMUSG00000106803,Gm8930
lENSMUSG00000106807,chr5,53519259,53522731,-,ENSMUSG00000106807,Gm10441
lENSMUSG00000106808,chr5,53360655,53371774,-,ENSMUSG00000106808,Gm42745
lENSMUSG00000106827,chr6,39843211,39844295,-,ENSMUSG00000106827,Gm7556
lENSMUSG00000106829,chr5,117294028,117294406,-,ENSMUSG00000106829,Gm3786
lENSMUSG00000106831,chr5,76232611,76233070,-,ENSMUSG00000106831,Ube2n-ps1
lENSMUSG00000106833,chr6,127763747,127763973,+,ENSMUSG00000106833,Gm42739
lENSMUSG00000106845,chr5,147745515,147749176,+,ENSMUSG00000106845,Gm43156
lENSMUSG00000106846,chr3,39820480,39820760,-,ENSMUSG00000106846,Gm42786
lENSMUSG00000106854,chr5,68569503,68594746,-,ENSMUSG00000106854,Gm42850
lENSMUSG00000106863,chr5,90553198,90589077,-,ENSMUSG00000106863,Gm43448
lENSMUSG00000106866,chr5,31450823,31451451,+,ENSMUSG00000106866,Gm43659
lENSMUSG00000106871,chr6,21852980,21858178,-,ENSMUSG00000106871,Gm3289
lENSMUSG00000106874,chr6,18845909,18848207,-,ENSMUSG00000106874,Gm20186
lENSMUSG00000106880,chr5,67933609,67943083,-,ENSMUSG00000106880,4930425K10Rik
lENSMUSG00000106885,chr6,19317214,19319378,-,ENSMUSG00000106885,Eif3s6-ps4
lENSMUSG00000106888,chr5,34221161,34225984,+,ENSMUSG00000106888,Gm42848
lENSMUSG00000106889,chr6,37541413,37541960,+,ENSMUSG00000106889,Gm7463
lENSMUSG00000106894,chr5,32005976,32010863,-,ENSMUSG00000106894,Gm17130
lENSMUSG00000106895,chr5,41342122,41342931,+,ENSMUSG00000106895,Gm4754
lENSMUSG00000106898,chr6,126984595,126985325,-,ENSMUSG00000106898,Gm43125
lENSMUSG00000106906,chr5,77434033,77473219,+,ENSMUSG00000106906,Gm34728
lENSMUSG00000106909,chr5,116642735,116830554,-,ENSMUSG00000106909,Gm43122
lENSMUSG00000106927,chr5,150597061,150599540,-,ENSMUSG00000106927,Gm43598
lENSMUSG00000106930,chr5,93003830,93004404,+,ENSMUSG00000106930,Gm6450
lENSMUSG00000106932,chr5,38344434,38349197,+,ENSMUSG00000106932,4930487D11Rik
lENSMUSG00000106936,chr6,39828199,39828773,-,ENSMUSG00000106936,Gm7554
lENSMUSG00000106939,chr5,147325868,147326334,-,ENSMUSG00000106939,Gm29778
lENSMUSG00000106963,chr5,151007445,151009301,-,ENSMUSG00000106963,Gm43297
lENSMUSG00000106969,chr5,134455989,134458030,+,ENSMUSG00000106969,Gm42882
lENSMUSG00000106971,chr5,33682724,33682974,-,ENSMUSG00000106971,Gm42965
lENSMUSG00000106975,chr1,174094966,174095432,+,ENSMUSG00000106975,Olfr428-ps1
lENSMUSG00000106978,chr5,65760990,65764379,-,ENSMUSG00000106978,N4bp2os
lENSMUSG00000106980,chr5,150570832,150571098,-,ENSMUSG00000106980,Gm43690
lENSMUSG00000106981,chr5,53281809,53283509,+,ENSMUSG00000106981,Smim20
lENSMUSG00000106985,chr5,77485726,77494361,+,ENSMUSG00000106985,Gm42761
lENSMUSG00000106987,chr5,74749881,74754438,+,ENSMUSG00000106987,Gm42575
lENSMUSG00000106989,chr6,23157984,23160061,-,ENSMUSG00000106989,Gm5989
lENSMUSG00000107006,chr5,34306717,34307176,-,ENSMUSG00000107006,Gm43105
lENSMUSG00000107013,chr6,127251637,127254644,-,ENSMUSG00000107013,Gm43635
lENSMUSG00000107014,chr5,66166606,66191336,-,ENSMUSG00000107014,1700126H18Rik
lENSMUSG00000107022,chr6,16777523,16788820,+,ENSMUSG00000107022,Gm36669
lENSMUSG00000107026,chr6,38284525,38284949,+,ENSMUSG00000107026,Gm7504
lENSMUSG00000107031,chr5,39307119,39313295,+,ENSMUSG00000107031,Gm43454
lENSMUSG00000107036,chr5,32390046,32397908,-,ENSMUSG00000107036,Gm7596
lENSMUSG00000107047,chr5,150863962,150882642,-,ENSMUSG00000107047,Gm43298
lENSMUSG00000107048,chr5,150752092,150753873,+,ENSMUSG00000107048,Gm43807
lENSMUSG00000107056,chr5,150001804,150003314,-,ENSMUSG00000107056,Gm21048
lENSMUSG00000107060,chr6,127873562,127877246,-,ENSMUSG00000107060,Gm42810
lENSMUSG00000107061,chr5,75833034,75835645,-,ENSMUSG00000107061,Gm19590
lENSMUSG00000107062,chr7,128688534,128688818,+,ENSMUSG00000107062,Gm43580
lENSMUSG00000107063,chr5,119959242,119963380,+,ENSMUSG00000107063,Gm43277
lENSMUSG00000107066,chr6,122792583,122793325,-,ENSMUSG00000107066,Gm4482
lENSMUSG00000107070,chr5,39975670,39985628,-,ENSMUSG00000107070,Gm35191
lENSMUSG00000107076,chr5,134298797,134299213,-,ENSMUSG00000107076,Gm43480
lENSMUSG00000107078,chr5,32320763,32354883,-,ENSMUSG00000107078,Gm36840
lENSMUSG00000107081,chr5,36748617,36750437,+,ENSMUSG00000107081,Gm43701
lENSMUSG00000107085,chr5,147439389,147439611,+,ENSMUSG00000107085,Gm42883
lENSMUSG00000107087,chr5,73263428,73268986,+,ENSMUSG00000107087,Gm34411
lENSMUSG00000107090,chr5,134552056,134558495,+,ENSMUSG00000107090,Gm42884
lENSMUSG00000107096,chr5,150599931,150607003,-,ENSMUSG00000107096,Gm43597
lENSMUSG00000107100,chr6,19773954,19777545,-,ENSMUSG00000107100,Gm18482
lENSMUSG00000107102,chr5,65587715,65591440,-,ENSMUSG00000107102,Gm42726
lENSMUSG00000107110,chr6,35611088,35615669,-,ENSMUSG00000107110,Gm42931
lENSMUSG00000107111,chr5,53546350,53547322,-,ENSMUSG00000107111,Gm42747
lENSMUSG00000107112,chr5,149903196,149911114,+,ENSMUSG00000107112,Gm43451
lENSMUSG00000107114,chr1,174167701,174169724,+,ENSMUSG00000107114,Gm43440
lENSMUSG00000107121,chr5,115631048,115631816,-,ENSMUSG00000107121,1110006O24Rik
lENSMUSG00000107123,chr5,151435965,151461865,-,ENSMUSG00000107123,Vmn2r-ps25
lENSMUSG00000107132,chr5,149489055,149538030,-,ENSMUSG00000107132,Gm15997
lENSMUSG00000107143,chr5,130220450,130223065,-,ENSMUSG00000107143,Gm42469
lENSMUSG00000107145,chr6,35926710,35927124,+,ENSMUSG00000107145,Gm43442
lENSMUSG00000107149,chr5,33774911,33775223,+,ENSMUSG00000107149,Gm30708
lENSMUSG00000107153,chr6,127296185,127307967,-,ENSMUSG00000107153,Gm38404
lENSMUSG00000107154,chr5,151281122,151281646,+,ENSMUSG00000107154,Gm7041
lENSMUSG00000107161,chr5,33255317,33256362,+,ENSMUSG00000107161,Gm43850
lENSMUSG00000107167,chr2,34833006,34839728,+,ENSMUSG00000107167,Gm34653
lENSMUSG00000107176,chr6,66875320,66875743,-,ENSMUSG00000107176,Gm9794
lENSMUSG00000107179,chr5,120777795,120805623,+,ENSMUSG00000107179,Gm43069
lENSMUSG00000107181,chr7,43078050,43096419,+,ENSMUSG00000107181,Gm17768
lENSMUSG00000107183,chr5,79507400,79508511,+,ENSMUSG00000107183,Gm18452
lENSMUSG00000107184,chr6,3318529,3319916,+,ENSMUSG00000107184,Gm18222
lENSMUSG00000107191,chr5,120626314,120627621,-,ENSMUSG00000107191,Gm43579
lENSMUSG00000107192,chr5,75110320,75147107,+,ENSMUSG00000107192,Gm19583
lENSMUSG00000107193,chr5,43026547,43038236,-,ENSMUSG00000107193,Gm43700
lENSMUSG00000107203,chr6,85938438,85939215,+,ENSMUSG00000107203,Gm7542
lENSMUSG00000107204,chr6,99884399,99896845,-,ENSMUSG00000107204,Gm43067
lENSMUSG00000107211,chr5,32420002,32420972,+,ENSMUSG00000107211,Gm5864
lENSMUSG00000107214,chr5,149847746,149864280,+,ENSMUSG00000107214,4930500F04Rik
lENSMUSG00000107217,chr6,19247898,19278843,-,ENSMUSG00000107217,4930524B17Rik
lENSMUSG00000107218,chr5,90922731,90924902,+,ENSMUSG00000107218,Gm42530
lENSMUSG00000107219,chr6,127767541,127768905,+,ENSMUSG00000107219,Gm42738
lENSMUSG00000107230,chr6,85961622,86001926,+,ENSMUSG00000107230,Gm19265
lENSMUSG00000107253,chr6,127644439,127657925,+,ENSMUSG00000107253,Gm43634
lENSMUSG00000107259,chr5,41853309,41854201,-,ENSMUSG00000107259,Gm5298
lENSMUSG00000107265,chr5,31135752,31137344,-,ENSMUSG00000107265,Gm15469
lENSMUSG00000107266,chr5,67360386,67366599,+,ENSMUSG00000107266,Gm43698
lENSMUSG00000107270,chr3,60342357,60343093,-,ENSMUSG00000107270,Tgif1-ps
lENSMUSG00000107271,chr5,149367635,149393596,+,ENSMUSG00000107271,BC028471
lENSMUSG00000107272,chr5,73380559,73391102,+,ENSMUSG00000107272,Gm42730
lENSMUSG00000107287,chr5,34309211,34327530,-,ENSMUSG00000107287,Gm43458
lENSMUSG00000107288,chr5,115349129,115353155,+,ENSMUSG00000107288,Gm42903
lENSMUSG00000107296,chr5,135122409,135123293,-,ENSMUSG00000107296,Gm43500
lENSMUSG00000107313,chr5,149183182,149184226,+,ENSMUSG00000107313,Gm43332
lENSMUSG00000107314,chr5,149368475,149430682,+,ENSMUSG00000107314,Gm20488
lENSMUSG00000107317,chr5,149282751,149287868,-,ENSMUSG00000107317,Gm19719
lENSMUSG00000107318,chr5,134747041,134822967,+,ENSMUSG00000107318,Gm43278
lENSMUSG00000107319,chr5,67259970,67261262,-,ENSMUSG00000107319,Gm42670
lENSMUSG00000107322,chr5,134919787,134920640,+,ENSMUSG00000107322,4933439J24Rik
lENSMUSG00000107326,chr5,151668048,151668136,-,ENSMUSG00000107326,Gm43038
lENSMUSG00000107327,chr5,117058811,117059392,+,ENSMUSG00000107327,Gm7478
lENSMUSG00000107333,chr3,39217560,39217846,-,ENSMUSG00000107333,Gm43008
lENSMUSG00000107346,chr5,93694993,93697721,-,ENSMUSG00000107346,Gm43225
lENSMUSG00000107349,chr6,19119468,19120777,+,ENSMUSG00000107349,Gm6655
lENSMUSG00000107350,chr5,91051870,91074773,-,ENSMUSG00000107350,Gm42532
lENSMUSG00000107352,chr5,31560811,31569072,-,ENSMUSG00000107352,Gm43660
lENSMUSG00000107355,chr5,31569594,31571397,-,ENSMUSG00000107355,AI839979
lENSMUSG00000107356,chr5,93410761,93411860,+,ENSMUSG00000107356,Gm18118
lENSMUSG00000107359,chr6,40522803,40523215,-,ENSMUSG00000107359,Gm43295
lENSMUSG00000107365,chr6,39240113,39242541,+,ENSMUSG00000107365,Gm43479
lENSMUSG00000107379,chr6,127122965,127126155,+,ENSMUSG00000107379,Gm43126
lENSMUSG00000107383,chr7,116824509,116825851,-,ENSMUSG00000107383,Gm4366
lENSMUSG00000107384,chr5,150067257,150082795,-,ENSMUSG00000107384,Gm42557
lENSMUSG00000107385,chr5,67463896,67477632,+,ENSMUSG00000107385,C330024D21Rik
lENSMUSG00000107386,chr5,75387774,75399372,-,ENSMUSG00000107386,Gm42800
lENSMUSG00000107387,chr5,151252304,151259264,+,ENSMUSG00000107387,Gm42904
lENSMUSG00000107389,chr6,126990595,126990873,+,ENSMUSG00000107389,Gm43124
lENSMUSG00000107394,chr6,7766393,7777681,+,ENSMUSG00000107394,Gm44217
lENSMUSG00000107396,chr6,135658912,135684527,+,ENSMUSG00000107396,4930425L21Rik
lENSMUSG00000107401,chr6,82887515,82888709,-,ENSMUSG00000107401,Gm6312
lENSMUSG00000107405,chr6,148701997,148712269,+,ENSMUSG00000107405,Gm44115
lENSMUSG00000107406,chr6,71543191,71544114,-,ENSMUSG00000107406,Gm44195
lENSMUSG00000107409,chr6,85092234,85092778,+,ENSMUSG00000107409,Gm43954
lENSMUSG00000107411,chr6,114738533,114743259,+,ENSMUSG00000107411,Gm19040
lENSMUSG00000107412,chr6,81984320,81992413,+,ENSMUSG00000107412,Gm20383
lENSMUSG00000107413,chr7,3264348,3265192,-,ENSMUSG00000107413,Gm20553
lENSMUSG00000107415,chr6,116982018,116982427,+,ENSMUSG00000107415,Gm43929
lENSMUSG00000107416,chr6,42725590,42726022,+,ENSMUSG00000107416,Gm44030
lENSMUSG00000107419,chr6,81675945,81715232,-,ENSMUSG00000107419,Gm43902
lENSMUSG00000107422,chr6,12608995,12658956,+,ENSMUSG00000107422,Gm44129
lENSMUSG00000107427,chr6,101059170,101198013,+,ENSMUSG00000107427,Gm43948
lENSMUSG00000107429,chr6,115824498,115842525,+,ENSMUSG00000107429,Gm44206
lENSMUSG00000107435,chr6,94349533,94349924,+,ENSMUSG00000107435,Gm19908
lENSMUSG00000107439,chr6,58964873,58972234,+,ENSMUSG00000107439,RP24-492L15.6
lENSMUSG00000107441,chr6,73586108,73608673,-,ENSMUSG00000107441,Gm31747
lENSMUSG00000107443,chr6,142970661,142971313,-,ENSMUSG00000107443,Gm7468
lENSMUSG00000107449,chr6,59036888,59039322,+,ENSMUSG00000107449,Gm19165
lENSMUSG00000107451,chr6,90478465,90479686,+,ENSMUSG00000107451,Gm44421
lENSMUSG00000107453,chr6,82680131,82694822,+,ENSMUSG00000107453,Gm44145
lENSMUSG00000107458,chr6,108519028,108525687,-,ENSMUSG00000107458,Gm44040
lENSMUSG00000107464,chr6,131084230,131104337,-,ENSMUSG00000107464,Gm44150
lENSMUSG00000107465,chr6,43766564,43767310,-,ENSMUSG00000107465,Gm5990
lENSMUSG00000107466,chr6,132974376,132974805,+,ENSMUSG00000107466,Gm44425
lENSMUSG00000107467,chr6,75187666,75188168,-,ENSMUSG00000107467,Gm8992
lENSMUSG00000107470,chr7,3181092,3181888,+,ENSMUSG00000107470,Gm3375
lENSMUSG00000107472,chr6,88353141,88353606,-,ENSMUSG00000107472,Gm44265
lENSMUSG00000107476,chr6,48504336,48534832,+,ENSMUSG00000107476,Zfp862-ps
lENSMUSG00000107477,chr6,134889773,134892067,-,ENSMUSG00000107477,Gm44366
lENSMUSG00000107481,chr6,48755337,48756368,+,ENSMUSG00000107481,4833403J16Rik
lENSMUSG00000107487,chr6,140056400,140057589,-,ENSMUSG00000107487,Gm44156
lENSMUSG00000107489,chr6,115159096,115159931,-,ENSMUSG00000107489,Gm18325
lENSMUSG00000107491,chr2,37488674,37489444,+,ENSMUSG00000107491,Gm17893
lENSMUSG00000107492,chr6,130453068,130477028,-,ENSMUSG00000107492,Gm6590
lENSMUSG00000107509,chr6,86372537,86375285,-,ENSMUSG00000107509,Gm19273
lENSMUSG00000107516,chr6,141866357,141875220,+,ENSMUSG00000107516,Gm44244
lENSMUSG00000107519,chr6,130579765,130591682,-,ENSMUSG00000107519,Gm26996
lENSMUSG00000107525,chr6,63324671,63328441,-,ENSMUSG00000107525,Gm44071
lENSMUSG00000107526,chr6,149199094,149215185,-,ENSMUSG00000107526,Gm44368
lENSMUSG00000107528,chr6,99928247,99950931,-,ENSMUSG00000107528,Gm44442
lENSMUSG00000107533,chr6,102658806,102660896,-,ENSMUSG00000107533,Gm44422
lENSMUSG00000107534,chr6,83962276,83965048,+,ENSMUSG00000107534,Gm43920
lENSMUSG00000107538,chr6,84225251,84286603,+,ENSMUSG00000107538,Gm44127
lENSMUSG00000107545,chr6,94323270,94324034,-,ENSMUSG00000107545,Gm44307
lENSMUSG00000107552,chr6,124492162,124494368,-,ENSMUSG00000107552,Gm44096
lENSMUSG00000107560,chr6,113610317,113612445,-,ENSMUSG00000107560,Gm44199
lENSMUSG00000107561,chr6,88445686,88446513,+,ENSMUSG00000107561,Gm44264
lENSMUSG00000107563,chr6,102266099,102336674,+,ENSMUSG00000107563,Gm44188
lENSMUSG00000107566,chr6,114751529,114751962,+,ENSMUSG00000107566,Gm44332
lENSMUSG00000107575,chr6,130911170,130911389,-,ENSMUSG00000107575,Gm44128
lENSMUSG00000107579,chr6,101841194,101848050,+,ENSMUSG00000107579,Gm44176
lENSMUSG00000107582,chr6,130987147,131003919,-,ENSMUSG00000107582,Gm44133
lENSMUSG00000107591,chr6,66711690,66712147,+,ENSMUSG00000107591,Gm6794
lENSMUSG00000107593,chr6,87657753,87663823,+,ENSMUSG00000107593,Gm44097
lENSMUSG00000107596,chr6,65432159,65433948,+,ENSMUSG00000107596,Gm18913
lENSMUSG00000107597,chr6,48847658,48863107,-,ENSMUSG00000107597,Gm30841
lENSMUSG00000107598,chr6,44080487,44083355,-,ENSMUSG00000107598,Gm35216
lENSMUSG00000107600,chr6,124297862,124298175,+,ENSMUSG00000107600,Gm6308
lENSMUSG00000107602,chr6,133086486,133087888,-,ENSMUSG00000107602,Gm18691
lENSMUSG00000107604,chr6,47847742,47848138,+,ENSMUSG00000107604,Gm44041
lENSMUSG00000107605,chr6,90459710,90461468,-,ENSMUSG00000107605,Gm44117
lENSMUSG00000107614,chr6,98507725,98697674,-,ENSMUSG00000107614,Gm44196
lENSMUSG00000107618,chr6,79541207,79541967,+,ENSMUSG00000107618,Gm6261
lENSMUSG00000107622,chr6,89269510,89285725,-,ENSMUSG00000107622,Gm44205
lENSMUSG00000107623,chr6,126286648,126328686,-,ENSMUSG00000107623,Gm10415
lENSMUSG00000107627,chr6,57617024,57617277,-,ENSMUSG00000107627,Gm19244
lENSMUSG00000107628,chr6,47585215,47585405,+,ENSMUSG00000107628,Gm44282
lENSMUSG00000107629,chr6,85062573,85062967,+,ENSMUSG00000107629,Gm44011
lENSMUSG00000107634,chr6,66990030,67009260,-,ENSMUSG00000107634,Gm43956
lENSMUSG00000107637,chr6,118246694,118248452,-,ENSMUSG00000107637,1700069P05Rik
lENSMUSG00000107638,chr6,140955608,141044134,+,ENSMUSG00000107638,Gm30524
lENSMUSG00000107639,chr6,73528814,73529238,-,ENSMUSG00000107639,Gm4374
lENSMUSG00000107640,chr6,48613972,48622357,-,ENSMUSG00000107640,Gm44119
lENSMUSG00000107642,chr6,133095069,133096015,-,ENSMUSG00000107642,Tas2r141-ps4
lENSMUSG00000107651,chr6,76496081,76497524,+,ENSMUSG00000107651,Gm44166
lENSMUSG00000107653,chr6,66264154,66284845,+,ENSMUSG00000107653,Gm31520
lENSMUSG00000107656,chr6,48986615,48999616,-,ENSMUSG00000107656,4930563H07Rik
lENSMUSG00000107658,chr6,131291602,131292338,-,ENSMUSG00000107658,RP24-377D18.5
lENSMUSG00000107661,chr6,72982476,72983062,-,ENSMUSG00000107661,Gm18402
lENSMUSG00000107666,chr6,134308950,134403415,-,ENSMUSG00000107666,Gm44293
lENSMUSG00000107667,chr6,50776114,50815033,+,ENSMUSG00000107667,C530044C16Rik
lENSMUSG00000107673,chr7,14366950,14370207,-,ENSMUSG00000107673,Crs-ps
lENSMUSG00000107675,chr6,138443972,138461615,+,ENSMUSG00000107675,Gm30332
lENSMUSG00000107681,chr6,4031840,4047585,-,ENSMUSG00000107681,Gm43986
lENSMUSG00000107682,chr6,84008897,84012121,-,ENSMUSG00000107682,Gm43918
lENSMUSG00000107685,chr6,76121626,76122899,+,ENSMUSG00000107685,Gm5995
lENSMUSG00000107686,chr6,138859520,138860124,-,ENSMUSG00000107686,Gm9038
lENSMUSG00000107689,chr6,86513890,86516273,-,ENSMUSG00000107689,Gm44386
lENSMUSG00000107695,chr6,66254742,66258205,+,ENSMUSG00000107695,Gm44289
lENSMUSG00000107701,chr6,82952779,82953137,+,ENSMUSG00000107701,Gm19287
lENSMUSG00000107702,chr6,136514975,136519031,-,ENSMUSG00000107702,Gm44140
lENSMUSG00000107704,chr6,115529130,115536900,-,ENSMUSG00000107704,Gm44082
lENSMUSG00000107709,chr6,43467978,43474318,+,ENSMUSG00000107709,9430018G01Rik
lENSMUSG00000107714,chr6,107181205,107276738,-,ENSMUSG00000107714,Gm44398
lENSMUSG00000107722,chr1,118458651,118459267,-,ENSMUSG00000107722,2900060B14Rik
lENSMUSG00000107723,chr6,113640561,113641521,-,ENSMUSG00000107723,Gm43964
lENSMUSG00000107724,chr6,8595742,8596989,-,ENSMUSG00000107724,Gm16042
lENSMUSG00000107726,chr4,103217701,103219592,+,ENSMUSG00000107726,Gm44037
lENSMUSG00000107733,chr6,128883851,128884543,+,ENSMUSG00000107733,Gm8774
lENSMUSG00000107736,chr6,121255202,121272685,-,ENSMUSG00000107736,Gm44148
lENSMUSG00000107741,chr3,40846819,40875388,+,ENSMUSG00000107741,Gm2011
lENSMUSG00000107744,chr6,120554795,120562879,+,ENSMUSG00000107744,1700072O05Rik
lENSMUSG00000107746,chr6,133017393,133018378,-,ENSMUSG00000107746,Gm18690
lENSMUSG00000107747,chr6,96033002,96033369,-,ENSMUSG00000107747,Gm5881
lENSMUSG00000107754,chr6,132333589,132333806,-,ENSMUSG00000107754,RP24-390D8.3
lENSMUSG00000107758,chr6,49071629,49071936,+,ENSMUSG00000107758,Gm19253
lENSMUSG00000107762,chr6,10334295,10334920,+,ENSMUSG00000107762,Gm18421
lENSMUSG00000107764,chr6,128529319,128529725,-,ENSMUSG00000107764,Gm5318
lENSMUSG00000107767,chr6,134404076,134424353,-,ENSMUSG00000107767,Gm44448
lENSMUSG00000107768,chr6,135312154,135319561,-,ENSMUSG00000107768,Gm44275
lENSMUSG00000107770,chr6,76284415,76284929,+,ENSMUSG00000107770,Gm44126
lENSMUSG00000107791,chr6,118261685,118264033,+,ENSMUSG00000107791,Gm30557
lENSMUSG00000107795,chr6,90793895,90794475,-,ENSMUSG00000107795,Gm44105
lENSMUSG00000107797,chr6,84412941,84423838,-,ENSMUSG00000107797,Gm10445
lENSMUSG00000107799,chr6,67179798,67239710,-,ENSMUSG00000107799,Gm44051
lENSMUSG00000107802,chr6,143201396,143221448,-,ENSMUSG00000107802,1700126G02Rik
lENSMUSG00000107810,chr6,128185276,128188877,+,ENSMUSG00000107810,Gm18609
lENSMUSG00000107811,chr6,129047276,129049835,-,ENSMUSG00000107811,Gm44000
lENSMUSG00000107815,chr7,3378120,3390080,-,ENSMUSG00000107815,Gm44257
lENSMUSG00000107824,chr6,47977002,47977876,-,ENSMUSG00000107824,Gm6443
lENSMUSG00000107832,chr6,131432052,131433911,-,ENSMUSG00000107832,Gm18688
lENSMUSG00000107833,chr2,39153963,39154689,+,ENSMUSG00000107833,Gm18791
lENSMUSG00000107839,chr6,142989609,142989996,+,ENSMUSG00000107839,4930434O05Rik
lENSMUSG00000107842,chr6,86084365,86087080,-,ENSMUSG00000107842,Gm44089
lENSMUSG00000107847,chr6,10895489,10970126,+,ENSMUSG00000107847,Gm44004
lENSMUSG00000107849,chr6,87776142,87777480,+,ENSMUSG00000107849,Gm43904
lENSMUSG00000107852,chr6,117472997,117473418,-,ENSMUSG00000107852,Gm6227
lENSMUSG00000107853,chr6,47432125,47433089,-,ENSMUSG00000107853,Gm18584
lENSMUSG00000107857,chr6,86147151,86148194,+,ENSMUSG00000107857,Gm19596
lENSMUSG00000107859,chr4,22490547,22493126,+,ENSMUSG00000107859,Gm30731
lENSMUSG00000107862,chr7,3391595,3400926,-,ENSMUSG00000107862,Gm44151
lENSMUSG00000107864,chr6,64040428,64041557,-,ENSMUSG00000107864,Gm44072
lENSMUSG00000107873,chr6,128208118,128211644,+,ENSMUSG00000107873,Gm19065
lENSMUSG00000107875,chr6,48374135,48395408,-,ENSMUSG00000107875,RP23-205F19.4
lENSMUSG00000107876,chr6,86493215,86493909,-,ENSMUSG00000107876,Gm43936
lENSMUSG00000107879,chr6,128169703,128183803,-,ENSMUSG00000107879,9330102E08Rik
lENSMUSG00000107880,chr6,75968045,75974983,-,ENSMUSG00000107880,Gm44113
lENSMUSG00000107887,chr6,101028021,101081205,+,ENSMUSG00000107887,Gm43950
lENSMUSG00000107891,chr6,140420170,140420655,+,ENSMUSG00000107891,Gm5051
lENSMUSG00000107892,chr3,40876976,40877247,-,ENSMUSG00000107892,RP23-200C3.8
lENSMUSG00000107898,chr6,130677101,130697981,-,ENSMUSG00000107898,Gm27013
lENSMUSG00000107902,chr6,98121795,98248611,+,ENSMUSG00000107902,Gm32592
lENSMUSG00000107907,chr6,67384417,67385341,-,ENSMUSG00000107907,Gm8574
lENSMUSG00000107919,chr6,103550892,103551850,-,ENSMUSG00000107919,Gm7946
