lncRNA_id,chr,start,end,strand,gene_id,gene_name
lB230354K17Rik,chr17,45433597,45442544,+,,B230354K17Rik
lB230369F24Rik,chr1,178313327,178318549,-,,B230369F24Rik
lB3galt5,chr16,96235800,96319859,+,NONMMUG017282,B3galt5
lB3gnt5,chr16,19760207,19772753,+,NONMMUG015978,B3gnt5
lB4galt2,chr4,117869259,117883487,-,NONMMUG030405,B4galt2
lB4galt4,chr16,38742263,38769049,+,NONMMUG016465,B4galt4
lBC004004,chr17,29268787,29314065,+,NONMMUG017920,BC004004
lBC005624,chr2,30972176,30982201,-,NONMMUG022532,BC005624
lBC017158,chr7,128271378,128298170,-,NONMMUG039399,BC017158
lBC024139,chr15,76119516,76126596,-,NONMMUG014822,BC024139
lBC025920,chr10,81606269,81620703,+,NONMMUG004192,BC025920
lBC028471,chr5,149367635,149393596,+,,BC028471
lBC049352,chr9,45182006,45250020,+,NONMMUG042653,BC049352
lBC051077,chr5,117312517,117315645,-,,BC051077
lBC051142,chr17,34398819,34460734,+,NONMMUG018116,BC051142
lBC065403,chr9,72361734,72409945,-,,BC065403
lBace1,chr9,45838579,45864399,+,NONMMUG042662,Bace1
lBach2,chr4,32238803,32586108,+,NONMMUG028783,Bach2
lBag6,chr17,35135177,35147322,+,NONMMUG018175;NONMMUG018174;NONMMUG018176,Bag6
lBahcc1,chr11,120232946,120292296,+,NONMMUG008290;NONMMUG008289,Bahcc1
lBaiap2,chr11,119942762,120006782,+,NONMMUG008274;NONMMUG008276,Baiap2
lBaiap3,chr17,25242658,25256364,-,NONMMUG017761,Baiap3
lBanp,chr8,121949749,122029258,+,NONMMUG041820;NONMMUG041819,Banp
lBatf2,chr19,6140982,6172476,+,NONMMUG020697,Batf2
lBaz1b,chr5,135187263,135246129,+,NONMMUG034009,Baz1b
lBbc3,chr7,16308392,16318205,+,NONMMUG037308,Bbc3
lBbip1,chr19,53929860,53944627,-,,Bbip1
lBbs7,chr3,36573141,36613477,-,NONMMUG026395,Bbs7
lBbx,chr16,50191843,50432390,-,NONMMUG016678,Bbx
lBcam,chr7,19756130,19771016,-,NONMMUG037388,Bcam
lBcas3,chr11,85353166,85826058,+,NONMMUG007087;NONMMUG007085;NONMMUG007084,Bcas3
lBcat2,chr7,45570152,45589711,+,NONMMUG037998,Bcat2
lBccip,chr7,133709332,133721145,+,NONMMUG039504,Bccip
lBche,chr3,73635807,73708415,-,NONMMUG026866,Bche
lBcl11a,chr11,24078055,24174123,+,NONMMUG005557,Bcl11a
lBcl2l1,chr2,152780667,152831728,-,NONMMUG025128,Bcl2l1
lBcl2l11,chr2,128126037,128162547,+,NONMMUG024577,Bcl2l11
lBcl2l12,chr7,44991221,44998712,-,NONMMUG037944,Bcl2l12
lBcl2l14,chr6,134396317,134438736,+,NONMMUG036760,Bcl2l14
lBcl6,chr16,23965051,23988852,-,NONMMUG016090,Bcl6
lBcl7c,chr7,127661455,127708933,-,NONMMUG039376,Bcl7c
lBcorl1,chrX,48341357,48408049,+,NONMMUG044839,Bcorl1
lBcs1l,chr1,74588288,74592443,+,NONMMUG001031,Bcs1l
lBdh1,chr16,31422279,31458901,+,NONMMUG016222,Bdh1
lBdp1,chr13,100017993,100104070,-,NONMMUG011742,Bdp1
lBend5,chr4,111415005,111460298,+,NONMMUG030239;NONMMUG030238,Bend5
lBet1,chr6,4076898,4086972,-,NONMMUG034491,Bet1
lBgn,chrX,73483601,73495933,+,NONMMUG045119;NONMMUG045118,Bgn
lBhlhb9,chrX,135797593,135891081,+,NONMMUG045863,Bhlhb9
lBid,chr6,120891929,120916853,-,NONMMUG036476,Bid
lBirc6,chr17,74528294,74703356,+,NONMMUG018891;NONMMUG018887;NONMMUG018886,Birc6
lBlcap,chr2,157556361,157571274,-,NONMMUG025302,Blcap
lBlnk,chr19,40928926,40994535,-,NONMMUG021353,Blnk
lBloc1s1,chr10,128917881,128924035,-,NONMMUG005070,Bloc1s1
lBlzf1,chr1,164289799,164307489,-,NONMMUG002283,Blzf1
lBmf,chr2,118528756,118549687,-,NONMMUG024277,Bmf
lBmi1,chr2,18677017,18686629,+,NONMMUG022125,Bmi1
lBmp4,chr14,46383519,46390669,-,NONMMUG012805,Bmp4
lBmp8b,chr4,123105164,123132099,+,NONMMUG030528,Bmp8b
lBnc2,chr4,84275094,84675275,-,NONMMUG029721,Bnc2
lBnip3,chr7,138890835,138909519,-,NONMMUG039571;NONMMUG039570,Bnip3
lBnip3l,chr14,66985238,67008877,-,NONMMUG013260,Bnip3l
lBola2,chr7,126695400,126699798,+,NONMMUG039317,Bola2
lBola3,chr6,83349146,83360136,+,NONMMUT057601;NONMMUG035779,Bola3
lBrcc3,chrX,75416627,75454001,+,NONMMUG045187,Brcc3
lBrd1,chr15,88687033,88734233,-,NONMMUG015195,Brd1
lBrd2,chr17,34112022,34122634,-,NONMMUG018099;NONMMUG018100,Brd2
lBrd3,chr2,27445578,27507662,-,NONMMUG022400,Brd3
lBrd7,chr8,88331038,88362194,-,NONMMUG041206,Brd7
lBrdt,chr5,107331158,107387058,+,NONMMUG033249,Brdt
lBrip1,chr11,86058137,86201193,-,NONMMUG007100,Brip1
lBrpf3,chr17,28801089,28839949,+,NONMMUG017895,Brpf3
lBrsk1,chr7,4690603,4715997,+,NONMMUG037132,Brsk1
lBrsk2,chr7,141949750,142004247,+,NONMMUG039656,Brsk2
lBrwd1,chr16,95992091,96082526,-,NONMMUG017269;NONMMUG017271;NONMMUG017270,Brwd1
lBscl2,chr19,8837466,8848683,+,NONMMUG020774,Bscl2
lBtbd11,chr10,85386813,85660292,+,NONMMUG004283,Btbd11
lBtbd17,chr11,114791216,114795945,-,NONMMUG008044,Btbd17
lBtbd19,chr4,117119218,117125725,-,NONMMUG030371,Btbd19
lBtbd2,chr10,80642616,80657071,-,NONMMUG004137,Btbd2
lBtf3,chr13,98309895,98317006,-,NONMMUG011706,Btf3
lBtf3l4,chr4,108814294,108833614,-,NONMMUG030180,Btf3l4
lBub1,chr2,127801121,127831865,-,NONMMUG024573,Bub1
lBub1b,chr2,118598210,118641591,+,NONMMUG024280,Bub1b
lBud31,chr5,145140361,145148078,+,NONMMUG034295,Bud31
lC030010L15Rik,chr16,97994595,97997419,-,,C030010L15Rik
lC030034L19Rik,chr3,9403063,9437233,+,,C030034L19Rik
lC130060C02Rik,chr19,15985077,16010696,+,,C130060C02Rik
lC1d,chr11,17257578,17269176,+,NONMMUG005364,C1d
lC1qbp,chr11,70977835,70983026,-,NONMMUG006635,C1qbp
lC2,chr17,34862603,34898265,-,NONMMUG018150,C2
lC230037L18Rik,chr15,89476235,89484847,+,,C230037L18Rik
lC230066G23Rik,chr5,105580439,105581772,+,,C230066G23Rik
lC330002G04Rik,chr19,22978229,23075924,-,,C330002G04Rik
lC330013E15Rik,chr15,100614136,100615110,-,,C330013E15Rik
lC430014B12Rik,chr1,82691927,82725169,-,,C430014B12Rik
lC430039J16Rik,chr13,97283182,97285560,+,,C430039J16Rik
lC87436,chr6,86438373,86473500,+,NONMMUG035876,C87436
lC920006O11Rik,chr9,78175913,78178879,+,,C920006O11Rik
lCables2,chr2,180258539,180273496,-,NONMMUG025883,Cables2
lCacfd1,chr2,27009925,27021089,+,NONMMUG022382,Cacfd1
lCacna1a,chr8,84338638,84640246,+,NONMMUG041093,Cacna1a
lCacna1b,chr2,24603886,24763152,-,NONMMUG022246,Cacna1b
lCacna1g,chr11,94408390,94474198,-,NONMMUG007327;NONMMUG007328,Cacna1g
lCacna1h,chr17,25374284,25433783,-,NONMMUG017768,Cacna1h
lCacnb1,chr11,98001507,98023034,-,NONMMUG007496,Cacnb1
lCacnb4,chr2,52428319,52676831,-,NONMMUG022984,Cacnb4
lCad,chr5,31054779,31078479,+,NONMMUG032098,Cad
lCadm1,chr9,47530172,47858115,+,NONMMUG042703,Cadm1
lCald1,chr6,34598499,34775473,+,NONMMUG034968;NONMMUG034977,Cald1
lCalm1,chr12,100199434,100209814,+,NONMMUG009764,Calm1
lCaln1,chr5,130369454,130847412,+,NONMMUG033914,Caln1
lCalr,chr8,84841849,84846934,-,NONMMUG041110,Calr
lCalu,chr6,29348068,29377110,+,NONMMUG034808,Calu
lCamk1d,chr2,5293456,5714515,-,NONMMUG021860,Camk1d
lCamk1g,chr1,193346345,193370298,-,NONMMUG002876,Camk1g
lCamk2a,chr18,60925617,60988152,+,NONMMUG020060,Camk2a
lCamk2b,chr11,5969643,6066362,-,NONMMUG005230;NONMMUG005229,Camk2b
lCamk2d,chr3,126596301,126846326,+,NONMMUG027856,Camk2d
lCamsap1,chr2,25926837,25983282,-,NONMMUG022321,Camsap1
lCamta1,chr4,150917321,151861876,-,NONMMUG031468,Camta1
lCamta2,chr11,70669462,70688105,-,NONMMUG006619,Camta2
lCanx,chr11,50293960,50325673,-,NONMMUG006009,Canx
lCap1,chr4,122859046,122886056,-,NONMMUG030520,Cap1
lCap2,chr13,46501847,46650281,+,NONMMUG010882,Cap2
lCapg,chr6,72544390,72562983,+,NONMMUG035670,Capg
lCapn5,chr7,98121558,98178274,-,NONMMUG038777,Capn5
lCapns1,chr7,30186935,30198811,-,NONMMUG037644,Capns1
lCaprin2,chr6,148842491,148896237,-,NONMMUG037040;NONMMUG037037,Caprin2
lCapza1,chr3,104822778,104864505,-,NONMMUG027541,Capza1
lCapzb,chr4,139192898,139291818,+,NONMMUG031118,Capzb
lCar10,chr11,93098027,93601749,+,NONMMUG007288,Car10
lCar14,chr3,95897767,95904691,-,NONMMUG027294,Car14
lCar4,chr11,84957785,84966044,+,NONMMUG007071,Car4
lCar5b,chrX,163976821,164027997,-,NONMMUG046303,Car5b
lCar9,chr4,43506965,43513729,+,NONMMUG029041,Car9
lCard10,chr15,78775137,78803042,-,NONMMUG014924,Card10
lCard9,chr2,26352175,26360918,-,NONMMUG022344,Card9
lCarf,chr1,60098246,60153953,+,NONMMUG000750;NONMMUG000749,Carf
lCarm1,chr9,21546893,21592623,+,NONMMUG042259;NONMMUG042260,Carm1
lCars,chr7,143557229,143600090,-,NONMMUG039696,Cars
lCasc1,chr6,145174833,145211005,-,NONMMUG036944,Casc1
lCasc3,chr11,98804904,98833814,+,NONMMUG007540,Casc3
lCask,chrX,13517079,13851367,-,NONMMUG044551,Cask
lCaskin2,chr11,115799182,115813639,-,NONMMUG008100,Caskin2
lCasp2,chr6,42264984,42282508,+,NONMMUG035158,Casp2
lCasp6,chr3,129901424,129914103,+,NONMMUG027924,Casp6
lCasq2,chr3,102086414,102146514,+,NONMMUG027461,Casq2
lCasr,chr16,36493695,36562141,-,NONMMUG016384,Casr
lCatsper2,chr2,121392630,121413792,-,NONMMUG024412,Catsper2
lCatsperg1,chr7,29181320,29214035,-,NONMMUG037604,Catsperg1
lCav1,chr6,17306334,17341452,+,NONMMUG034680,Cav1
lCbfa2t3,chr8,122625140,122699109,-,NONMMUG041842;NONMMUG041843,Cbfa2t3
lCbr2,chr11,120729488,120732114,-,NONMMUG008334,Cbr2
lCbs,chr17,31608893,31637238,-,NONMMUG017988;NONMMUG017987,Cbs
lCbx1,chr11,96789126,96808640,+,NONMMUG007435,Cbx1
lCbx2,chr11,119022961,119031270,+,NONMMUG008241,Cbx2
lCbx3,chr6,51470359,51483704,+,NONMMUG035329,Cbx3
lCbx6,chr15,79823895,79834688,-,NONMMUG014971,Cbx6
lCc2d1a,chr8,84132827,84147936,-,NONMMUG041082,Cc2d1a
lCc2d1b,chr4,108619939,108634123,+,NONMMUG030171;NONMMUG030170,Cc2d1b
lCc2d2b,chr19,40748752,40827743,+,,Cc2d2b
lCcbe1,chr18,66045301,66302741,-,NONMMUG020159,Ccbe1
lCcdc107,chr4,43492899,43495921,+,NONMMUG029037,Ccdc107
lCcdc116,chr16,17139063,17147229,-,NONMMUG015906,Ccdc116
lCcdc122,chr14,77036771,77112257,+,NONMMUG013496,Ccdc122
lCcdc136,chr6,29396308,29426994,+,NONMMUG034809;NONMMUG034810,Ccdc136
lCcdc137,chr11,120458114,120464358,+,NONMMUG008299,Ccdc137
lCcdc146,chr5,21292960,21424677,-,NONMMUG031881,Ccdc146
lCcdc148,chr2,58821069,59160683,-,NONMMUG023073,Ccdc148
lCcdc157,chr11,4141122,4160293,-,NONMMUG005140;NONMMUG005141,Ccdc157
lCcdc163,chr4,116708508,116751206,+,NONMMUG030352;NONMMUG030351,Ccdc163
lCcdc167,chr17,29687356,29717044,-,NONMMUG017940,Ccdc167
lCcdc173,chr2,69758032,69789575,-,NONMMUG023302,Ccdc173
lCcdc174,chr6,91878052,91899843,+,NONMMUG036017;NONMMUG036018,Ccdc174
lCcdc24,chr4,117866523,117872557,-,NONMMUG030403,Ccdc24
lCcdc28a,chr10,18213675,18234998,-,NONMMUG003115,Ccdc28a
lCcdc30,chr4,119322465,119415521,-,NONMMUG030450;NONMMUG030451,Ccdc30
lCcdc33,chr9,58028676,58118823,-,NONMMUG042923,Ccdc33
lCcdc43,chr11,102684685,102697782,-,NONMMUG007706,Ccdc43
lCcdc50,chr16,27388868,27452218,+,NONMMUG016141,Ccdc50
lCcdc57,chr11,120826528,120932872,-,NONMMUG008339,Ccdc57
lCcdc6,chr10,70097120,70193200,+,NONMMUG003933,Ccdc6
lCcdc68,chr18,69925425,69969484,+,NONMMUG020250,Ccdc68
lCcdc77,chr6,120324322,120364374,-,NONMMUG036455;NONMMUG036454,Ccdc77
lCcdc9,chr7,16274041,16286795,-,NONMMUG037304;NONMMUG037306,Ccdc9
lCcdc90b,chr7,92561148,92582294,+,NONMMUG038706,Ccdc90b
lCcdc97,chr7,25711105,25719088,-,NONMMUG037475,Ccdc97
lCcl25,chr8,4325209,4360020,+,NONMMUG039774,Ccl25
lCcm2,chr11,6546886,6596744,+,NONMMUG005259,Ccm2
lCcna2,chr3,36564864,36572150,-,NONMMUG026392,Ccna2
lCcnb1,chr13,100778649,100786570,-,NONMMUG011756,Ccnb1
lCcnb2-ps,chr8,71916555,71918851,-,,Ccnb2-ps
lCcnd3,chr17,47505050,47599691,+,NONMMUG018465,Ccnd3
lCcne1,chr7,38097983,38107534,-,NONMMUG037810,Ccne1
lCcne2,chr4,11191350,11204779,+,NONMMUG028512,Ccne2
lCcng2,chr5,93267256,93276231,+,NONMMUG033017,Ccng2
lCcnh,chr13,85189407,85223469,+,NONMMUG011518,Ccnh
lCcni,chr5,93181932,93206495,-,NONMMUG033011,Ccni
lCcnjl,chr11,43528783,43586997,+,NONMMUG005853,Ccnjl
lCcnl1,chr3,65946150,65958249,-,NONMMUG026775;NONMMUG026774,Ccnl1
lCcpg1,chr9,72985428,73016340,+,NONMMUG043321,Ccpg1
lCcr5,chr9,124121542,124147699,+,NONMMUG044340,Ccr5
lCcser2,chr14,36874935,36968777,-,NONMMUG012650,Ccser2
lCct4,chr11,22990518,23003780,+,NONMMUG005516;NONMMUG005515,Cct4
lCct8,chr16,87483325,87495873,-,NONMMUG017073,Cct8
lCd164l2,chr4,133212130,133224555,+,NONMMUG030903,Cd164l2
lCd200,chr16,45382134,45409053,-,NONMMUG016602,Cd200
lCd247,chr1,165788680,165877277,+,NONMMUG002332;NONMMUG002331,Cd247
lCd37,chr7,45233631,45239115,-,NONMMUG037969,Cd37
lCd40,chr2,165055626,165072948,+,NONMMUG025481,Cd40
lCd52,chr4,134082447,134095082,-,NONMMUG030942,Cd52
lCd72,chr4,43446461,43454628,-,NONMMUG029033,Cd72
lCd81,chr7,143052738,143067934,+,NONMMUG039683,Cd81
lCd82,chr2,93419110,93463140,-,NONMMUG023863;NONMMUG023864,Cd82
lCd9,chr6,125460265,125494791,-,NONMMUG036608,Cd9
lCd99l2,chrX,71420059,71492849,-,NONMMUG045088,Cd99l2
lCda,chr4,138338423,138367992,-,NONMMUG031088,Cda
lCdan1,chr2,120716153,120850128,-,NONMMUG024377,Cdan1
lCdc123,chr2,5794293,5845164,-,NONMMUG021867;NONMMUG021865,Cdc123
lCdc20,chr4,118432900,118437352,-,NONMMUG030420,Cdc20
lCdc23,chr18,34630950,34651735,-,NONMMUG019624,Cdc23
lCdc26,chr4,62383653,62408642,-,NONMMUG029464,Cdc26
lCdc27,chr11,104502744,104550620,-,NONMMUG007773,Cdc27
lCdc42se1,chr3,95228731,95236409,+,NONMMUG027261,Cdc42se1
lCdc42se2,chr11,54717455,54787675,-,NONMMUG006145,Cdc42se2
lCdc6,chr11,98907800,98923940,+,NONMMUG007546,Cdc6
lCdc7,chr5,106964321,106984432,+,NONMMUG033237,Cdc7
lCdc73,chr1,143598799,143702893,-,NONMMUG001960,Cdc73
lCdca3,chr6,124829546,124833701,+,NONMMUG036562,Cdca3
lCdca5,chr19,6084982,6091777,+,NONMMUG020691,Cdca5
lCdca7,chr2,72476158,72486893,+,NONMMUG023384,Cdca7
lCdca7l,chr12,117804288,117878706,+,NONMMUG010146,Cdca7l
lCdh18,chr15,22549021,23474418,+,NONMMUG014145,Cdh18
lCdh23,chr10,60302747,60696490,-,NONMMUG003739,Cdh23
lCdh4,chr2,179442430,179899373,+,NONMMUG025860,Cdh4
lCdk1,chr10,69335145,69352938,-,NONMMUG003913,Cdk1
lCdk11b,chr4,155624853,155649938,+,NONMMUG031592,Cdk11b
lCdk14,chr5,4803390,5420312,-,NONMMUG031695,Cdk14
lCdk15,chr1,59256905,59352993,+,NONMMUG000721,Cdk15
lCdk16,chrX,20687953,20699880,+,NONMMUG044602,Cdk16
lCdk5rap1,chr2,154335379,154373010,-,NONMMUG025171,Cdk5rap1
lCdk5rap2,chr4,70216855,70410443,-,NONMMUG029546;NONMMUG029547,Cdk5rap2
lCdk8,chr5,146231229,146302874,+,NONMMUG034319,Cdk8
lCdk9,chr2,32705783,32713076,-,NONMMUG022605,Cdk9
lCecr2,chr6,120666368,120771190,+,NONMMUG036468,Cecr2
lCelf1,chr2,90940381,91019497,+,NONMMUG023744,Celf1
lCelf5,chr10,81459226,81482709,-,NONMMUG004184,Celf5
lCelsr2,chr3,108390850,108415552,-,NONMMUG027646,Celsr2
lCenpa,chr5,30666776,30674830,+,NONMMUG032082,Cenpa
lCenph,chr13,100759673,100775899,-,NONMMUG011755,Cenph
lCenpo,chr12,4196003,4234294,-,NONMMUG008413,Cenpo
lCep112,chr11,108425191,108860615,+,NONMMUG007932;NONMMUG007929,Cep112
lCep128,chr12,90998491,91384409,-,NONMMUG009674,Cep128
lCep44,chr8,56531521,56551047,-,NONMMUG040628,Cep44
lCep57,chr9,13807791,13827107,-,NONMMUG042130,Cep57
lCep63,chr9,102584587,102626534,-,NONMMUG043788,Cep63
lCep68,chr11,20227036,20249429,-,NONMMUG005423,Cep68
lCep89,chr7,35397034,35438689,+,NONMMUG037755;NONMMUG037754,Cep89
lCep95,chr11,106789251,106819930,+,NONMMUG007859,Cep95
lCerkl,chr2,79330542,79456785,-,NONMMUG023563;NONMMUG023564,Cerkl
lCers2,chr3,95314790,95323599,+,NONMMUG027269,Cers2
lCes1d,chr8,93166067,93197838,-,NONMMUG041280,Ces1d
lCftr,chr6,18170686,18322768,+,NONMMUG034700,Cftr
lCgnl1,chr9,71626508,71771602,-,NONMMUG043267,Cgnl1
lChchd2,chr5,129881155,129887470,-,NONMMUG033897,Chchd2
lChchd3,chr6,32790975,33060260,-,NONMMUG034925,Chchd3
lChchd5,chr2,129129699,129134134,+,NONMMUG024621,Chchd5
lChchd7,chr4,3938887,3951046,+,NONMMUG028390,Chchd7
lChd3,chr11,69343272,69369406,-,NONMMUG006537,Chd3
lChd4,chr6,125095980,125130591,+,NONMMUG036586,Chd4
lChd5,chr4,152338650,152390194,+,NONMMUG031502,Chd5
lChd6,chr2,160946977,161109075,-,NONMMUG025376,Chd6
lChd8,chr14,52198150,52257780,-,NONMMUG012937,Chd8
lChdh,chr14,30009022,30040527,+,NONMMUG012524,Chdh
lChek1,chr9,36708481,36727065,-,NONMMUG042475,Chek1
lChid1,chr7,141493135,141539857,-,NONMMUG039649,Chid1
lChka,chr19,3851772,3894369,+,NONMMUG020576;NONMMUG020577,Chka
lChkb,chr15,89426359,89429908,-,NONMMUG015226,Chkb
lChmp1a,chr8,123204263,123212763,-,NONMMUG041870,Chmp1a
lChmp3,chr6,71543796,71582609,+,NONMMUG035633,Chmp3
lChmp6,chr11,119913440,119919548,+,NONMMUG008271,Chmp6
lChn2,chr6,54039553,54301810,+,NONMMUG035398,Chn2
lChrd,chr16,20733126,20742384,+,NONMMUG016020,Chrd
lChrm2,chr6,36388083,36528414,+,NONMMUG035015,Chrm2
lChst15,chr7,132235779,132317228,-,NONMMUG039468,Chst15
lChuk,chr19,44073334,44107480,-,NONMMUG021436;NONMMUG021435,Chuk
lCiapin1,chr8,94819803,94838358,-,NONMMUG041346,Ciapin1
lCib1,chr7,80227146,80232813,-,NONMMUG038476,Cib1
lCic,chr7,25267703,25294159,+,NONMMUG037460,Cic
lCirbp,chr10,80165984,80172786,+,NONMMUG004117,Cirbp
lCit,chr5,115845277,116008947,+,NONMMUG033530,Cit
lCiz1,chr2,32352326,32380970,+,NONMMUG022586;NONMMUG022585,Ciz1
lClcn3,chr8,60910388,60983300,-,NONMMUG040682,Clcn3
lClcn5,chrX,7153809,7319358,-,NONMMUG044427,Clcn5
lCldn12,chr5,5489536,5514958,-,NONMMUG031703,Cldn12
lClhc1,chr11,29547949,29578367,+,NONMMUG005623,Clhc1
lClip1,chr5,123577794,123684618,-,NONMMUG033769,Clip1
lClip3,chr7,30291727,30308367,+,NONMMUG037649,Clip3
lClk1,chr1,58410188,58424066,-,NONMMUG000692,Clk1
lClk2,chr3,89164794,89176921,+,NONMMUG027109,Clk2
lClk4,chr11,51261729,51281766,+,NONMMUG006041;NONMMUG006038,Clk4
lClmp,chr9,40685961,40785319,+,NONMMUG042527,Clmp
lCln3,chr7,126571206,126585817,-,NONMMUG039310,Cln3
lClpb,chr7,101663632,101795506,+,NONMMUG038880,Clpb
lClpx,chr9,65294259,65330658,+,NONMMUG043107,Clpx
lClstn1,chr4,149586467,149648899,+,NONMMUG031398,Clstn1
lClu,chr14,65968482,65981547,+,NONMMUG013244,Clu
lCmah,chr13,24327403,24477377,+,NONMMUG010514,Cmah
lCmas,chr6,142756685,142775714,+,NONMMUG036894,Cmas
lCmc2,chr8,116888684,116921455,-,NONMMUG041710,Cmc2
lCmklr1,chr5,113612353,113650426,-,NONMMUG033442,Cmklr1
lCmpk1,chr4,114959335,114987241,-,NONMMUG030275,Cmpk1
lCnbp,chr6,87842614,87851106,-,NONMMUG035922,Cnbp
lCnep1r1,chr8,88118768,88135110,+,NONMMUG041196,Cnep1r1
lCnih4,chr1,181144692,181168994,+,NONMMUG002634,Cnih4
lCnksr2,chrX,157821435,158043294,-,NONMMUG046198,Cnksr2
lCnnm3,chr1,36511866,36528237,+,NONMMUG000395,Cnnm3
lCnot2,chr10,116485160,116581511,-,NONMMUG004747,Cnot2
lCnot7,chr8,40492539,40515847,-,NONMMUG040417,Cnot7
lCnot8,chr11,58104152,58118594,+,NONMMUG006220,Cnot8
lCnpy3,chr17,46735704,46752214,-,NONMMUG018445,Cnpy3
lCnr1,chr4,33924592,33948831,+,NONMMUG028837,Cnr1
lCnst,chr1,179546369,179627478,+,NONMMUG002583,Cnst
lCntd1,chr11,101279011,101296317,+,NONMMUG007624,Cntd1
lCntfr,chr4,41657497,41697089,-,NONMMUG028976,Cntfr
lCntn4,chr6,105677659,106699310,+,NONMMUG036207,Cntn4
lCntn6,chr6,104492789,104863406,+,NONMMUG036203,Cntn6
lCntnap1,chr11,101170522,101190724,+,NONMMUG007617,Cntnap1
lCntnap2,chr6,45059356,47304213,+,NONMMUG035215,Cntnap2
lCntnap4,chr8,112570042,112882717,+,NONMMUG041639,Cntnap4
lCntrob,chr11,69299486,69323775,-,NONMMUG006533;NONMMUG006532,Cntrob
lCobll1,chr2,65088338,65239403,-,NONMMUG023211,Cobll1
lCol11a1,chr3,114030539,114220718,+,NONMMUG027703,Col11a1
lCol11a2,chr17,34039436,34066685,+,NONMMUG018095,Col11a2
lCol12a1,chr9,79598990,79718831,-,NONMMUG043436,Col12a1
lCol13a1,chr10,61838235,61979108,-,NONMMUG003767,Col13a1
lCol15a1,chr4,47208160,47313167,+,NONMMUG029179,Col15a1
lCol16a1,chr4,130047839,130099283,+,NONMMUG030784;NONMMUG030783,Col16a1
lCol19a1,chr1,24261889,24587472,-,NONMMUG000262,Col19a1
lCol1a1,chr11,94936223,94953042,+,NONMMUG007350,Col1a1
lCol1a2,chr6,4504813,4541544,+,NONMMUG034494,Col1a2
lCol22a1,chr15,71795794,72034227,-,NONMMUG014738,Col22a1
lCol24a1,chr3,145292471,145552011,+,NONMMUG028177;NONMMUG028176,Col24a1
lCol26a1,chr5,136741758,136883209,-,NONMMUG034057;NONMMUG034059,Col26a1
lCol28a1,chr6,7997807,8192617,-,NONMMUG034564,Col28a1
lCol3a1,chr1,45311537,45349706,+,NONMMUG000544,Col3a1
lCol4a1,chr8,11198422,11312826,-,NONMMUG039864,Col4a1
lCol4a2,chr8,11312804,11449287,+,NONMMUG039867,Col4a2
lCol4a3,chr1,82586920,82722059,+,NONMMUG001141,Col4a3
lCol4a4,chr1,82448422,82586849,-,NONMMUG001140,Col4a4
lCol4a5,chrX,141475384,141689234,+,NONMMUG045961,Col4a5
lCol5a2,chr1,45374320,45503282,-,NONMMUG000548;NONMMUG000547,Col5a2
lCol6a1,chr10,76708791,76726168,-,NONMMUG004029,Col6a1
lCol6a3,chr1,90765922,90843971,-,NONMMUG001341,Col6a3
lCol9a3,chr2,180597789,180622189,+,NONMMUG025899,Col9a3
lCommd3,chr2,18672383,18676231,+,NONMMUG022124,Commd3
lCommd9,chr2,101886246,101901646,+,NONMMUG023959,Commd9
lComtd1,chr14,21845854,21848977,-,NONMMUG012367,Comtd1
lCopg1,chr6,87887813,87913595,+,NONMMUG035925;NONMMUG035924,Copg1
lCopg2,chr6,30747553,30896794,-,NONMMUG034881,Copg2
lCops3,chr11,59817794,59839838,-,NONMMUG006267;NONMMUG006268,Cops3
lCops7a,chr6,124958412,124965538,-,NONMMUG036572,Cops7a
lCoq3,chr4,21879672,21912162,+,NONMMUG028668,Coq3
lCoq4,chr2,29787492,29797935,+,NONMMUG022468;NONMMUG022469,Coq4
lCoq6,chr12,84361656,84373796,+,NONMMUG009529,Coq6
lCoq9,chr8,94838320,94854895,+,NONMMUG041347;NONMMUG041348;NONMMUG041349,Coq9
lCorin,chr5,72300024,72504473,-,NONMMUG032706,Corin
lCoro1c,chr5,113842435,113908758,-,NONMMUG033451;NONMMUG033453,Coro1c
lCoro2a,chr4,46536936,46602202,-,NONMMUG029163,Coro2a
lCoro2b,chr9,62419491,62537044,-,NONMMUG043039;NONMMUG043038,Coro2b
lCoro7,chr16,4626132,4679777,-,NONMMUG015639,Coro7
lCox17,chr16,38346990,38352763,+,NONMMUG016441,Cox17
lCox18,chr5,90214723,90224001,-,NONMMUG032938;NONMMUG032937,Cox18
lCox19,chr5,139336188,139351418,-,NONMMUG034141;NONMMUG034140,Cox19
lCox20,chr1,178319129,178322693,+,NONMMUG002556,Cox20
lCox4i1,chr8,120668221,120674207,+,NONMMUG041771,Cox4i1
lCox7b,chrX,106015699,106022450,+,NONMMUG045630,Cox7b
lCox7c,chr13,86044815,86046904,-,NONMMUG011526,Cox7c
lCpd,chr11,76778423,76847018,-,NONMMUG006801,Cpd
lCpeb1,chr7,81347025,81455465,-,NONMMUG038520;NONMMUG038521,Cpeb1
lCpeb2,chr5,43233169,43289724,+,NONMMUG032318,Cpeb2
lCped1,chr6,21985915,22256404,+,NONMMUG034745,Cped1
lCpm,chr10,117629499,117687352,+,NONMMUG004790,Cpm
lCpne3,chr4,19519253,19570108,-,NONMMUG028624,Cpne3
lCpne5,chr17,29155555,29238167,-,NONMMUG017917;NONMMUG017916,Cpne5
