lncRNA_id,chr,start,end,strand,gene_id,gene_name
lNONMMUG003179,chr10,21419357,21426565,+,NONMMUG003179,NONMMUG003179
lNONMMUG003206,chr10,22713282,22716081,-,NONMMUG003206,NONMMUG003206
lNONMMUG003242,chr10,25000019,25039424,+,NONMMUG003242,NONMMUG003242
lNONMMUG003282,chr10,28553177,28562816,-,NONMMUG003282,NONMMUG003282
lNONMMUG003297,chr10,29336878,29339242,-,NONMMUG003297,NONMMUG003297
lNONMMUG003313,chr10,30643467,30646545,-,NONMMUG003313,NONMMUG003313
lNONMMUG003314,chr10,30800983,30802935,-,NONMMUG003314,NONMMUG003314
lNONMMUG003325,chr10,31494034,31496936,-,NONMMUG003325,NONMMUG003325
lNONMMUG003335,chr10,32255883,32257997,-,NONMMUG003335,NONMMUG003335
lNONMMUG003338,chr10,32477698,32478792,-,NONMMUG003338,NONMMUG003338
lNONMMUG003340,chr10,32577096,32578367,-,NONMMUG003340,NONMMUG003340
lNONMMUG003352,chr10,33466198,33468533,-,NONMMUG003352,NONMMUG003352
lNONMMUG003428,chr10,39899024,39907932,+,NONMMUG003428,AC118733.2
lNONMMUG003470,chr10,41812384,41815072,+,NONMMUG003470,NONMMUG003470
lNONMMUG003494,chr10,42797967,42800934,+,NONMMUG003494,NONMMUG003494
lNONMMUG003510,chr10,43220220,43221382,-,NONMMUG003510,NONMMUG003510
lNONMMUG003526,chr10,43712772,43729265,-,NONMMUG003526,NONMMUG003526
lNONMMUG003528,chr10,43742808,43767410,+,NONMMUG003528,NONMMUG003528
lNONMMUG003566,chr10,49093334,49097446,-,NONMMUG003566,NONMMUG003566
lNONMMUG003568,chr10,49188993,49192365,-,NONMMUG003568,NONMMUG003568
lNONMMUG003570,chr10,49236905,49237861,-,NONMMUG003570,NONMMUG003570
lNONMMUG003574,chr10,49351064,49354256,-,NONMMUG003574,NONMMUG003574
lNONMMUG003582,chr10,49788826,49790167,+,NONMMUG003582,NONMMUG003582
lNONMMUG003583,chr10,49791560,49794769,+,NONMMUG003583,NONMMUG003583
lNONMMUG003630,chr10,53298467,53299035,-,NONMMUG003630,NONMMUG003630
lNONMMUG003650,chr10,54007006,54010031,-,NONMMUG003650,NONMMUG003650
lNONMMUG003683,chr10,58251753,58255389,-,NONMMUG003683,NONMMUG003683
lNONMMUG003690,chr10,58417680,58419925,+,NONMMUG003690,Lims1
lNONMMUG003724,chr10,59893880,59898537,-,NONMMUG003724,NONMMUG003724
lNONMMUG003743,chr10,60808659,60812687,+,NONMMUG003743,NONMMUG003743
lNONMMUG003860,chr10,67226888,67227840,+,NONMMUG003860,NONMMUG003860
lNONMMUG003948,chr10,70651692,70655759,-,NONMMUG003948,Phyhipl
lNONMMUG003992,chr10,75037088,75039708,+,NONMMUG003992,Rab36
lNONMMUG003998,chr10,75449509,75463104,+,NONMMUG003998,NONMMUG003998
lNONMMUG004069,chr10,78121432,78138164,-,NONMMUG004069,NONMMUG004069
lNONMMUG004128,chr10,80400644,80401675,+,NONMMUG004128,NONMMUG004128
lNONMMUG004135,chr10,80561825,80563409,+,NONMMUG004135,NONMMUG002350
lNONMMUG004174,chr10,81365853,81366223,-,NONMMUG004174,NONMMUG004174
lNONMMUG004175,chr10,81365959,81366220,+,NONMMUG004175,NONMMUG004175
lNONMMUG004179,chr10,81398964,81403383,-,NONMMUG004179,Nfic
lNONMMUG004204,chr10,82083412,82085668,+,NONMMUG004204,NONMMUG004204
lNONMMUG004253,chr10,83888101,83901748,+,NONMMUG004253,NONMMUG004253
lNONMMUG004269,chr10,84619331,84622579,-,NONMMUG004269,AC140333.2
lNONMMUG004279,chr10,85126967,85128009,-,NONMMUG004279,NONMMUG004279
lNONMMUG004298,chr10,86162711,86217930,+,NONMMUG004298,NONMMUG004298
lNONMMUG004299,chr10,86303895,86307545,+,NONMMUG004299,Timp3
lNONMMUG004334,chr10,88356500,88371825,+,NONMMUG004334,NONMMUG004334
lNONMMUG004336,chr10,88379243,88383712,-,NONMMUG004336,AC125486.1
lNONMMUG004340,chr10,88473325,88474646,-,NONMMUG004340,NONMMUG004340
lNONMMUG004347,chr10,89257154,89260678,+,NONMMUG004347,NONMMUG004347
lNONMMUG004368,chr10,90728959,90736330,+,NONMMUG004368,NONMMUG004368
lNONMMUG004417,chr10,93242448,93250915,+,NONMMUG004417,NONMMUG004417
lNONMMUG004443,chr10,94196728,94198949,-,NONMMUG004443,NONMMUG004443
lNONMMUG004466,chr10,95264316,95267013,+,NONMMUG004466,NONMMUG004466
lNONMMUG004477,chr10,95511920,95514732,-,NONMMUG004477,NONMMUG004477
lNONMMUG004495,chr10,96200123,96220880,+,NONMMUG004495,NONMMUG004495
lNONMMUG004517,chr10,97587259,97644090,-,NONMMUG004517,NONMMUG004517
lNONMMUG004558,chr10,100586501,100589248,-,NONMMUG004558,NONMMUG004558
lNONMMUG004566,chr10,102114442,102116464,+,NONMMUG004566,NONMMUG004566
lNONMMUG004570,chr10,102234209,102236659,+,NONMMUG004570,NONMMUG004570
lNONMMUG004573,chr10,102415882,102418014,+,NONMMUG004573,NONMMUG004573
lNONMMUG004590,chr10,105306471,105308077,-,NONMMUG004590,NONMMUG004590
lNONMMUG004612,chr10,107343264,107348157,+,NONMMUG004612,NONMMUG004612
lNONMMUG004642,chr10,108917235,108921549,-,NONMMUG004642,NONMMUG004642
lNONMMUG004650,chr10,109785776,109787172,-,NONMMUG004650,NONMMUG004650
lNONMMUG004652,chr10,109875530,109878837,-,NONMMUG004652,NONMMUG004652
lNONMMUG004653,chr10,109893023,109895729,-,NONMMUG004653,NONMMUG004653
lNONMMUG004656,chr10,109992842,109994249,-,NONMMUG004656,NONMMUG004655
lNONMMUG004661,chr10,110154267,110157829,-,NONMMUG004661,NONMMUG004661
lNONMMUG004665,chr10,110208620,110317024,-,NONMMUG004665,NONMMUG004665
lNONMMUG004691,chr10,111501662,111503850,+,NONMMUG004691,NONMMUG004691
lNONMMUG004704,chr10,112348895,112349673,+,NONMMUG004704,NONMMUG004704
lNONMMUG004705,chr10,112387915,112389952,+,NONMMUG004705,NONMMUG004705
lNONMMUG004845,chr10,119523837,119524458,+,NONMMUG004845,NONMMUG004845
lNONMMUG004859,chr10,120208792,120209834,+,NONMMUG004859,NONMMUG004859
lNONMMUG004884,chr10,120951847,120953133,-,NONMMUG004884,NONMMUG004884
lNONMMUG004921,chr10,122615879,122650398,+,NONMMUG004921,NONMMUG004921
lNONMMUG004976,chr10,126968396,126972355,-,NONMMUG004976,NONMMUG004976
lNONMMUG005018,chr10,128060999,128062260,+,NONMMUG005018,NONMMUG005018
lNONMMUG005024,chr10,128106310,128106853,+,NONMMUG005024,NONMMUG005024
lNONMMUG005044,chr10,128441122,128441437,+,NONMMUG005044,NONMMUG005044
lNONMMUG005057,chr10,128645883,128652167,+,NONMMUG005057,AC117232.1
lNONMMUG005058,chr10,128651258,128669511,-,NONMMUG005058,NONMMUG005058
lNONMMUG005081,chr11,3123860,3160339,+,NONMMUG005081,Pisd-ps1
lNONMMUG005102,chr11,3330778,3333962,+,NONMMUG005102,Pik3ip1
lNONMMUG005114,chr11,3463930,3473850,-,NONMMUG005114,NONMMUG005114
lNONMMUG005199,chr11,5485876,5495832,+,NONMMUG005199,NONMMUG005199
lNONMMUG005200,chr11,5485901,5495863,-,NONMMUG005200,Gm11962
lNONMMUG005205,chr11,5538032,5541797,-,NONMMUG005205,NONMMUG005205
lNONMMUG005224,chr11,5837100,5838819,+,NONMMUG005224,NONMMUG005224
lNONMMUG005322,chr11,11770711,11772926,+,NONMMUG005322,NONMMUG005322
lNONMMUG005324,chr11,11868122,11885322,+,NONMMUG005324,1700042O10Rik
lNONMMUG005330,chr11,11974060,11978451,-,NONMMUG005330,NONMMUG005330
lNONMMUG005367,chr11,17310555,17356719,+,NONMMUG005367,NONMMUG005367
lNONMMUG005384,chr11,18869471,18870499,-,NONMMUG005384,NONMMUG005384
lNONMMUG005398,chr11,19408825,19416268,+,NONMMUG005398,RPI002_014114
lNONMMUG005419,chr11,20212431,20216015,+,NONMMUG005419,NONMMUG005419
lNONMMUG005440,chr11,20658621,20665055,-,NONMMUG005440,NONMMUG005440
lNONMMUG005483,chr11,22071212,22073366,-,NONMMUG005483,NONMMUG005483
lNONMMUG005502,chr11,22708879,22709257,-,NONMMUG005502,Gm12054
lNONMMUG005518,chr11,23006004,23007793,-,NONMMUG005518,NONMMUG005518
lNONMMUG005538,chr11,23660322,23665869,-,NONMMUG005538,Pex13
lNONMMUG005571,chr11,25602583,25604291,-,NONMMUG005571,5730522E02Rik
lNONMMUG005592,chr11,28569643,28573477,-,NONMMUG005592,NONMMUG005592
lNONMMUG005614,chr11,29494046,29495700,+,NONMMUG005614,Ccdc88a
lNONMMUG005655,chr11,30838629,30839918,+,NONMMUG005655,NONMMUG005655
lNONMMUG005685,chr11,32095260,32136274,-,NONMMUG005685,Gm12108
lNONMMUG005739,chr11,34228376,34308366,+,NONMMUG005739,NONMMUG005739
lNONMMUG005778,chr11,36278040,36279987,+,NONMMUG005778,Gm12127
lNONMMUG005783,chr11,36479552,36483417,-,NONMMUG005783,NONMMUG005783
lNONMMUG005790,chr11,36673685,36675871,-,NONMMUG005790,NONMMUG005790
lNONMMUG005791,chr11,36676382,36678050,-,NONMMUG005791,NONMMUG005791
lNONMMUG005795,chr11,36815165,36818748,-,NONMMUG005795,NONMMUG005795
lNONMMUG005796,chr11,36834190,36837265,-,NONMMUG005796,NONMMUG005796
lNONMMUG005799,chr11,37100379,37101944,-,NONMMUG005799,NONMMUG005799
lNONMMUG005800,chr11,37186389,37230389,+,NONMMUG005800,NONMMUG005800
lNONMMUG005809,chr11,39700763,39710324,+,NONMMUG005809,NONMMUG005809
lNONMMUG005833,chr11,41983538,41985251,-,NONMMUG005833,NONMMUG005833
lNONMMUG005834,chr11,41986381,41989202,-,NONMMUG005834,NONMMUG005834
lNONMMUG005886,chr11,44776962,44778892,+,NONMMUG005886,NONMMUG005886
lNONMMUG005921,chr11,46440361,46448185,-,NONMMUG005921,AL669948.1
lNONMMUG005971,chr11,49240053,49244244,-,NONMMUG005971,NONMMUG005971
lNONMMUG006047,chr11,51580703,51583918,+,NONMMUG006047,NONMMUG006047
lNONMMUG006140,chr11,54670862,54675307,+,NONMMUG006140,NONMMUG006140
lNONMMUG006168,chr11,55460138,55461149,-,NONMMUG006168,Atox1
lNONMMUG006184,chr11,57305919,57307458,+,NONMMUG006184,NONMMUG006183
lNONMMUG006333,chr11,61505143,61506983,+,NONMMUG006333,B9d1
lNONMMUG006334,chr11,61514362,61515496,-,NONMMUG006334,NONMMUG006334
lNONMMUG006379,chr11,62605765,62612203,+,NONMMUG006379,4930443B20Rik
lNONMMUG006516,chr11,69008507,69009510,-,NONMMUG006516,NONMMUG006516
lNONMMUG006517,chr11,69010474,69012482,-,NONMMUG006517,NONMMUG006517
lNONMMUG006560,chr11,69757199,69758636,-,NONMMUG006560,NONMMUG006560
lNONMMUG006618,chr11,70667166,70669290,-,NONMMUG006618,NONMMUG006618
lNONMMUG006623,chr11,70764446,70765721,+,NONMMUG006623,NONMMUG006623
lNONMMUG006657,chr11,72213206,72215062,-,NONMMUG006657,Med31
lNONMMUG006816,chr11,77211976,77215869,-,NONMMUG006816,NONMMUG006816
lNONMMUG006871,chr11,78243602,78245971,-,NONMMUG006871,NONMMUG006871
lNONMMUG006876,chr11,78292455,78301510,-,NONMMUG006876,Gm11193
lNONMMUG006910,chr11,79305574,79326226,+,NONMMUG006910,NONMMUG006910
lNONMMUG006917,chr11,79463186,79467409,+,NONMMUG006917,NONMMUG006917
lNONMMUG007080,chr11,85231555,85234791,-,NONMMUG007080,NONMMUG007080
lNONMMUG007089,chr11,85702199,85719745,-,NONMMUG007089,8430403D17Rik
lNONMMUG007091,chr11,85756138,85759389,+,NONMMUG007091,NONMMUG007091
lNONMMUG007149,chr11,86966621,86969525,-,NONMMUG007149,NONMMUG007149
lNONMMUG007156,chr11,87113080,87114334,+,NONMMUG007156,NONMMUG007156
lNONMMUG007208,chr11,88157774,88161449,-,NONMMUG007208,NONMMUG007208
lNONMMUG007254,chr11,89696961,89703901,+,NONMMUG007254,NONMMUG007254
lNONMMUG007258,chr11,90073709,90130637,-,NONMMUG007258,NONMMUG007258
lNONMMUG007269,chr11,90513383,90516361,-,NONMMUG007269,NONMMUG007269
lNONMMUG007290,chr11,93220745,93223661,+,NONMMUG007290,NONMMUG007290
lNONMMUG007406,chr11,96248002,96250416,+,NONMMUG007406,RPI002_013925
lNONMMUG007428,chr11,96712981,96747437,-,NONMMUG007428,AL607127.1
lNONMMUG007549,chr11,98965840,98969398,-,NONMMUG007549,NONMMUG007549
lNONMMUG007595,chr11,100620875,100623329,-,NONMMUG007595,NONMMUG007595
lNONMMUG007645,chr11,101641601,101641976,+,NONMMUG007645,NONMMUG007645
lNONMMUG007803,chr11,105502403,105520087,+,NONMMUG007803,NONMMUG007803
lNONMMUG007808,chr11,105717092,105718606,+,NONMMUG007808,NONMMUG007808
lNONMMUG007845,chr11,106490310,106500668,-,NONMMUG007845,NONMMUG007845
lNONMMUG007908,chr11,107761972,107763182,-,NONMMUG007908,NONMMUG007908
lNONMMUG007926,chr11,108366632,108381135,-,NONMMUG007926,NONMMUG007926
lNONMMUG007927,chr11,108377876,108381093,+,NONMMUG007927,Gm11656
lNONMMUG007939,chr11,109011415,109046095,+,NONMMUG007939,NONMMUG007939
lNONMMUG007941,chr11,109212874,109218678,-,NONMMUG007941,NONMMUG007941
lNONMMUG007979,chr11,110482605,110483636,+,NONMMUG007979,NONMMUG007979
lNONMMUG007983,chr11,110536971,110538843,-,NONMMUG007983,NONMMUG007983
lNONMMUG008002,chr11,112786924,112787750,+,NONMMUG008002,NONMMUG008002
lNONMMUG008070,chr11,115406585,115409599,-,NONMMUG008070,C920011F04Rik
lNONMMUG008200,chr11,117587501,117598235,-,NONMMUG008200,NONMMUG008200
lNONMMUG008202,chr11,117623339,117629266,-,NONMMUG008202,NONMMUG008202
lNONMMUG008214,chr11,117849306,117850910,+,NONMMUG008214,NONMMUG008214
lNONMMUG008231,chr11,118444199,118454996,-,NONMMUG008231,Gm11747
lNONMMUG008250,chr11,119151157,119156995,+,NONMMUG008250,AL662835.1
lNONMMUG008286,chr11,120215081,120216994,-,NONMMUG008286,Gm11770
lNONMMUG008323,chr11,120633767,120635126,+,NONMMUG008323,AL663030.1
lNONMMUG008360,chr11,121237256,121238328,+,NONMMUG008360,NONMMUG008360
lNONMMUG008369,chr11,121421415,121424238,+,NONMMUG008369,NONMMUG008369
lNONMMUG008395,chr12,3491918,3494244,+,NONMMUG008395,NONMMUG008395
lNONMMUG008426,chr12,4648032,4650748,+,NONMMUG008426,NONMMUG008426
lNONMMUG008427,chr12,4652815,4655049,+,NONMMUG008427,NONMMUG008427
lNONMMUG008479,chr12,8511182,8562681,+,NONMMUG008479,NONMMUG008479
lNONMMUG008539,chr12,14128114,14135806,-,NONMMUG008539,NONMMUG008539
lNONMMUG008573,chr12,16844880,16850881,-,NONMMUG008573,NONMMUG008573
lNONMMUG008666,chr12,25026852,25028177,+,NONMMUG008666,NONMMUG008666
lNONMMUG008685,chr12,26572093,26612773,-,NONMMUG008685,NONMMUG008685
lNONMMUG008697,chr12,27334267,27335591,-,NONMMUG008697,NONMMUG008697
lNONMMUG008714,chr12,29357262,29409112,+,NONMMUG008714,NONMMUG008714
lNONMMUG008749,chr12,31654865,31657403,+,NONMMUG008749,NONMMUG008749
lNONMMUG008753,chr12,31817875,31820892,+,NONMMUG008753,NONMMUG008753
lNONMMUG008837,chr12,37431010,37475031,-,NONMMUG008837,NONMMUG008837
lNONMMUG008852,chr12,38869259,38869616,+,NONMMUG008852,NONMMUG008852
lNONMMUG008876,chr12,40620348,40624690,-,NONMMUG008876,NONMMUG008876
lNONMMUG008877,chr12,40658108,40661851,+,NONMMUG008877,NONMMUG008877
lNONMMUG008913,chr12,44812610,44924373,+,NONMMUG008913,Gm15901
lNONMMUG008925,chr12,46690130,46694479,-,NONMMUG008925,NONMMUG008925
lNONMMUG008929,chr12,46806951,46811508,-,NONMMUG008929,NONMMUG008929
lNONMMUG008934,chr12,49377773,49381139,+,NONMMUG008934,NONMMUG008934
lNONMMUG008938,chr12,49476990,49480862,-,NONMMUG008938,NONMMUG008938
lNONMMUG008953,chr12,51377579,51378588,+,NONMMUG008953,NONMMUG008953
lNONMMUG008984,chr12,52556897,52559398,+,NONMMUG008984,NONMMUG008984
lNONMMUG009008,chr12,54290825,54303826,+,NONMMUG009008,NONMMUG009008
lNONMMUG009035,chr12,55507602,55557757,+,NONMMUG009035,NONMMUG009035
lNONMMUG009091,chr12,58923191,58953063,-,NONMMUG009091,NONMMUG009091
lNONMMUG009096,chr12,59012232,59013201,+,NONMMUG009096,NONMMUG009096
lNONMMUG009109,chr12,61539087,61543215,+,NONMMUG009109,NONMMUG009109
lNONMMUG009111,chr12,61752545,61754426,+,NONMMUG009111,NONMMUG009111
lNONMMUG009135,chr12,66456102,66458442,-,NONMMUG009135,NONMMUG009135
lNONMMUG009141,chr12,66984340,66986605,-,NONMMUG009141,NONMMUG009141
lNONMMUG009142,chr12,67087655,67091369,-,NONMMUG009142,NONMMUG009142
lNONMMUG009180,chr12,69839993,69843752,-,NONMMUG009180,NONMMUG009180
lNONMMUG009181,chr12,69843640,69853703,+,NONMMUG009181,AC166827.1
lNONMMUG009197,chr12,70366520,70384855,-,NONMMUG009197,NONMMUG009197
lNONMMUG009240,chr12,72374138,72375439,+,NONMMUG009240,NONMMUG009240
lNONMMUG009242,chr12,72511444,72536299,-,NONMMUG009242,NONMMUG009242
lNONMMUG009245,chr12,72575928,72594086,-,NONMMUG009245,NONMMUG009245
lNONMMUG009267,chr12,73287263,73289761,-,NONMMUG009267,NONMMUG009267
lNONMMUG009272,chr12,73364074,73409563,-,NONMMUG009272,NONMMUG009272
lNONMMUG009295,chr12,74893825,74895570,-,NONMMUG009295,NONMMUG009295
lNONMMUG009331,chr12,76765565,76770844,+,NONMMUG009331,Churc1
lNONMMUG009343,chr12,77277455,77280458,+,NONMMUG009343,NONMMUG009343
lNONMMUG009355,chr12,78251884,78253702,+,NONMMUG009355,NONMMUG009355
lNONMMUG009361,chr12,78495906,78497623,+,NONMMUG009361,NONMMUG009361
lNONMMUG009362,chr12,78584532,78588793,+,NONMMUG009362,NONMMUG009362
lNONMMUG009363,chr12,78609237,78610369,+,NONMMUG009363,NONMMUG009363
lNONMMUG009388,chr12,79917015,79936264,-,NONMMUG009388,NONMMUG009388
lNONMMUG009390,chr12,80018414,80081643,-,NONMMUG009390,NONMMUG009390
lNONMMUG009401,chr12,80367169,80370683,-,NONMMUG009401,NONMMUG009401
lNONMMUG009428,chr12,80941556,80947594,-,NONMMUG009428,NONMMUG009428
lNONMMUG009478,chr12,83063391,83098874,-,NONMMUG009478,NONMMUG009478
lNONMMUG009558,chr12,85374031,85376839,+,NONMMUG009558,NONMMUG009558
lNONMMUG009574,chr12,86169340,86195103,+,NONMMUG009574,AC159318.2
lNONMMUG009592,chr12,86895028,86901422,+,NONMMUG009592,NONMMUG009592
lNONMMUG009605,chr12,87194512,87196849,-,NONMMUG009605,NONMMUG009605
lNONMMUG009635,chr12,89145550,89159790,+,NONMMUG009635,NONMMUG009635
lNONMMUG009639,chr12,89398729,89403662,+,NONMMUG009639,NONMMUG009639
lNONMMUG009643,chr12,89586395,89589206,+,NONMMUG009643,NONMMUG009643
lNONMMUG009650,chr12,89712772,89714173,+,NONMMUG009650,NONMMUG009650
lNONMMUG009663,chr12,90264133,90265689,+,NONMMUG009663,NONMMUG009663
lNONMMUG009722,chr12,98818084,98822255,-,NONMMUG009722,NONMMUG009722
lNONMMUG009749,chr12,99639715,99641924,-,NONMMUG009749,NONMMUG009749
lNONMMUG009758,chr12,100156196,100159639,-,NONMMUG009758,NONMMUG009758
lNONMMUG009760,chr12,100165034,100168180,+,NONMMUG009760,NONMMUG009760
lNONMMUG009766,chr12,100276608,100302315,+,NONMMUG009766,NONMMUG009766
lNONMMUG009797,chr12,101968097,101976448,-,NONMMUG009797,NONMMUG009797
lNONMMUG009858,chr12,105453488,105495669,+,NONMMUG009858,NONMMUG009858
lNONMMUG009859,chr12,105495093,105517741,-,NONMMUG009859,NONMMUG009859
lNONMMUG009948,chr12,108835999,108849320,+,NONMMUG009948,NONMMUG009948
lNONMMUG009952,chr12,108893297,108893509,-,NONMMUG009952,NONMMUG009952
lNONMMUG010041,chr12,111687294,111696959,-,NONMMUG010041,NONMMUG010041
lNONMMUG010119,chr12,116102780,116138648,-,NONMMUG010119,Gm20658
lNONMMUG010135,chr12,117234520,117337761,-,NONMMUG010135,NONMMUG010135
lNONMMUG010173,chr13,3566035,3566252,-,NONMMUG010173,NONMMUG010173
lNONMMUG010220,chr13,8453239,8455315,+,NONMMUG010220,NONMMUG010220
lNONMMUG010230,chr13,8884913,8885823,-,NONMMUG010230,NONMMUG010230
lNONMMUG010235,chr13,9001431,9076451,-,NONMMUG010235,NONMMUG010235
lNONMMUG010241,chr13,9321426,9322979,+,NONMMUG010241,NONMMUG010241
lNONMMUG010242,chr13,9328629,9330247,+,NONMMUG010242,NONMMUG010242
lNONMMUG010244,chr13,9387138,9391742,+,NONMMUG010244,AC124446.1
lNONMMUG010272,chr13,11885038,11887197,-,NONMMUG010272,NONMMUG010272
lNONMMUG010279,chr13,12540142,12562716,+,NONMMUG010279,NONMMUG010279
lNONMMUG010317,chr13,14197603,14199603,+,NONMMUG010317,Arid4b
lNONMMUG010320,chr13,14377986,14379573,-,NONMMUG010320,NONMMUG010320
lNONMMUG010325,chr13,14521485,14525016,+,NONMMUG010325,NONMMUG010325
lNONMMUG010343,chr13,15778632,15802630,-,NONMMUG010343,NONMMUG010343
lNONMMUG010364,chr13,17725399,17728015,+,NONMMUG010364,NONMMUG010364
lNONMMUG010368,chr13,17743088,17758997,+,NONMMUG010368,NONMMUG010368
lNONMMUG010369,chr13,17744990,17747593,-,NONMMUG010369,NONMMUG010369
lNONMMUG010371,chr13,17768998,17770241,+,NONMMUG010371,NONMMUG010371
lNONMMUG010400,chr13,20271904,20274039,+,NONMMUG010400,NONMMUG010400
lNONMMUG010402,chr13,20445285,20473490,-,NONMMUG010402,NONMMUG010402
lNONMMUG010531,chr13,24987984,24991860,-,NONMMUG010531,NONMMUG010531
lNONMMUG010547,chr13,26968490,27058022,-,NONMMUG010547,NONMMUG010547
lNONMMUG010563,chr13,28694000,28698966,-,NONMMUG010563,NONMMUG010563
lNONMMUG010587,chr13,29769486,29771119,+,NONMMUG010587,NONMMUG010587
lNONMMUG010626,chr13,31976647,31979258,-,NONMMUG010626,NONMMUG010626
lNONMMUG010630,chr13,32338818,32342643,+,NONMMUG010630,NONMMUG010630
lNONMMUG010678,chr13,35129896,35166529,-,NONMMUG010678,NONMMUG010678
lNONMMUG010701,chr13,36612880,36620825,+,NONMMUG010701,NONMMUG010701
lNONMMUG010708,chr13,36963238,36973329,+,NONMMUG010708,NONMMUG010708
lNONMMUG010717,chr13,37489358,37526838,-,NONMMUG010717,NONMMUG010717
lNONMMUG010840,chr13,44381415,44384519,+,NONMMUG010840,NONMMUG010840
lNONMMUG010841,chr13,44400435,44455303,-,NONMMUG010841,RP23-416A5.3
lNONMMUG010853,chr13,44802810,44806290,+,NONMMUG010853,NONMMUG010853
lNONMMUG010877,chr13,46092370,46137964,+,NONMMUG010877,NONMMUG010877
lNONMMUG010886,chr13,46701119,46704595,-,NONMMUG010886,Nup153
lNONMMUG010892,chr13,47080485,47085279,+,NONMMUG010892,NONMMUG010892
lNONMMUG010908,chr13,48135934,48156449,-,NONMMUG010908,NONMMUG010908
lNONMMUG010914,chr13,48511143,48513433,-,NONMMUG010914,NONMMUG010914
lNONMMUG011064,chr13,55306244,55309475,+,NONMMUG011064,NONMMUG011064
lNONMMUG011125,chr13,58154566,58157575,-,NONMMUG011125,NONMMUG011125
lNONMMUG011128,chr13,58281182,58299145,+,NONMMUG011128,AC163038.1
lNONMMUG011143,chr13,59054895,59084242,-,NONMMUG011143,NONMMUG011143
lNONMMUG011168,chr13,59726745,59750579,+,NONMMUG011168,AC134869.1
lNONMMUG011178,chr13,60044926,60053877,-,NONMMUG011178,NONMMUG011178
lNONMMUG011212,chr13,62760802,62761714,+,NONMMUG011212,NONMMUG011212
lNONMMUG011224,chr13,63276904,63279224,-,NONMMUG011224,NONMMUG011224
lNONMMUG011225,chr13,63289153,63297214,-,NONMMUG011225,CT009757.1
lNONMMUG011305,chr13,67264524,67269103,-,NONMMUG011305,NONMMUG011305
lNONMMUG011318,chr13,67664216,67667910,-,NONMMUG011318,NONMMUG011318
lNONMMUG011319,chr13,67682242,67683495,-,NONMMUG011319,NONMMUG011319
lNONMMUG011369,chr13,71487493,71612709,+,NONMMUG011369,NONMMUG011369
lNONMMUG011376,chr13,72567964,72576218,-,NONMMUG011376,NONMMUG011376
lNONMMUG011390,chr13,74008008,74009355,-,NONMMUG011390,Gm15912
lNONMMUG011396,chr13,74208090,74208667,-,NONMMUG011396,NONMMUG011396
lNONMMUG011454,chr13,77702032,77724167,+,NONMMUG011454,NONMMUG011454
lNONMMUG011455,chr13,77834231,77839431,+,NONMMUG011455,NONMMUG011455
lNONMMUG011456,chr13,77857340,77860192,+,NONMMUG011456,NONMMUG011456
lNONMMUG011469,chr13,78206668,78208341,+,NONMMUG011469,NONMMUG011469
lNONMMUG011509,chr13,84025301,84067521,-,NONMMUG011509,RP23-356G2.1
lNONMMUG011510,chr13,84025324,84064815,+,NONMMUG011510,NONMMUG011510
lNONMMUG011533,chr13,88884077,88890716,+,NONMMUG011533,NONMMUG011533
lNONMMUG011545,chr13,89709949,89710803,-,NONMMUG011545,NONMMUG011545
lNONMMUG011554,chr13,90027875,90029925,-,NONMMUG011554,NONMMUG011554
lNONMMUG011569,chr13,91368987,91388086,-,NONMMUG011569,AC163292.1
lNONMMUG011583,chr13,91864482,91866320,+,NONMMUG011583,NONMMUG011583
lNONMMUG011591,chr13,92505821,92508148,-,NONMMUG011591,NONMMUG011591
lNONMMUG011624,chr13,94173487,94174955,-,NONMMUG011624,NONMMUG011624
lNONMMUG011654,chr13,95707475,95727040,+,NONMMUG011654,NONMMUG011654
lNONMMUG011655,chr13,95736582,95753638,+,NONMMUG011655,NONMMUG011655
lNONMMUG011658,chr13,95954593,95957171,-,NONMMUG011658,RP23-159J2.2
lNONMMUG011675,chr13,97138001,97138395,+,NONMMUG011675,Gfm2
lNONMMUG011693,chr13,97733497,97747411,-,NONMMUG011693,5330416C01Rik
lNONMMUG011698,chr13,97880268,97893637,-,NONMMUG011698,NONMMUG011698
lNONMMUG011735,chr13,99440171,99442088,-,NONMMUG011735,NONMMUG011735
lNONMMUG011784,chr13,102563186,102590285,-,NONMMUG011784,NONMMUG011784
lNONMMUG011839,chr13,104228965,104231042,+,NONMMUG011839,NONMMUG011839
lNONMMUG011874,chr13,107063692,107099252,+,NONMMUG011874,NONMMUG011874
lNONMMUG011880,chr13,107523631,107565331,-,NONMMUG011880,NONMMUG011880
lNONMMUG011883,chr13,107619488,107630053,+,NONMMUG011883,NONMMUG011883
lNONMMUG011898,chr13,108160827,108164085,-,NONMMUG011898,NONMMUG011898
lNONMMUG011935,chr13,109820818,109822499,-,NONMMUG011935,NONMMUG011935
lNONMMUG011938,chr13,109903058,109905536,+,NONMMUG011938,NONMMUG011938
lNONMMUG011985,chr13,112667659,112685503,-,NONMMUG011985,NONMMUG011985
lNONMMUG011990,chr13,112764832,112774457,+,NONMMUG011990,NONMMUG011990
lNONMMUG012071,chr13,117672847,117675012,+,NONMMUG012071,NONMMUG012071
lNONMMUG012074,chr13,117822312,117823322,+,NONMMUG012074,NONMMUG012074
