lncRNA_id,chr,start,end,strand,gene_id,gene_name
lENSMUSG00000097579,chr6,112696776,112704668,+,ENSMUSG00000097579,Gm26799
lENSMUSG00000097598,chr6,51379709,51392777,-,ENSMUSG00000097598,Gm26677
lENSMUSG00000097660,chr7,34224754,34230236,+,ENSMUSG00000097660,Gm26762
lENSMUSG00000097681,chr4,43030998,43032482,+,ENSMUSG00000097681,Gm26643
lENSMUSG00000097695,chr8,58171434,58298866,+,ENSMUSG00000097695,Gm26905
lENSMUSG00000097720,chr9,70169985,70197548,-,ENSMUSG00000097720,Gm26849
lENSMUSG00000097722,chr2,152694732,152696692,-,ENSMUSG00000097722,Gm26841
lENSMUSG00000097728,chr4,155769968,155776161,+,ENSMUSG00000097728,Gm26840
lENSMUSG00000097731,chr4,139376548,139380379,-,ENSMUSG00000097731,2700016F22Rik
lENSMUSG00000097770,chr2,5137748,5230864,-,ENSMUSG00000097770,Gm26776
lENSMUSG00000097774,chr2,7077264,7081313,+,ENSMUSG00000097774,Gm26565
lENSMUSG00000097799,chr2,120532903,120539846,+,ENSMUSG00000097799,Gm26899
lENSMUSG00000097818,chr2,150748280,150750762,-,ENSMUSG00000097818,Gm26681
lENSMUSG00000097837,chr2,55433513,55437860,-,ENSMUSG00000097837,Gm26794
lENSMUSG00000097839,chr8,22644860,22646286,+,ENSMUSG00000097839,Gm26909
lENSMUSG00000097843,chr2,79453984,79461107,+,ENSMUSG00000097843,Gm26755
lENSMUSG00000097857,chr2,52859722,52863516,-,ENSMUSG00000097857,Gm26603
lENSMUSG00000097860,chr4,3678116,3689548,-,ENSMUSG00000097860,Gm26857
lENSMUSG00000097864,chr7,49856161,49857600,-,ENSMUSG00000097864,Gm26856
lENSMUSG00000097868,chr2,91237145,91238352,+,ENSMUSG00000097868,A330069E16Rik
lENSMUSG00000097872,chr2,25575430,25580099,+,ENSMUSG00000097872,Gm26702
lENSMUSG00000097879,chr2,178023807,178028736,-,ENSMUSG00000097879,Gm26869
lENSMUSG00000097904,chr5,110385834,110388073,+,ENSMUSG00000097904,Gm26711
lENSMUSG00000097928,chr8,32008503,32015759,+,ENSMUSG00000097928,Gm26578
lENSMUSG00000100851,chr1,124505756,124846039,-,ENSMUSG00000100851,Gm28928
lENSMUSG00000102437,chr3,64949222,65223701,+,ENSMUSG00000102437,Gm38048
lENSMUSG00000107494,chr6,56581202,56652487,-,ENSMUSG00000107494,Gm8239
lENSMUSG00000087146,chrX,161821365,161832112,-,ENSMUSG00000087146,Gm15205
lENSMUSG00000089757,chr4,152418282,152421834,-,ENSMUSG00000089757,Gm16334
lENSMUSG00000090399,chr1,135606446,135688105,-,ENSMUSG00000090399,Gm38399
lENSMUSG00000100371,chr1,31019187,31096454,-,ENSMUSG00000100371,Gm29669
lENSMUSG00000053656,chr5,74093076,74094337,+,ENSMUSG00000053656,Dancr
lENSMUSG00000087594,chr2,145675366,145753672,+,ENSMUSG00000087594,BC039771
lENSMUSG00000108872,chr7,90476671,90522791,+,ENSMUSG00000108872,RP23-124O24.4
lENSMUSG00000109554,chr7,61704518,61829422,-,ENSMUSG00000109554,RP24-274B19.1
lENSMUSG00000100348,chr8,57320986,57324233,-,ENSMUSG00000100348,Gm28063
lENSMUSG00000101738,chr1,18307983,18313686,+,ENSMUSG00000101738,Gm29006
lENSMUSG00000070984,chr4,52814603,52828269,+,ENSMUSG00000070984,4930552N02Rik
lENSMUSG00000075116,chr2,88756340,88760461,-,ENSMUSG00000075116,Gm13760
lENSMUSG00000086737,chr2,88930949,88938013,-,ENSMUSG00000086737,Gm13763
lENSMUSG00000086793,chr2,89112508,89117283,-,ENSMUSG00000086793,Gm13764
lENSMUSG00000089720,chr2,87135940,87140222,-,ENSMUSG00000089720,Gm13734
lENSMUSG00000100409,chr9,27193601,27194018,-,ENSMUSG00000100409,Gm29172
lENSMUSG00000100793,chr1,92585869,92588129,+,ENSMUSG00000100793,Gm28479
lENSMUSG00000109486,chr7,131256692,131306191,+,ENSMUSG00000109486,RP24-342P18.3
lENSMUSG00000059731,chr9,19136991,19137940,+,ENSMUSG00000059731,Olfr837
lENSMUSG00000086883,chr8,67810984,67811374,-,ENSMUSG00000086883,Gm15992
lENSMUSG00000087349,chr4,85514326,85783127,+,ENSMUSG00000087349,Gm12680
lENSMUSG00000094614,chr8,20122364,20126624,+,ENSMUSG00000094614,Gm21769
lENSMUSG00000095306,chr8,68099491,68121527,-,ENSMUSG00000095306,Gm21807
lENSMUSG00000097631,chr8,88044897,88118607,-,ENSMUSG00000097631,Gm2716
lENSMUSG00000097922,chr8,47294271,47446362,-,ENSMUSG00000097922,4930448N21Rik
lENSMUSG00000087324,chrX,95471447,95557987,+,ENSMUSG00000087324,Gm14818
lENSMUSG00000089788,chr1,178321107,178324171,-,ENSMUSG00000089788,Gm16586
l1110002J07Rik,chr10,66912488,66920258,-,,1110002J07Rik
l1110017D15Rik,chr4,41505008,41517333,-,NONMMUG028966,1110017D15Rik
l1110019D14Rik,chr6,13871525,14044385,+,,1110019D14Rik
l1110020A21Rik,chr17,84917181,84957710,-,,1110020A21Rik
l1110028F11Rik,chr11,87701395,87705331,+,,1110028F11Rik
l1110032A03Rik,chr9,50762827,50775520,-,NONMMUG042761,1110032A03Rik
l1110059E24Rik,chr19,21581201,21652976,-,NONMMUG020984,1110059E24Rik
l1110065P20Rik,chr4,124849079,124851196,-,NONMMUG030583,1110065P20Rik
l1300002E11Rik,chr16,21794317,21809040,+,,1300002E11Rik
l1500002F19Rik,chr7,132874738,132931197,-,,1500002F19Rik
l1500012K07Rik,chr7,75308695,75331419,+,,1500012K07Rik
l1500026H17Rik,chr10,89686370,89700866,+,,1500026H17Rik
l1600020E01Rik,chr6,86526246,86582466,+,,1600020E01Rik
l1600025M17Rik,chrX,56317607,56320664,+,,1600025M17Rik
l1700001C19Rik,chr17,47412733,47437376,-,NONMMUG018462,1700001C19Rik
l1700001O22Rik,chr2,30794768,30803661,-,NONMMUG022525,1700001O22Rik
l1700003F12Rik,chr2,154547084,154550003,+,NONMMUG025178,1700003F12Rik
l1700007K13Rik,chr2,28462000,28466332,-,NONMMUG022424,1700007K13Rik
l1700007L15Rik,chr16,33379853,33380727,-,,1700007L15Rik
l1700008O03Rik,chr7,44360042,44385820,-,NONMMUG037906,1700008O03Rik
l1700012C08Rik,chr4,117213333,117213782,-,,1700012C08Rik
l1700013F07Rik,chr3,108534149,108544723,+,NONMMUG027652,1700013F07Rik
l1700021L23Rik,chr4,124302836,124311461,-,,1700021L23Rik
l1700022A21Rik,chr5,24645452,24648860,+,,1700022A21Rik
l1700022N22Rik,chr17,25985807,25991030,+,,1700022N22Rik
l1700025G04Rik,chr1,151852402,152090125,-,NONMMUG002036,1700025G04Rik
l1700026J12Rik,chr16,49210640,49255772,-,,1700026J12Rik
l1700027A07Rik,chr15,78911965,78913660,-,,1700027A07Rik
l1700028E10Rik,chr5,151368674,151432118,+,,1700028E10Rik
l1700030C12Rik,chr11,23497752,23499661,+,,1700030C12Rik
l1700034P13Rik,chr1,9747647,9791924,+,,1700034P13Rik
l1700037H04Rik,chr2,131146323,131160081,-,NONMMUG024713,1700037H04Rik
l1700040D17Rik,chr3,94409394,94412919,-,,1700040D17Rik
l1700040E09Rik,chr12,88632268,88665399,+,,1700040E09Rik
l1700046C09Rik,chr11,14560354,14599225,-,,1700046C09Rik
l1700057G04Rik,chr9,92309376,92357876,+,NONMMUG043596,1700057G04Rik
l1700060C16Rik,chr6,143593352,143651288,-,,1700060C16Rik
l1700061H18Rik,chr18,69943319,69969609,-,,1700061H18Rik
l1700066J03Rik,chr13,58146948,58149692,+,,1700066J03Rik
l1700085D07Rik,chr15,73249545,73264120,+,,1700085D07Rik
l1700086O06Rik,chr18,38238404,38250565,-,,1700086O06Rik
l1700092E19Rik,chr13,26283149,26312406,-,,1700092E19Rik
l1700112D23Rik,chr3,28702666,28781108,-,NONMMUG026246,1700112D23Rik
l1700112J16Rik,chr7,67204081,67222536,-,,1700112J16Rik
l1700113A16Rik,chr3,88171555,88177785,-,,1700113A16Rik
l1700122E12Rik,chr8,84847187,84848415,+,,1700122E12Rik
l1700125G22Rik,chr3,27154025,27157019,+,,1700125G22Rik
l1700128E19Rik,chr8,11713263,11722620,+,,1700128E19Rik
l1810010H24Rik,chr11,107025680,107030443,+,,1810010H24Rik
l1810010K12Rik,chr2,19451827,19454995,+,,1810010K12Rik
l1810014B01Rik,chr10,86685524,86694806,+,,1810014B01Rik
l1810019D21Rik,chr8,106135399,106138525,+,,1810019D21Rik
l1810019N24Rik,chr7,12948591,12961768,-,,1810019N24Rik
l1810020O05Rik,chr6,87675589,87722801,-,,1810020O05Rik
l1810024B03Rik,chr2,127186354,127208280,-,NONMMUG024552,1810024B03Rik
l1810034E14Rik,chr13,64248699,64271852,+,,1810034E14Rik
l2010110K18Rik,chr18,34751808,34758685,+,,2010110K18Rik
l2200002D01Rik,chr7,29246560,29248466,-,NONMMUG037605,2200002D01Rik
l2310001H17Rik,chr6,129208411,129238725,-,,2310001H17Rik
l2310002F09Rik,chr7,43695208,43797958,-,,2310002F09Rik
l2310010J17Rik,chr7,90124821,90129984,-,,2310010J17Rik
l2310015A10Rik,chr12,80120545,80132844,-,,2310015A10Rik
l2310026I22Rik,chr18,32915825,32939229,-,,2310026I22Rik
l2310043M15Rik,chr16,93792135,93794901,-,,2310043M15Rik
l2310061I04Rik,chr17,35892676,35897431,-,NONMMUG018224,2310061I04Rik
l2310081O03Rik,chr4,56220616,56224521,-,,2310081O03Rik
l2500002B13Rik,chr8,57488053,57508877,+,,2500002B13Rik
l2610005L07Rik,chr8,20385781,20424814,-,,2610005L07Rik
l2610020C07Rik,chr16,11203365,11246201,+,,2610020C07Rik
l2610037D02Rik,chr15,96134818,96284495,-,,2610037D02Rik
l2610301B20Rik,chr4,10874497,10899425,+,NONMMUG028498,2610301B20Rik
l2610316D01Rik,chr3,45280436,45378260,-,,2610316D01Rik
l2700038G22Rik,chr5,23850596,23855038,+,,2700038G22Rik
l2700046G09Rik,chr19,32389215,32391190,+,,2700046G09Rik
l2700099C18Rik,chr17,94750099,94775132,+,,2700099C18Rik
l2810429I04Rik,chr13,3478229,3501393,+,,2810429I04Rik
l3000002C10Rik,chr9,109827942,109832706,-,,3000002C10Rik
l3010003L21Rik,chr6,148944866,148947129,+,,3010003L21Rik
l3110009E18Rik,chr1,120121186,120188189,+,NONMMUG001598,3110009E18Rik
l3110040N11Rik,chr7,81782181,81789478,-,NONMMUG038534,3110040N11Rik
l3110045C21Rik,chr1,169969408,169972396,+,,3110045C21Rik
l3110083C13Rik,chr14,57999322,58003697,+,,3110083C13Rik
l4632411P08Rik,chr5,29378698,29390488,+,,4632411P08Rik
l4632427E13Rik,chr7,92734165,92741468,-,NONMMUG038716,4632427E13Rik
l4632428C04Rik,chr16,30008666,30021430,+,,4632428C04Rik
l4731419I09Rik,chr3,89337849,89347831,+,,4731419I09Rik
l4732463B04Rik,chr12,84039468,84053807,-,,4732463B04Rik
l4732487G21Rik,chr12,86290760,86306006,-,,4732487G21Rik
l4732491K20Rik,chr17,12318852,12327250,+,,4732491K20Rik
l4831440D22Rik,chr8,91449520,91474598,-,,4831440D22Rik
l4833407H14Rik,chr19,53460621,53462723,+,,4833407H14Rik
l4833412C05Rik,chr7,67784537,67804139,-,,4833412C05Rik
l4833413E03Rik,chr17,31557125,31559113,+,,4833413E03Rik
l4833422M21Rik,chr15,96231869,96254684,-,,4833422M21Rik
l4833428L15Rik,chr9,45416625,45431730,-,,4833428L15Rik
l4921504A21Rik,chr5,19202367,19226555,-,,4921504A21Rik
l4921507G05Rik,chr12,110841028,110843804,+,,4921507G05Rik
l4921509A06Rik,chr9,78629373,78630128,-,,4921509A06Rik
l4921514A10Rik,chr4,141115659,141118087,+,,4921514A10Rik
l4930401G09Rik,chr5,115358699,115360123,-,,4930401G09Rik
l4930403D09Rik,chr11,34299706,34308113,+,,4930403D09Rik
l4930404N11Rik,chr10,81363066,81365816,-,NONMMUG004173,4930404N11Rik
l4930414F18Rik,chr16,12629083,12945935,-,,4930414F18Rik
l4930417O22Rik,chr11,101952420,101960573,+,,4930417O22Rik
l4930423M02Rik,chr4,5632327,5642284,+,,4930423M02Rik
l4930426D05Rik,chr18,21651447,21656105,+,,4930426D05Rik
l4930426I24Rik,chr12,76402750,76403982,-,,4930426I24Rik
l4930428N03Rik,chr14,24617556,24788520,+,,4930428N03Rik
l4930432B10Rik,chr10,11244789,11281221,-,,4930432B10Rik
l4930441J16Rik,chr2,74298939,74307717,-,,4930441J16Rik
l4930448H16Rik,chr5,143227717,143234748,+,,4930448H16Rik
l4930458A03Rik,chr5,106351534,106364234,+,,4930458A03Rik
l4930461G14Rik,chr9,58455121,58469635,+,,4930461G14Rik
l4930467D21Rik,chr5,97392416,97642179,+,,4930467D21Rik
l4930467K11Rik,chr10,57478380,57486351,-,,4930467K11Rik
l4930471M09Rik,chr6,91428307,91440912,-,,4930471M09Rik
l4930478K11Rik,chr12,108313778,108328030,-,,4930478K11Rik
l4930505N22Rik,chr19,45998136,46013386,+,,4930505N22Rik
l4930507D10Rik,chr11,80850380,80858300,-,,4930507D10Rik
l4930509E16Rik,chr9,72518249,72531858,-,,4930509E16Rik
l4930509G22Rik,chr16,11178175,11192292,+,,4930509G22Rik
l4930515L19Rik,chrX,46267558,46328911,-,,4930515L19Rik
l4930516K23Rik,chr7,104053599,104061445,-,,4930516K23Rik
l4930519A11Rik,chr12,12902719,12907378,+,,4930519A11Rik
l4930522O17Rik,chr4,53246195,53251115,+,,4930522O17Rik
l4930525G20Rik,chr13,67796593,67830985,-,,4930525G20Rik
l4930526L06Rik,chr19,11196816,11299886,+,,4930526L06Rik
l4930528P14Rik,chr2,115329263,115344280,-,,4930528P14Rik
l4930534D22Rik,chr3,131302642,131316661,+,,4930534D22Rik
l4930539J05Rik,chr3,135436208,135438665,-,,4930539J05Rik
l4930540M05Rik,chr6,119896158,119902653,-,,4930540M05Rik
l4930543N07Rik,chr7,138554229,138567709,+,,4930543N07Rik
l4930544I03Rik,chr12,90753207,90969798,-,,4930544I03Rik
l4930547M16Rik,chr10,39899328,39907931,+,,4930547M16Rik
l4930550C17Rik,chr13,56222223,56243940,-,,4930550C17Rik
l4930554H23Rik,chr7,63344689,63444529,-,,4930554H23Rik
l4930556M19Rik,chr15,10714835,10790123,+,,4930556M19Rik
l4930558J18Rik,chr1,57359221,57377544,-,,4930558J18Rik
l4930563E18Rik,chr18,10706859,10711832,+,,4930563E18Rik
l4930566F21Rik,chr5,31486628,31495179,-,,4930566F21Rik
l4930567K12Rik,chr7,92092205,92119511,-,,4930567K12Rik
l4930578M01Rik,chr15,98983347,98996446,+,,4930578M01Rik
l4930593A02Rik,chr3,58692588,58797331,+,,4930593A02Rik
l4930596I21Rik,chr1,138977655,138979246,+,,4930596I21Rik
l4931407E12Rik,chr14,21868629,21889766,-,,4931407E12Rik
l4931415C17Rik,chr8,12672185,12679229,+,,4931415C17Rik
l4931422A03Rik,chr2,103966942,104028361,-,NONMMUG024016,4931422A03Rik
l4932441J04Rik,chr5,57570081,57720201,-,,4932441J04Rik
l4933404O12Rik,chr5,136919145,136937112,+,,4933404O12Rik
l4933405D12Rik,chr3,122864736,122924116,-,,4933405D12Rik
l4933406C10Rik,chr12,32919383,32953789,-,,4933406C10Rik
l4933408J17Rik,chr10,93589412,93605245,+,,4933408J17Rik
l4933416E03Rik,chr2,159947340,159981288,+,,4933416E03Rik
l4933416E14Rik,chrX,10415300,10417238,-,,4933416E14Rik
l4933416M07Rik,chr8,27142909,27146304,+,,4933416M07Rik
l4933417D19Rik,chr8,123235090,123242359,+,,4933417D19Rik
l4933421A08Rik,chr4,122961308,122963475,+,,4933421A08Rik
l4933427E13Rik,chr11,25232625,25367137,+,,4933427E13Rik
l4933427G23Rik,chr5,23815617,23831897,-,,4933427G23Rik
l4933433G15Rik,chr9,75410183,75417709,+,,4933433G15Rik
l4933434E20Rik,chr3,90051635,90063341,+,NONMMUG027158,4933434E20Rik
l4933438A12Rik,chr15,91597582,91604676,+,,4933438A12Rik
l4933440J02Rik,chr10,111586718,111594273,-,,4933440J02Rik
l5031434O11Rik,chr3,51560034,51567117,+,,5031434O11Rik
l5033417F24Rik,chr1,92908377,92910764,-,,5033417F24Rik
l5033428I22Rik,chr8,57332117,57354580,+,,5033428I22Rik
l5330417C22Rik,chr3,108455693,108536536,-,NONMMUG027650;NONMMUG027649,5330417C22Rik
l5330439K02Rik,chr15,100459739,100468691,-,,5330439K02Rik
l5430416N02Rik,chr5,100420841,100429535,-,ENSMUSG00000084877,5430416N02Rik
l5730412P04Rik,chrX,136104602,136115420,+,,5730412P04Rik
l5730420D15Rik,chr10,95417374,95428640,+,,5730420D15Rik
l5830417I10Rik,chr3,88775215,88825587,+,,5830417I10Rik
l5830418P13Rik,chr9,103423577,103461260,+,NONMMUG043812,5830418P13Rik
l5830432E09Rik,chr7,135635930,135652314,-,,5830432E09Rik
l6030442K20Rik,chr1,132466432,132477064,-,,6030442K20Rik
l6230400D17Rik,chr14,20687235,20703028,-,,6230400D17Rik
l6330409D20Rik,chr2,32732619,32741016,-,NONMMUG022608,6330409D20Rik
l6430562O15Rik,chr13,99396923,99412876,-,,6430562O15Rik
l6430590A07Rik,chr3,40885896,40894193,-,,6430590A07Rik
l6430628N08Rik,chr4,115890664,115899227,+,,6430628N08Rik
l6530411M01Rik,chr17,9147718,9167836,-,,6530411M01Rik
l8430437L04Rik,chr2,72703509,72729468,+,,8430437L04Rik
l9030407P20Rik,chr7,120673435,120677570,-,,9030407P20Rik
l9030622O22Rik,chr2,147944739,148040203,-,NONMMUG025005,9030622O22Rik
l9130204K15Rik,chr11,79781978,79872394,-,NONMMUG006931,9130204K15Rik
l9130213A22Rik,chr11,69120053,69122589,-,,9130213A22Rik
l9230105E05Rik,chr10,120389522,120392793,+,,9230105E05Rik
l9230114K14Rik,chr5,52190671,52279034,+,,9230114K14Rik
l9330104G04Rik,chr7,16871346,16874886,-,,9330104G04Rik
l9330111N05Rik,chr13,80962887,81128864,+,,9330111N05Rik
l9330136K24Rik,chr17,21528193,21535878,-,,9330136K24Rik
l9330151L19Rik,chr12,69197210,69199867,+,,9330151L19Rik
l9330159M07Rik,chr9,88840235,88858870,-,,9330159M07Rik
l9330175E14Rik,chr8,94422897,94435103,-,,9330175E14Rik
l9330179D12Rik,chr6,127149388,127212411,+,,9330179D12Rik
l9330185C12Rik,chr1,113891384,113964134,-,ENSMUSG00000086520,9330185C12Rik
l9430037G07Rik,chr9,88595324,88599516,-,,9430037G07Rik
l9430038I01Rik,chr7,137375573,137410762,-,NONMMUG039559,9430038I01Rik
l9430065F17Rik,chr13,67553034,67564010,+,,9430065F17Rik
l9530026F06Rik,chr1,61378431,61395904,+,,9530026F06Rik
l9530026P05Rik,chr6,92940328,93272979,+,,9530026P05Rik
l9530036O11Rik,chr5,28458273,28933995,+,,9530036O11Rik
l9530052C20Rik,chr3,142882494,142892921,+,,9530052C20Rik
l9530052E02Rik,chr8,11007849,11054541,+,,9530052E02Rik
l9530059O14Rik,chr9,122572498,122679596,+,,9530059O14Rik
l9530068E07Rik,chr11,52396427,52408728,+,NONMMUG006084,9530068E07Rik
l9530082P21Rik,chr17,23743233,23754065,+,,9530082P21Rik
l9630001P10Rik,chr5,45638698,45645469,+,,9630001P10Rik
l9630028B13Rik,chr1,185429354,185441819,-,,9630028B13Rik
l9930014A18Rik,chr15,60822270,60831793,+,,9930014A18Rik
lA130030D18Rik,chr2,82375371,82392202,-,,A130030D18Rik
lA230028O05Rik,chr16,25059638,25069058,+,,A230028O05Rik
lA230072C01Rik,chrX,20961683,20986737,+,,A230072C01Rik
lA230087F16Rik,chr12,111284761,111293988,+,,A230087F16Rik
lA230098N10Rik,chr5,29996140,30008798,-,,A230098N10Rik
lA230107N01Rik,chr13,84219580,84222175,-,,A230107N01Rik
lA330009N23Rik,chr15,101221194,101225186,-,,A330009N23Rik
lA330023F24Rik,chr1,194976374,195037904,+,,A330023F24Rik
lA330032B11Rik,chr19,37173842,37196541,+,,A330032B11Rik
lA330033J07Rik,chr13,48044230,48262623,-,,A330033J07Rik
lA330043C09Rik,chr2,75147117,75177658,-,,A330043C09Rik
lA330048O09Rik,chr13,48272412,48273884,-,,A330048O09Rik
lA330076H08Rik,chr7,61930136,61982358,-,,A330076H08Rik
lA330094K24Rik,chr18,77729495,77732739,-,,A330094K24Rik
lA430010J10Rik,chr6,67115672,67168426,+,NONMMUG035571,A430010J10Rik
lA430072P03Rik,chr5,107725156,107728801,+,,A430072P03Rik
lA530006G24Rik,chr2,147710692,147717632,+,,A530006G24Rik
lA530020G20Rik,chr3,121531618,121536206,+,,A530020G20Rik
lA530058N18Rik,chr2,114013562,114068324,+,,A530058N18Rik
lA530083I20Rik,chr9,122885079,122903531,-,,A530083I20Rik
lA630001G21Rik,chr1,85717082,85778643,-,NONMMUG001204,A630001G21Rik
lA630023P12Rik,chr5,110514922,110525980,+,NONMMUG033356,A630023P12Rik
lA630072L19Rik,chr12,100941741,100949875,+,,A630072L19Rik
lA730020E08Rik,chr6,61172292,61180810,-,,A730020E08Rik
lA730032A03Rik,chr2,164177583,164196564,+,,A730032A03Rik
lA730046J19Rik,chrX,144153694,144166274,+,,A730046J19Rik
lA730056A06Rik,chr7,73314002,73375774,-,,A730056A06Rik
lA830009L08Rik,chr13,91368989,91388085,-,,A830009L08Rik
lA830035A12Rik,chr11,107531756,107548373,-,,A830035A12Rik
lA830052D11Rik,chr18,32359052,32378278,-,,A830052D11Rik
lA930004D18Rik,chr2,18025192,18037737,-,NONMMUG022094,A930004D18Rik
lA930006I01Rik,chr2,103338600,103372764,-,,A930006I01Rik
lA930006K02Rik,chr16,91465024,91470128,+,,A930006K02Rik
lA930007A09Rik,chr16,13754565,13758537,+,,A930007A09Rik
lA930007I19Rik,chr19,29464749,29523159,-,,A930007I19Rik
lA930012L18Rik,chr18,44661664,44676271,+,,A930012L18Rik
lA930029G22Rik,chr17,69416659,69439304,-,,A930029G22Rik
lA930031H19Rik,chr4,131000831,131010474,-,,A930031H19Rik
lA930038B10Rik,chr14,34759401,34770553,+,,A930038B10Rik
lAI115009,chr3,152666912,152681432,+,,AI115009
lAI854703,chr6,48626763,48633689,+,NONMMUG035270,AI854703
lAU022754,chr15,85580251,85593708,+,,AU022754
lAV064505,chr9,7669428,7695631,-,,AV064505
lAW047730,chr3,88200622,88203481,+,,AW047730
lAW551984,chr9,39587395,39604403,-,NONMMUG042509,AW551984
lAacs,chr5,125475813,125517410,+,NONMMUG033831,Aacs
lAamdc,chr7,97550330,97579497,-,NONMMUG038760,Aamdc
lAar2,chr2,156547583,156568972,+,NONMMUG025268,Aar2
lAbat,chr16,8513428,8621568,+,NONMMUG015721,Abat
lAbca13,chr11,9191941,9684259,+,NONMMUG005300,Abca13
lAbca16,chr7,120409646,120544813,+,NONMMUG039189,Abca16
lAbca2,chr2,25428702,25448540,+,NONMMUG022294,Abca2
lAbca3,chr17,24351949,24410201,+,NONMMUG017720,Abca3
lAbca4,chr3,122044442,122180123,+,NONMMUG027810,Abca4
lAbca5,chr11,110269368,110337716,-,NONMMUG007974,Abca5
lAbca8a,chr11,110025633,110095978,-,NONMMUG007968;NONMMUG007971,Abca8a
lAbcb1a,chr5,8660076,8748575,+,NONMMUG031733,Abcb1a
lAbcc1,chr16,14361557,14475737,+,NONMMUG015859,Abcc1
lAbcc2,chr19,43782191,43840740,+,NONMMUG021425,Abcc2
lAbcg2,chr6,58584522,58695676,+,NONMMUG035487,Abcg2
lAbhd11,chr5,135009151,135012175,+,NONMMUG034002,Abhd11
lAbhd17c,chr7,84109355,84151893,-,NONMMUG038582,Abhd17c
lAbhd5,chr9,122351607,122381524,+,NONMMUG044285,Abhd5
lAbi1,chr2,22940072,23040241,-,NONMMUG022206,Abi1
lAblim2,chr5,35757879,35884973,+,NONMMUG032228,Ablim2
lAbr,chr11,76416733,76623558,-,NONMMUG006790,Abr
lAbtb2,chr2,103566309,103718423,+,NONMMUG023998,Abtb2
lAcacb,chr5,114146534,114250761,+,NONMMUG033461,Acacb
lAcadm,chr3,153922356,153944632,-,NONMMUG028307,Acadm
lAcadsb,chr7,131410600,131448944,+,NONMMUG039460,Acadsb
lAcap1,chr11,69881566,69895539,-,NONMMUG006568,Acap1
lAcap3,chr4,155891821,155907251,+,NONMMUG031616,Acap3
lAcat1,chr9,53580521,53610382,-,NONMMUG042813,Acat1
lAcbd4,chr11,103101681,103112200,+,NONMMUG007728;NONMMUG007727,Acbd4
lAcbd6,chr1,155558119,155691330,+,NONMMUG002103,Acbd6
lAce3,chr11,105994674,106005443,+,,Ace3
lAcin1,chr14,54642160,54686931,-,NONMMUG012993;NONMMUG012991,Acin1
lAcly,chr11,100476352,100528000,-,NONMMUG007589,Acly
lAco1,chr4,40143080,40198338,+,NONMMUG028914,Aco1
lAcot7,chr4,152178133,152271855,+,NONMMUG031490,Acot7
lAcp6,chr3,97158776,97177299,+,NONMMUG027349;NONMMUG027350,Acp6
lAcpp,chr9,104288250,104337748,-,NONMMUG043831,Acpp
lAcsf2,chr11,94557101,94601871,-,NONMMUG007334,Acsf2
lAcsl1,chr8,46471036,46536051,+,NONMMUG040498,Acsl1
lAcsl4,chrX,142317992,142390535,-,NONMMUG045973,Acsl4
lAcss3,chr10,106933516,107123668,-,NONMMUG004609,Acss3
lActg1,chr11,120345689,120348542,-,NONMMUG008291,Actg1
lActl6a,chr3,32706297,32726973,+,NONMMUG026312,Actl6a
lActn4,chr7,28893247,28962340,-,NONMMUG037597,Actn4
lAda,chr2,163726583,163750239,-,NONMMUG025422,Ada
lAdam10,chr9,70678996,70780229,+,NONMMUG043257,Adam10
lAdam11,chr11,102761438,102780262,+,NONMMUG007712;NONMMUG007710,Adam11
lAdam12,chr7,133883198,134232146,-,NONMMUG039511,Adam12
lAdam15,chr3,89338541,89349996,-,NONMMUG027129,Adam15
lAdam22,chr5,8072351,8368160,-,NONMMUG031725,Adam22
lAdam23,chr1,63445890,63596276,+,NONMMUG000841,Adam23
lAdam32,chr8,24836139,24948804,-,NONMMUG040117;NONMMUG040118,Adam32
lAdam33,chr2,131050590,131063814,-,NONMMUG024707,Adam33
lAdam5,chr8,24727092,24824369,-,NONMMUG040116,Adam5
lAdamts17,chr7,66839734,67153171,+,NONMMUG038257;NONMMUG038256,Adamts17
lAdamts2,chr11,50602083,50807573,+,NONMMUG006020;NONMMUG006021,Adamts2
lAdamtsl1,chr4,85514171,86428385,+,NONMMUG029744,Adamtsl1
lAdamtsl2,chr2,27079378,27108981,+,NONMMUG022388,Adamtsl2
lAdamtsl4,chr3,95676200,95687917,-,NONMMUG027282,Adamtsl4
lAdap1,chr5,139271875,139325622,-,NONMMUG034137,Adap1
lAdarb1,chr10,77290725,77418270,-,NONMMUG004043,Adarb1
lAdd1,chr5,34573663,34632308,+,NONMMUG032202,Add1
lAdi1,chr12,28675230,28682175,+,NONMMUG008704,Adi1
lAdipor1,chr1,134415377,134433351,+,NONMMUG001812,Adipor1
lAdrm1,chr2,180171484,180176286,+,NONMMUG025880,Adrm1
lAdsl,chr15,80948489,80970946,+,NONMMUG015007,Adsl
lAdss,chr1,177762961,177796511,-,NONMMUG002546,Adss
lAebp2,chr6,140622662,140678472,+,NONMMUG036850,Aebp2
lAfap1,chr5,35893318,36003923,+,NONMMUG032231,Afap1
lAff1,chr5,103692373,103855322,+,NONMMUG033172,Aff1
lAfmid,chr11,117825923,117839908,+,NONMMUG008213,Afmid
lAftph,chr11,20685083,20741589,-,NONMMUG005443;NONMMUG005441,Aftph
lAgbl4,chr4,110397660,111664324,+,NONMMUG030233,Agbl4
